"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.960356745147455,0.971428571428571,1,0.95,1,1,0.971428571428571
10,0.924792156057089,0.950396825396825,0.9975,0.95,0.968333333333333,0.961,0.970952380952381
20,0.942098319162624,0.961309523809524,0.998541666666667,0.9575,0.978333333333333,0.9735,0.97547619047619
30,0.916164565619947,0.944761904761905,0.997291666666667,0.94,0.968333333333333,0.96,0.964761904761905
40,0.900040841262989,0.927206349206349,0.99375,0.91,0.975,0.968,0.950595238095238
50,0.950533981276531,0.963809523809524,0.999583333333333,0.9375,1,1,0.964642857142857
