"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"NLRP3.2",0.937517440445725,0.943333333333333,1,0.915,1,1,0.966
"CCL2",0.952219219164378,0.956666666666667,1,0.935,1,1,0.974
"FCGR1A",0.941192885125388,0.946666666666667,1,0.92,1,1,0.968
"CALCA.2",0.948543774484715,0.953333333333333,1,0.93,1,1,0.972
"CALCA.3",0.948543774484715,0.953333333333333,1,0.93,1,1,0.972
"NOTCH1",0.944868329805051,0.95,1,0.925,1,1,0.97
"TREM1",0.941192885125388,0.946666666666667,1,0.92,1,1,0.968
"CD177",0.926491106406735,0.933333333333333,1,0.9,1,1,0.96
"C5AR1",0.937517440445725,0.943333333333333,1,0.915,1,1,0.966
"TLR4.1",0.948543774484715,0.953333333333333,1,0.93,1,1,0.972
"NOTCH1.1",0.933841995766062,0.94,1,0.91,1,1,0.964
"TLR4.2",0.952219219164378,0.956666666666667,1,0.935,1,1,0.974
"HMGB1.3",0.944868329805051,0.95,1,0.925,1,1,0.97
"HMGB1.4",0.941192885125388,0.946666666666667,1,0.92,1,1,0.968
"SOCS3.3",0.915464772367745,0.923333333333333,1,0.885,1,1,0.954
"P2RX7.1",0.948543774484715,0.953333333333333,1,0.93,1,1,0.972
"ARG1.1",0.948543774484715,0.953333333333333,1,0.93,1,1,0.972
"ARG1.2",0.955894663844041,0.96,1,0.94,1,1,0.976
"ARG1.3",0.944868329805051,0.95,1,0.925,1,1,0.97
"MMP8.1",0.948543774484715,0.953333333333333,1,0.93,1,1,0.972
"TLR4.3",0.944868329805051,0.95,1,0.925,1,1,0.97
"CRP.1",0.930166551086398,0.936666666666667,1,0.905,1,1,0.962
"IL1B.1",0.941192885125388,0.946666666666667,1,0.92,1,1,0.968
