"Sample","PLAUR","P2RX7","ICAM1","HIF1A","MMP9","OLFM4","GATA3","CCL2","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","CRP","IL6","IL10","TLR4","TLR2","S100A8","LCN2","NOTCH1","FCGR1A","VCAM1","NLRP3","S100A9","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","HLA-DRA","TNF","CD177","Label"
"S375523",2.44164024163752,1.85849317153263,2.84322505408438,5.1680109975384,5.67578399229428,5.38720195471606,0.208084820533545,1.40514828881247,0.208084820533545,5.57740218667142,6.95868309587448,7.68102932341686,5.26606090876055,3.28558839743246,5.65181099340735,3.0068617279853,3.15317747532326,0.208084820533545,0.208084820533545,1.40514828881247,1.40514828881247,6.73745620338859,6.17344545088127,10.166265765332,4.1886139078788,3.71749213143521,1.85849317153263,1.40514828881247,2.84322505408438,11.0126212009951,6.85755424182045,2.44164024163752,1.85849317153263,0.208084820533545,0.208084820533545,5.67578399229428,2.84322505408438,1.85849317153263,0.208084820533545,2.84322505408438,0.208084820533545,4.37639832099012,6.36250324788705,0.208084820533545,0.208084820533545,3.28558839743246,4.25398249478044,3.51797746851845,0.208084820533545,0.208084820533545,0.208084820533545,6.47604050873012,"Sepsis"
"S426114",3.61757397580539,0.208084820533545,2.18084884989617,5.12963855828923,3.28209814480255,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,2.84002497300845,3.28209814480255,2.84002497300845,0.208084820533545,4.11623901210775,5.12963855828923,2.84002497300845,3.28209814480255,2.84002497300845,0.208084820533545,2.18084884989617,0.208084820533545,5.85018175433961,4.31255369679248,7.74033261123069,2.18084884989617,4.11623901210775,2.18084884989617,0.208084820533545,3.28209814480255,8.79113055862214,3.28209814480255,0.208084820533545,3.88861185046008,0.208084820533545,3.88861185046008,5.32372309265461,3.88861185046008,2.84002497300845,0.208084820533545,2.18084884989617,0.208084820533545,3.28209814480255,0.208084820533545,0.208084820533545,0.208084820533545,3.88861185046008,4.90524679799221,0.208084820533545,0.208084820533545,3.28209814480255,0.208084820533545,0.208084820533545,"Control"
"S441023",3.07675666117298,1.8549664647806,1.40246958510897,4.68495576526791,3.14792004393802,0.208084820533545,1.40246958510897,0.208084820533545,0.208084820533545,4.68495576526791,3.14792004393802,1.8549664647806,2.3147246515201,3.71176700759644,4.75391816853955,4.18259946789378,2.8382919541158,2.43720866614779,0.208084820533545,0.208084820533545,0.208084820533545,6.22457090816781,5.35140366052099,8.22581957168546,1.40246958510897,4.1487786292656,1.65201056723236,0.208084820533545,2.9224453944422,9.34261824416841,5.12739178803353,0.208084820533545,3.14792004393802,1.06434555378346,4.1487786292656,4.75391816853955,4.21563942420007,2.43720866614779,0.208084820533545,1.40246958510897,0.208084820533545,2.74862520181468,3.07675666117298,0.208084820533545,1.40246958510897,4.37028964308138,4.63707066230135,0.208084820533545,0.208084820533545,2.9224453944422,0.208084820533545,1.06434555378346,"Control"
"S450578",3.77886639351622,0.208084820533545,3.09600030364493,4.79946023089485,4.79946023089485,2.85659527884659,0.208084820533545,0.208084820533545,0.208084820533545,6.72677919684099,4.73148985453529,2.85659527884659,2.85659527884659,3.09600030364493,5.556287270127,3.09600030364493,3.77886639351622,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.04989615576868,5.39008086470048,9.30891453265846,2.56626242944032,3.09600030364493,2.85659527884659,0.208084820533545,2.85659527884659,10.3746073732508,6.90676198326723,0.208084820533545,5.0981314853759,0.208084820533545,1.66375192824903,6.20808254703222,3.3001652620559,1.66375192824903,0.208084820533545,3.63655953000581,0.208084820533545,4.33295578016555,4.02680788028644,0.208084820533545,0.208084820533545,2.56626242944032,4.58507064401149,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.66945838043819,"Sepsis"
"S468026",2.98564996871748,2.0553277485388,2.0553277485388,4.62349907068027,0.208084820533545,1.74744557866154,1.74744557866154,0.208084820533545,1.32114096615268,4.62349907068027,1.32114096615268,1.74744557866154,1.32114096615268,4.66525813277306,5.85573891146053,1.32114096615268,1.74744557866154,3.44040172648949,0.208084820533545,0.208084820533545,1.32114096615268,5.83762210733594,4.89314617279187,7.4206983015801,1.74744557866154,2.50780856883878,1.32114096615268,0.208084820533545,2.84420386150835,8.30952376750698,3.92840509786181,0.208084820533545,5.44144435375159,0.208084820533545,1.74744557866154,4.05985223218946,3.53430759584307,2.84420386150835,0.208084820533545,2.6864446926189,0.208084820533545,2.6864446926189,1.32114096615268,0.208084820533545,0.208084820533545,5.46524628301546,3.62236429732085,0.208084820533545,0.208084820533545,4.49040110702526,0.208084820533545,0.208084820533545,"Sepsis"
"S476146",1.81019424436307,1.81019424436307,0.208084820533545,5.38216745125056,3.08082050951828,6.62204037619417,0.208084820533545,0.208084820533545,0.208084820533545,5.92221244471333,5.0104938846563,6.79594188465503,4.69572435709354,1.81019424436307,4.86170401566758,2.38080781597636,1.81019424436307,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.95926616633105,4.93802170926596,10.1155976236881,5.14533031504827,1.81019424436307,1.81019424436307,0.208084820533545,0.208084820533545,10.6048494100898,8.36781170687194,2.38080781597636,1.81019424436307,0.208084820533545,0.208084820533545,4.93802170926596,1.81019424436307,0.208084820533545,0.208084820533545,2.77540488323875,0.208084820533545,3.54329637114639,2.38080781597636,2.38080781597636,0.208084820533545,4.60494461062627,4.40410994962113,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.0104938846563,"Sepsis"
"S522087",2.49635236511597,1.34215801148703,2.80803909535773,4.57620040401597,2.33668554297743,1.02004356875715,0.208084820533545,0.208084820533545,0.208084820533545,5.40851659520413,3.95980688213818,1.02004356875715,2.39209477773344,3.48633113570841,5.11961785917991,3.77296784986955,2.33668554297743,1.58071200430997,0.208084820533545,0.208084820533545,0.208084820533545,6.28170431267155,6.09209429996525,8.65242303361311,1.68227078489416,3.58085565526813,2.39209477773344,0.208084820533545,3.02808221148965,9.52497071604012,5.43383118568453,0.208084820533545,3.2471826391134,0.208084820533545,2.08756583893708,4.07740627459811,4.04478273672891,1.86136994276081,0.208084820533545,1.68227078489416,0.208084820533545,3.02808221148965,1.94156078988712,0.208084820533545,0.785962960774087,4.09344296243394,4.24463426705824,0.785962960774087,0.208084820533545,3.06157383126341,0.208084820533545,2.84724683052399,"Sepsis"
"S581691",0.208084820533545,0.208084820533545,3.54164499930526,4.40230371525732,0.208084820533545,5.88224368593709,2.77397201882265,0.208084820533545,0.208084820533545,6.91188164104052,6.52457238444227,6.85412963854324,4.40230371525732,4.40230371525732,6.19302360619731,0.208084820533545,4.03588372832499,2.77397201882265,0.208084820533545,0.208084820533545,0.208084820533545,5.99344824396355,6.19302360619731,10.4951878236071,4.03588372832499,3.54164499930526,4.03588372832499,0.208084820533545,3.54164499930526,10.9933916487088,8.33799394352834,0.208084820533545,3.54164499930526,2.77397201882265,0.208084820533545,5.63023133170197,2.77397201882265,0.208084820533545,0.208084820533545,3.54164499930526,0.208084820533545,4.03588372832499,4.93615329630179,0.208084820533545,0.208084820533545,2.77397201882265,4.03588372832499,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.96741010832181,"Sepsis"
"S588252",2.73743062217176,0.208084820533545,0.208084820533545,4.88834672414205,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,2.73743062217176,3.99115435080244,3.49946606240455,2.73743062217176,4.35611244308122,4.88834672414205,4.64674122405014,0.208084820533545,3.49946606240455,0.208084820533545,0.208084820533545,0.208084820533545,6.04680833723,4.88834672414205,8.10759126420389,3.49946606240455,0.208084820533545,2.73743062217176,0.208084820533545,3.99115435080244,8.57239966594038,4.64674122405014,2.73743062217176,4.88834672414205,0.208084820533545,0.208084820533545,3.99115435080244,2.73743062217176,3.49946606240455,0.208084820533545,0.208084820533545,0.208084820533545,2.73743062217176,0.208084820533545,0.208084820533545,0.208084820533545,2.73743062217176,3.99115435080244,0.208084820533545,0.208084820533545,2.73743062217176,0.208084820533545,0.208084820533545,"Control"
"S593805",4.24543479532124,0.208084820533545,0.208084820533545,5.36835772970273,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,4.24543479532124,2.26945831655141,0.208084820533545,0.208084820533545,3.39881783896862,5.8590949158365,4.0149926811828,4.44387943639154,3.39881783896862,0.208084820533545,0.208084820533545,0.208084820533545,5.26746190597878,4.77359494762211,8.10599816630637,2.26945831655141,5.46264652031139,2.94730196114283,0.208084820533545,0.208084820533545,9.11454132091031,4.61817792278022,0.208084820533545,4.61817792278022,0.208084820533545,2.26945831655141,2.26945831655141,4.24543479532124,2.94730196114283,0.208084820533545,0.208084820533545,0.208084820533545,3.39881783896862,2.26945831655141,0.208084820533545,0.208084820533545,4.77359494762211,3.39881783896862,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,"Control"
"S602395",2.91556785606601,0.208084820533545,2.24316667772953,3.9777455182247,4.20738070682074,0.208084820533545,1.70179858976734,0.208084820533545,0.208084820533545,5.55241179780587,6.09982669529521,1.70179858976734,4.3097098199799,3.15793975965191,4.40521576526194,2.62111555020248,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,2.62111555020248,6.31127589503839,6.40640661256627,8.91469541375935,0.208084820533545,3.36435096582042,0.208084820533545,0.208084820533545,1.70179858976734,9.78860471396585,5.32767302476976,0.208084820533545,3.15793975965191,0.208084820533545,2.24316667772953,5.42181554562419,3.36435096582042,2.62111555020248,0.208084820533545,1.70179858976734,0.208084820533545,3.36435096582042,3.70392992713907,0.208084820533545,1.70179858976734,4.40521576526194,3.84740855973339,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,4.73407097876751,"Sepsis"
"S612920",0.208084820533545,0.208084820533545,2.30217808703927,5.09111069916584,5.9778913622811,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.22108538144421,4.29247284278634,2.98668281049922,2.98668281049922,2.30217808703927,4.66652291852849,4.29247284278634,2.98668281049922,0.208084820533545,0.208084820533545,0.208084820533545,2.98668281049922,6.10460959104403,6.04264216211118,9.7791696832006,0.208084820533545,4.49165111199686,2.30217808703927,0.208084820533545,2.98668281049922,10.5089028066927,5.68518000404792,0.208084820533545,0.208084820533545,0.208084820533545,2.30217808703927,5.9778913622811,4.49165111199686,2.98668281049922,0.208084820533545,2.98668281049922,0.208084820533545,4.82240041584446,5.20872824960552,0.208084820533545,0.208084820533545,4.49165111199686,5.68518000404792,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.83895265602425,"Sepsis"
"S638416",3.02594597609501,0.208084820533545,3.02594597609501,4.71447947101796,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.82922200606023,3.02594597609501,0.208084820533545,0.208084820533545,0.208084820533545,5.46829079153577,0.208084820533545,0.208084820533545,3.82922200606023,0.208084820533545,0.208084820533545,0.208084820533545,6.43089664483621,3.82922200606023,6.61876473295017,3.82922200606023,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,7.46160104708461,3.82922200606023,0.208084820533545,3.82922200606023,0.208084820533545,3.02594597609501,3.02594597609501,0.208084820533545,4.33917033795446,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.01178257467912,3.02594597609501,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.02594597609501,"Control"
"S658301",2.52039147267412,0.865407488335125,2.31310406073493,5.30761115280458,6.19071780876864,1.32813299726944,0.208084820533545,0.208084820533545,0.208084820533545,6.22406854552272,7.47347743350725,3.42291468227877,4.41127428331702,3.66632420447755,4.92236891235946,3.66632420447755,3.63809014135503,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.79269654326423,6.15657741860322,10.1692213450069,0.865407488335125,3.31960360822143,1.86901998963115,0.208084820533545,2.58284683980366,10.6696827924206,6.8669553671555,0.208084820533545,0.208084820533545,0.208084820533545,1.75672315700483,5.73542308678532,3.57987702813495,0.208084820533545,0.208084820533545,3.16884623967829,0.208084820533545,2.9998056553266,6.04902050141279,0.208084820533545,0.208084820533545,3.87401964053488,4.41127428331702,0.865407488335125,0.208084820533545,0.208084820533545,0.208084820533545,6.9660126991845,"Sepsis"
"S661337",3.03974430604474,0.208084820533545,0.208084820533545,3.84481335564003,0.208084820533545,0.208084820533545,3.03974430604474,0.208084820533545,0.208084820533545,3.03974430604474,0.208084820533545,0.208084820533545,0.208084820533545,3.84481335564003,5.27531691311118,0.208084820533545,3.03974430604474,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,4.73127631861945,3.03974430604474,6.95195776262264,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.84481335564003,7.57471493640925,0.208084820533545,0.208084820533545,4.35553483304295,0.208084820533545,0.208084820533545,0.208084820533545,3.03974430604474,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,3.03974430604474,3.03974430604474,0.208084820533545,0.208084820533545,6.11104218719057,4.35553483304295,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,"Control"
"S679797",2.04024476463753,2.04024476463753,2.04024476463753,4.68134804145214,4.09788242786211,4.26747060159954,0.208084820533545,0.208084820533545,0.208084820533545,6.37730195642129,6.61505650738567,5.48625771108257,5.34227588344214,4.09788242786211,5.34227588344214,2.66785951338396,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,6.70606321365738,6.44932326979161,9.71866609118937,0.208084820533545,2.04024476463753,0.208084820533545,0.208084820533545,0.208084820533545,9.97190285735897,6.61505650738567,0.208084820533545,3.09352126971536,0.208084820533545,0.208084820533545,5.5531891221116,2.04024476463753,0.208084820533545,0.208084820533545,2.04024476463753,0.208084820533545,3.41880924376623,3.41880924376623,0.208084820533545,0.208084820533545,2.04024476463753,4.41908747227102,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.67839058909727,"Sepsis"
"S694402",2.51754322217984,1.74192934398393,1.91909836145429,4.92667538451994,5.06244160013632,6.50428319744185,0.208084820533545,0.208084820533545,0.690398426201536,6.36750280885696,5.22222547697149,9.17110486451774,4.52999462002331,5.17612435698147,4.57812718781177,1.80403032605052,2.44726188140668,0.690398426201536,0.208084820533545,0.208084820533545,1.15985647153834,6.29511642709033,4.55426259810379,10.8656786785602,4.32890260335099,2.41066694411021,3.04854746434082,0.208084820533545,3.3402350823798,11.1348508412346,8.17425691592191,1.67623169976965,2.51754322217984,0.690398426201536,0.208084820533545,5.75890588383858,3.94347930263939,1.45129343808576,0.208084820533545,3.28264668273834,0.208084820533545,2.79486077783009,4.33825784405475,0.208084820533545,0.208084820533545,4.29085868923148,4.21159862994987,1.45129343808576,0.208084820533545,0.208084820533545,0.208084820533545,6.699639781257,"Sepsis"
"S708631",0.208084820533545,0.208084820533545,0.208084820533545,5.59397854267398,7.00093582169573,5.28875562674662,0.208084820533545,0.208084820533545,0.208084820533545,6.12483663534426,6.18692201890474,5.04214655943228,4.74435383324267,3.51056584431496,5.1707248743976,3.51056584431496,3.85696024846286,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,7.25387383773314,5.99202025111924,10.067434251973,3.51056584431496,4.56859451152936,2.3554216941191,0.208084820533545,3.51056584431496,10.6987339408112,7.93467890171285,0.208084820533545,3.05050380265314,0.208084820533545,2.3554216941191,6.05995722729646,5.59397854267398,2.3554216941191,0.208084820533545,0.208084820533545,0.208084820533545,4.56859451152936,6.41155249626914,0.208084820533545,0.208084820533545,3.05050380265314,4.36827879045806,0.208084820533545,0.208084820533545,0.208084820533545,0.208084820533545,5.84571540322418,"Sepsis"
"S716574",3.08621894100495,2.38533459737887,2.0348636796042,4.868264325984,2.99163291958923,0.208084820533545,1.16603293329176,0.208084820533545,0.208084820533545,4.84188824508453,2.89009918198398,2.0348636796042,1.16603293329176,4.29837113340141,6.50016646231269,1.16603293329176,2.78045936306236,1.5400411470783,0.208084820533545,1.16603293329176,0.208084820533545,6.1914639876975,5.66922037766337,8.99433942525708,1.16603293329176,3.89721396048382,2.89009918198398,1.5400411470783,2.89009918198398,10.1578022279255,5.77047601340731,1.16603293329176,4.48062604983481,2.22211430933967,1.5400411470783,4.75972651077528,4.48062604983481,2.22211430933967,0.208084820533545,1.16603293329176,0.208084820533545,3.54912011640215,2.99163291958923,0.208084820533545,1.16603293329176,4.25896465000461,4.37407484389877,0.208084820533545,0.208084820533545,2.89009918198398,0.208084820533545,1.81378003091121,"Sepsis"
