"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"PDCD1",0.945208152801713,0.972380952380952,1,0.9525,1,1,0.938333333333333
"CALCA.1",0.946066017177982,0.971904761904762,0.99875,0.9525,1,1,0.94
"ICAM1",0.953994949366117,0.976666666666667,0.99875,0.96,1,1,0.948333333333333
"ARG1",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"IL10.1",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"CX3CR1.1",0.956923881554251,0.978095238095238,1,0.9625,1,1,0.951666666666667
"OLFM4.1",0.953994949366117,0.976666666666667,1,0.96,1,1,0.948333333333333
"HLA.DRA.1",0.953994949366117,0.976666666666667,0.99875,0.96,1,1,0.948333333333333
"FCGR1A",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"IL8",0.946066017177982,0.971904761904762,1,0.9525,1,1,0.94
"IFNG",0.947279220613579,0.974285714285714,1,0.955,1,1,0.94
"BCL2.2",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"IL1R2.2",0.942279220613579,0.970952380952381,0.99875,0.95,1,1,0.935
"CCR2.5",0.948137084989848,0.973809523809524,1,0.955,1,1,0.941666666666667
"VCAM1.1",0.956923881554251,0.978095238095238,1,0.9625,1,1,0.951666666666667
"VCAM1.2",0.936421356237309,0.968095238095238,1,0.945,1,1,0.928333333333333
"CALCA.2",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"BCL2.3",0.948994949366117,0.973333333333333,1,0.955,1,1,0.943333333333333
"PLAUR.1",0.942279220613579,0.970952380952381,1,0.95,1,1,0.935
"CCR2.6",0.946066017177982,0.971904761904762,0.99875,0.9525,1,1,0.94
"HIF1A.2",0.953994949366117,0.976666666666667,1,0.96,1,1,0.948333333333333
"MAPK14.3",0.950208152801713,0.975714285714286,0.99875,0.9575,1,1,0.943333333333333
"CD14.1",0.951066017177982,0.975238095238095,0.999375,0.9575,1,1,0.945
"GATA3",0.948137084989848,0.973809523809524,1,0.955,1,1,0.941666666666667
