"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.99302427307079,0.994571428571429,1,0.993333333333333,0.998333333333333,0.9975,0.997142857142857
10,0.963373464194608,0.972,0.999444444444444,0.97,0.988333333333333,0.9825,0.987142857142857
20,0.964428555973477,0.971714285714286,0.999444444444444,0.96,0.995,0.9925,0.982857142857143
30,0.946500438477606,0.961238095238095,0.9975,0.973333333333333,0.973333333333333,0.959166666666667,0.988333333333333
40,0.990237157840738,0.992,1,0.986666666666667,1,1,0.994285714285714
50,0.933045723646113,0.946285714285714,0.998333333333333,0.92,0.993333333333333,0.99,0.965714285714286
