"MCC","F1","AUC","TPR","TNR","PPV","NPV"
0.266666666666667,0.6,0.733333333333333,0.6,0.666666666666667,0.6,0.666666666666667
1,1,1,1,1,1,1
0.633333333333333,0.8,0.866666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.633333333333333,0.8,0.866666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.466666666666667,0.727272727272727,0.75,0.8,0.666666666666667,0.666666666666667,0.8
0.266666666666667,0.6,0.7,0.6,0.666666666666667,0.6,0.666666666666667
0.0690065559342354,0.444444444444444,0.7,0.4,0.666666666666667,0.5,0.571428571428572
0.44854261357253,0.666666666666667,0.833333333333333,0.6,0.833333333333333,0.75,0.714285714285714
0.670820393249937,0.75,0.833333333333333,0.6,1,1,0.75
0.828078671210825,0.888888888888889,0.866666666666667,0.8,1,1,0.857142857142857
0.633333333333333,0.8,0.766666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.633333333333333,0.8,0.916666666666667,0.8,0.833333333333333,0.8,0.833333333333333
-0.0430331482911935,0.571428571428571,0.616666666666667,0.8,0.166666666666667,0.444444444444444,0.5
0.266666666666667,0.6,0.716666666666667,0.6,0.666666666666667,0.6,0.666666666666667
0.44854261357253,0.666666666666667,0.883333333333333,0.6,0.833333333333333,0.75,0.714285714285714
0.633333333333333,0.8,0.866666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.44854261357253,0.666666666666667,0.766666666666667,0.6,0.833333333333333,0.75,0.714285714285714
0.266666666666667,0.6,0.733333333333333,0.6,0.666666666666667,0.6,0.666666666666667
0.1,0.545454545454545,0.716666666666667,0.6,0.5,0.5,0.6
0.670820393249937,0.75,0.9,0.6,1,1,0.75
0.828078671210825,0.888888888888889,1,0.8,1,1,0.857142857142857
0.670820393249937,0.75,1,0.6,1,1,0.75
0.690065559342354,0.833333333333333,0.9,1,0.666666666666667,0.714285714285714,1
1,1,1,1,1,1,1
0.633333333333333,0.8,0.866666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.0690065559342354,0.444444444444444,0.766666666666667,0.4,0.666666666666667,0.5,0.571428571428572
0.466666666666667,0.727272727272727,0.8,0.8,0.666666666666667,0.666666666666667,0.8
0.633333333333333,0.8,0.85,0.8,0.833333333333333,0.8,0.833333333333333
1,1,1,1,1,1,1
0.1,0.545454545454545,0.666666666666667,0.6,0.5,0.5,0.6
0.828078671210825,0.888888888888889,1,0.8,1,1,0.857142857142857
0.266666666666667,0.6,0.8,0.6,0.666666666666667,0.6,0.666666666666667
0.44854261357253,0.666666666666667,0.866666666666667,0.6,0.833333333333333,0.75,0.714285714285714
0.828078671210825,0.888888888888889,0.9,0.8,1,1,0.857142857142857
0.828078671210825,0.888888888888889,1,0.8,1,1,0.857142857142857
0.633333333333333,0.8,0.816666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.44854261357253,0.666666666666667,0.866666666666667,0.6,0.833333333333333,0.75,0.714285714285714
0.149071198499986,0.615384615384615,0.716666666666667,0.8,0.333333333333333,0.5,0.666666666666667
0.1,0.545454545454545,0.633333333333333,0.6,0.5,0.5,0.6
0.149071198499986,0.615384615384615,0.783333333333333,0.8,0.333333333333333,0.5,0.666666666666667
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.44854261357253,0.666666666666667,0.883333333333333,0.6,0.833333333333333,0.75,0.714285714285714
0.633333333333333,0.8,0.933333333333333,0.8,0.833333333333333,0.8,0.833333333333333
0.828078671210825,0.888888888888889,1,0.8,1,1,0.857142857142857
0.516397779494322,0.571428571428572,0.5,0.4,1,1,0.666666666666667
0.559016994374947,0.769230769230769,0.866666666666667,1,0.5,0.625,1
0.0690065559342354,0.444444444444444,0.766666666666667,0.4,0.666666666666667,0.5,0.571428571428572
0.266666666666667,0.6,0.783333333333333,0.6,0.666666666666667,0.6,0.666666666666667
0.466666666666667,0.727272727272727,0.8,0.8,0.666666666666667,0.666666666666667,0.8
0.833333333333333,0.909090909090909,0.933333333333333,1,0.833333333333333,0.833333333333333,1
0.828078671210825,0.888888888888889,1,0.8,1,1,0.857142857142857
0.516397779494322,0.571428571428572,0.866666666666667,0.4,1,1,0.666666666666667
0.833333333333333,0.909090909090909,0.95,1,0.833333333333333,0.833333333333333,1
0.828078671210825,0.888888888888889,0.933333333333333,0.8,1,1,0.857142857142857
0.828078671210825,0.888888888888889,1,0.8,1,1,0.857142857142857
0.466666666666667,0.727272727272727,0.833333333333333,0.8,0.666666666666667,0.666666666666667,0.8
0.828078671210825,0.888888888888889,0.9,0.8,1,1,0.857142857142857
0.0690065559342354,0.444444444444444,0.8,0.4,0.666666666666667,0.5,0.571428571428572
0.266666666666667,0.6,0.766666666666667,0.6,0.666666666666667,0.6,0.666666666666667
0.559016994374947,0.769230769230769,0.783333333333333,1,0.5,0.625,1
1,1,1,1,1,1,1
0.833333333333333,0.909090909090909,0.9,1,0.833333333333333,0.833333333333333,1
0.44854261357253,0.666666666666667,0.866666666666667,0.6,0.833333333333333,0.75,0.714285714285714
0.44854261357253,0.666666666666667,0.8,0.6,0.833333333333333,0.75,0.714285714285714
0.310529501704059,0.666666666666667,0.7,0.8,0.5,0.571428571428572,0.75
0.266666666666667,0.6,0.716666666666667,0.6,0.666666666666667,0.6,0.666666666666667
0.833333333333333,0.909090909090909,0.866666666666667,1,0.833333333333333,0.833333333333333,1
0.633333333333333,0.8,0.766666666666667,0.8,0.833333333333333,0.8,0.833333333333333
0.44854261357253,0.666666666666667,0.766666666666667,0.6,0.833333333333333,0.75,0.714285714285714
