"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"CRP",0.522981005373273,0.713522533022533,0.8665,0.702,0.798333333333333,0.767444444444444,0.781579365079365
"SOCS3",0.549911979237943,0.742809412809413,0.871333333333333,0.764,0.768333333333333,0.757400793650794,0.813309523809524
"CCL25.1",0.505639286058458,0.717603951603952,0.845,0.726,0.761666666666667,0.741873015873016,0.784166666666667
"C3AR1",0.504671634328084,0.712907703407703,0.844666666666667,0.72,0.768333333333333,0.738547619047619,0.785198412698413
"MAPK14.2",0.565116915742036,0.728199356199356,0.865666666666667,0.708,0.826666666666667,0.804896825396825,0.795873015873016
"HMGB1",0.548461497366932,0.741744787199333,0.868,0.758,0.768333333333333,0.757142857142857,0.817519841269841
"CXCL10",0.552147312923337,0.736189088689089,0.875833333333333,0.742,0.79,0.767936507936508,0.806900793650794
"MMP9",0.528022143562622,0.717757242757243,0.849666666666667,0.7,0.803333333333333,0.78343253968254,0.773365079365079
"BCL2.1",0.51431655211462,0.707503996003996,0.854333333333333,0.692,0.8,0.768404761904762,0.772821428571429
"TNFSF10",0.548913120521109,0.738777833277833,0.858333333333333,0.75,0.778333333333333,0.765123015873016,0.80722619047619
"PTX3",0.555164151965365,0.735786324786325,0.865666666666667,0.73,0.801666666666667,0.783123015873016,0.798960317460317
"PDCD1",0.55020776231584,0.731201354201354,0.873166666666667,0.72,0.806666666666667,0.793246031746032,0.784325396825397
"CALCA.1",0.483124652202697,0.692956265956266,0.846333333333333,0.69,0.77,0.743865079365079,0.767063492063492
"ICAM1",0.471779020121646,0.686082029082029,0.836166666666667,0.68,0.77,0.738369047619048,0.760079365079365
"ARG1",0.524199399790948,0.727517427017427,0.8455,0.74,0.766666666666667,0.75002380952381,0.794365079365079
"IL10.1",0.530504178551679,0.728877455877456,0.859,0.736,0.776666666666667,0.756134920634921,0.794642857142857
"CX3CR1.1",0.527766960694553,0.730524253524254,0.852333333333333,0.74,0.768333333333333,0.755472222222222,0.794142857142857
"OLFM4.1",0.533313794869245,0.729494838494839,0.863666666666667,0.73,0.785,0.76209126984127,0.791972222222222
"SOCS3.1",0.489374278391238,0.701026418026418,0.848166666666667,0.708,0.761666666666667,0.732642857142857,0.778900793650794
"HLA.DRA.1",0.548377885890536,0.736142968142968,0.866,0.752,0.775,0.761968253968254,0.812107142857143
"FCGR1A",0.556639931253542,0.733556998556999,0.870833333333333,0.736,0.795,0.781686507936508,0.805757936507936
"IL8.1",0.518758912122522,0.71466477966478,0.853666666666667,0.702,0.793333333333333,0.772698412698413,0.773257936507937
"IFNG",0.564579369049281,0.740723554223554,0.868166666666667,0.744,0.795,0.786043650793651,0.808940476190476
"HMGB1.1",0.515899043493771,0.723084693084693,0.853333333333333,0.748,0.748333333333333,0.737400793650794,0.800869047619048
"BCL2.2",0.516111401734819,0.71561593961594,0.852666666666667,0.722,0.77,0.757785714285714,0.787623015873016
"IL1R2.2",0.511395484863837,0.712549839049839,0.851666666666667,0.71,0.778333333333333,0.760365079365079,0.778222222222222
"CCR2.6",0.530115952918806,0.714744422244422,0.864166666666667,0.712,0.798333333333333,0.762857142857143,0.790992063492064
"VCAM1.1",0.556488168367227,0.743668276168276,0.871,0.756,0.78,0.769404761904762,0.810797619047619
"NLRP3.2",0.502025444586154,0.722682262182262,0.8345,0.746,0.741666666666667,0.727861111111111,0.789876984126984
"VCAM1.2",0.55318592917016,0.738152847152847,0.873,0.742,0.795,0.767726190476191,0.804412698412698
"CALCA.2",0.537360922314742,0.730490953490953,0.854333333333333,0.732,0.788333333333333,0.764261904761905,0.793130952380952
"BCL2.3",0.502228617629817,0.716477688977689,0.828833333333333,0.724,0.763333333333333,0.736845238095238,0.781797619047619
"PLAUR.1",0.506421589113938,0.715712009651404,0.844333333333333,0.708,0.778333333333333,0.748503968253968,0.781353174603175
"CCR2.7",0.538568819519875,0.733653957153957,0.858166666666667,0.738,0.778333333333333,0.771678571428571,0.792976190476191
"HIF1A.2",0.56963800838533,0.749653069153069,0.874166666666667,0.766,0.78,0.776809523809524,0.820440476190476
"MAPK14.3",0.538368651317314,0.742791985791986,0.854333333333333,0.768,0.753333333333333,0.748865079365079,0.808448412698413
"CD14.1",0.540966892378206,0.729349705849706,0.854666666666667,0.728,0.791666666666667,0.775603174603175,0.791611111111111
"GATA3",0.524399762404782,0.72626973026973,0.849,0.734,0.773333333333333,0.751376984126984,0.793047619047619
"PLAUR.2",0.543987641457845,0.726331612831613,0.851666666666667,0.716,0.8,0.769511904761905,0.784960317460317
"CCR2.8",0.548331427022123,0.733748584748585,0.869166666666667,0.726,0.798333333333333,0.785130952380952,0.790642857142857
"CCR2.9",0.550545752398852,0.734942723942724,0.864,0.734,0.796666666666667,0.773678571428571,0.799773809523809
"CD177.1",0.534314591168853,0.721566489066489,0.8585,0.708,0.801666666666667,0.780039682539683,0.782821428571429
