"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.598244957988625,0.694904761904762,0.87,0.6125,0.912,0.887666666666667,0.759642857142857
10,0.595332356333721,0.676079365079365,0.86925,0.575,0.944,0.924666666666667,0.749523809523809
20,0.565596341528961,0.683777165595347,0.85725,0.6025,0.894,0.859047619047619,0.750535714285714
30,0.485378524080622,0.616002591512796,0.80225,0.505,0.898,0.848333333333333,0.699571428571429
40,0.47734187770971,0.609002725669392,0.7895,0.515,0.884,0.832166666666667,0.704011904761905
50,0.444504832930843,0.580772377679594,0.78425,0.4675,0.88,0.831,0.675952380952381
