"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.982796447300923,0.985,0.999444444444444,0.976666666666667,1,1,0.990357142857143
10,0.963270762982399,0.969,0.999444444444444,0.95,1,1,0.978928571428571
20,0.963963572362872,0.970142857142857,0.999722222222222,0.956666666666667,0.996666666666667,0.995,0.981785714285714
30,0.945461224406897,0.95952380952381,0.997777777777778,0.963333333333333,0.978333333333333,0.966666666666667,0.984047619047619
40,0.919242736630686,0.934142857142857,0.998888888888889,0.9,0.995,0.99,0.9575
50,0.943507920823137,0.951,0.999166666666667,0.923333333333333,1,1,0.968214285714286
