"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1
20,0.996329931618555,0.997777777777778,1,0.996,1,1,0.996666666666667
30,1,1,1,1,1,1,1
40,0.998164965809277,0.998888888888889,1,0.998,1,1,0.998333333333333
50,1,1,1,1,1,1,1
