"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.936066017177982,0.965238095238095,1,0.9425,1,1,0.93
10,0.886588866611869,0.948611111111111,0.98375,0.93,0.955,0.9815,0.91
20,0.913247477586427,0.96702380952381,0.983125,0.9675,0.935,0.9735,0.955
30,0.418767443349093,0.704634920634921,0.756875,0.7325,0.5,0.698,0.617333333333333
40,0.796688617505895,0.923650793650794,0.92375,0.9375,0.825,0.918666666666667,0.9
50,0.524576913073613,0.745238095238095,0.688125,0.795,0.52,0.714666666666667,0.758333333333333
