"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.961622776601684,0.963333333333333,0.98,0.955,0.98,0.98,0.97
10,0.921192885125388,0.926666666666667,0.98,0.9,0.98,0.98,0.948
20,0.935894663844041,0.94,0.98,0.92,0.98,0.98,0.956
30,0.882910538260985,0.899,0.97625,0.885,0.9575,0.948333333333333,0.9415
40,0.862385770250776,0.873333333333333,0.98,0.82,0.98,0.98,0.916
50,0.899886729538937,0.908,0.97875,0.875,0.9775,0.976666666666667,0.938
