"Sample","IL8","CCR2","IL10","HIF1A","ITGAM","TREM1","HLA-DRA","C5AR1","PLAUR","LCN2","NLRP3","IL6","CALCA","TLR4","ELA2","NLRP3.1","CCR7","CCL2","MAPK14","TNF","NOTCH1","S100A8","MMP8","MAPK14.1","CCL25","MYD88","CD14","CX3CR1","S100A12","S100A9","OLFM4","IL1R2","P2RX7","HIF1A.1","CCL19","CCR2.1","IL1R2.1","TLR2","CD177","CCR2.2","IL1B","CCR2.3","SOCS3","C3AR1","MAPK14.2","HMGB1","CXCL10","MMP9","BCL2","TNFSF10","PDCD1","ICAM1","ARG1","IL10.1","CX3CR1.1","OLFM4.1","SOCS3.1","HLA-DRA.1","FCGR1A","IL8.1","IFNG","HMGB1.1","BCL2.1","IL1R2.2","CCR2.4","NLRP3.2","VCAM1","PLAUR.1","CCR2.5","HIF1A.2","MAPK14.3","CD14.1","GATA3","PLAUR.2","Label"
"GSM1317906",7.265637398,7.620686054,7.013569832,7.159897804,9.573025703,7.870416164,10.99947929,10.56736374,8.15653038,11.43308735,7.209227562,7.018552303,6.973733902,8.046991348,8.837835312,8.428460121,8.788249016,7.12580204,7.167767525,8.065590858,9.748684883,14.30151463,7.039926052,7.354494572,7.032038212,9.596787453,10.87956715,7.80301857,12.70283127,14.5812521,7.312802792,7.197412014,8.382780075,7.282209396,7.20416975,8.850945473,8.969776154,7.523207188,7.373323917,9.062229156,9.445799828,7.239991188,7.296410084,7.626133442,7.336622715,7.569666862,7.232890606,10.82635117,7.829996586,10.28525829,7.042769909,7.237840176,8.340860367,12.15279961,10.43802071,9.720009804,7.093636036,11.93424225,8.211769104,7.631789207,7.254069805,7.700615406,8.287343025,7.056907177,7.132656097,7.875074387,7.176362038,8.300628662,7.140387058,8.421883583,7.356010437,12.83554554,7.213058949,7.443487167,"Control"
"GSM1317907",7.186882496,7.775769234,7.057863712,7.43273735,10.2763052,7.838235378,10.82635117,10.65499306,8.218916893,12.36664677,7.210674286,7.033289433,7.089888096,8.405935287,11.09276199,8.26438427,8.650744438,6.983784676,6.981480598,7.48178196,9.567663193,14.56532383,7.802843571,7.578299999,7.06234026,9.938557625,11.15086174,7.5397048,13.7939806,14.54955006,8.060381889,7.17350769,8.330998421,7.46313715,7.143923759,9.316027641,10.46759415,7.570158482,7.537764072,9.963285446,8.497639656,7.373714924,7.279742241,7.880419731,7.624165058,7.687431335,7.172475338,12.05092049,7.682536602,10.12946987,6.999898434,7.068508148,10.64564991,11.87633133,9.579443932,12.18754578,7.150279999,11.71429729,7.976527214,7.187055588,7.062611103,8.189665794,8.092496872,7.132321358,7.253007889,7.876073837,7.100982189,8.414117813,7.049118042,8.858553886,7.655253887,13.40742397,7.180802822,7.386845112,"Control"
"GSM1317908",7.211875916,7.213684082,7.207487583,7.553295135,10.83469009,7.32704401,8.752120018,10.32411766,8.230124474,14.2312479,7.112999916,7.166712284,7.020749569,8.354125023,8.298999786,7.905045033,7.769315243,7.052760601,7.026437283,7.771188736,8.733233452,14.42391872,10.18514729,7.999233723,7.124054909,9.715249062,9.679420471,7.333574295,14.28796482,14.5812521,9.481215477,7.189531326,8.188153267,7.319193363,7.338882923,8.213605881,12.93241215,7.717699051,8.157105446,8.405935287,8.652528763,7.235987663,7.961535931,8.421548843,7.896194935,7.797542572,7.163258553,13.22806835,7.431630611,9.754919052,7.077609062,7.0497365,11.19110584,12.23120594,8.098278046,13.7110424,7.459450245,9.360624313,8.78567028,7.154517174,7.124116421,8.228280067,7.277404308,7.209008694,7.05445385,7.543563366,7.122907639,8.022382736,7.077353001,8.931036949,8.033958435,11.66619396,7.185768127,7.371985912,"Control"
"GSM1317909",7.741257191,7.591238499,6.989308357,7.568410397,10.42098713,8.132845879,10.35447788,11.21754932,8.74575901,8.981022835,7.193878651,6.981480598,7.042683601,8.858553886,9.382002831,8.562537193,7.461114883,7.09401989,7.12456131,7.358460903,10.44291782,14.67478466,7.218008518,8.20909977,7.114334583,9.622179031,9.679420471,7.419083595,12.05846882,14.5812521,7.055834293,8.30722332,8.135538101,7.720588684,7.234541416,8.552077293,12.40500164,8.564610481,7.41538763,8.887730598,10.05300617,7.386049747,7.844693661,8.63160038,8.52265358,7.39966774,7.138351917,10.49469852,7.139734268,10.6209898,6.98827219,7.134350777,9.722079277,11.96099472,8.720740318,7.422040939,7.186411858,11.11868668,10.07040215,8.421548843,7.142999649,7.776456356,7.493843079,7.255509853,7.080277443,8.04269886,7.159023285,8.960954666,7.166352272,9.088813782,8.167121887,12.12418556,7.069363117,7.711753368,"Control"
"GSM1317910",8.42410183,7.732105732,6.991375923,7.839556694,10.4002409,7.913156509,10.69181061,10.74531364,8.463513374,8.828462601,7.08762455,7.166695118,7.001295567,8.72463131,8.587468147,8.209936142,7.586298943,7.271477222,7.140965462,7.443666458,10.24602032,13.97814465,6.96710968,7.770524025,7.088292599,9.891770363,10.29119778,7.340354443,11.28376484,14.11873436,7.080086708,7.853756428,8.61420536,8.020746231,7.123142242,8.690121651,11.37530899,8.294384956,7.176802635,9.279887199,10.2474308,7.146300793,7.574241161,8.263151169,7.981374741,7.658602715,7.136460781,10.27346992,7.175364017,10.30041981,7.029821873,7.050658703,9.057167053,13.31297016,9.026480675,7.16387558,7.162943363,11.46265888,9.538726807,9.589304924,7.181436062,7.690360546,7.201022625,7.03711462,7.151117802,8.069605827,7.16197443,8.777509689,6.991078854,9.292019844,8.039110184,12.26679897,7.184730053,7.562681675,"Control"
"GSM1317911",7.776124001,7.551902771,7.028399467,7.878830433,10.91499233,8.598835945,9.971450806,11.22842979,8.353780746,10.04253292,7.08022356,6.962146282,7.078738689,8.850444794,10.47592258,8.487351418,7.674519062,7.069852829,7.176661015,7.42993021,10.84097958,14.4536562,7.230948448,8.234984398,7.034009457,10.34985065,9.689349174,7.59049654,12.31189346,14.25828743,7.0586586,8.309575081,7.918863297,8.01140976,7.084794998,8.328560829,12.53826141,8.726569176,7.204854488,8.78567028,9.963285446,7.386911392,7.632419109,7.965348721,8.340559006,7.648487091,7.082181454,12.23120594,7.488374233,10.58610821,7.112720013,7.169687271,10.59375095,12.48219776,9.703281403,7.842955112,7.269497395,10.6209898,8.606412888,8.513401985,7.141307831,8.056647301,7.572495937,7.376304626,7.148635387,7.919943333,7.136270523,8.826955795,7.062565327,9.543351173,7.985708714,12.11962318,7.226084232,7.829996586,"Control"
"GSM1317912",7.101018429,8.052900314,7.017375469,7.408931255,11.04321671,7.607264042,10.61920166,10.55328941,8.235612869,10.35912323,7.117591858,7.057694912,6.950824261,7.990343094,8.270772934,8.336800575,8.256181717,7.079869747,7.082239628,7.610183716,9.762335777,14.46974087,7.432576656,7.734624386,7.0946455,10.10934067,11.34145927,7.688140869,13.7421217,14.4536562,7.265855312,7.437446117,8.296627045,7.582532406,7.158741474,9.80610466,11.44805908,7.962005138,7.547913551,10.18934822,8.884413719,7.470010281,7.465919971,8.018816948,8.024043083,7.604391098,7.214080811,12.44756794,7.495926857,10.22049332,7.195848942,7.045612812,10.0717659,10.91499233,10.22461891,9.658256531,7.253410339,11.55734348,8.84897995,7.323943615,7.271981716,7.873518467,7.780314922,7.08778429,7.349729538,7.944011211,7.112294674,8.567131996,6.971444607,9.169465065,7.770848751,13.6539793,7.133514881,7.485081196,"Control"
"GSM1317913",7.250001907,8.03445816,7.087906837,7.517065525,10.80593014,7.672535896,11.20948887,10.59561634,8.192048073,11.05246258,7.060149193,7.156584263,7.022518635,7.751577377,9.167402267,8.326198578,8.940351486,7.002296448,7.044712543,7.547610283,10.06028366,14.43885326,7.312383175,7.626676083,7.136067867,9.745434761,11.26791286,8.017357826,12.7558012,14.2030077,7.326221466,7.179039478,8.343976021,7.509614468,7.113109112,9.613726616,9.740226746,7.839917183,7.242650032,10.19632721,9.13974762,7.496412754,7.261891842,8.005316734,7.918436527,7.564464569,7.319822788,11.4685812,7.875658989,10.26924419,7.192747116,7.169875622,9.088813782,11.56089401,11.0572176,10.36532688,7.115891933,11.99151516,8.786724091,7.368691921,7.293241024,7.920173168,8.319283485,7.136600494,7.357997417,7.86635685,7.066247463,8.363391876,7.133863926,8.985590935,7.716798782,13.56163883,7.221632957,7.504142761,"Control"
"GSM1317930",7.411952972,7.815180302,7.077797413,7.23775959,9.94096756,7.294391632,11.36119747,9.897337914,7.752713203,13.83668804,7.10675621,7.065674305,7.079040051,7.737357616,12.79891586,7.907944202,9.24739933,7.018552303,6.976748943,7.654975891,9.136287689,14.62656593,9.0955019,7.324302197,7.190472126,9.140398979,11.35829735,7.512787342,13.15814304,13.91954327,7.927005291,7.143479824,7.923175335,7.287878513,7.201567173,9.459920883,8.013374329,7.369016647,7.322289944,9.91571331,8.373995781,7.518906593,7.270869732,7.648337364,7.508431911,7.231134415,7.405919075,11.87633133,7.925510883,9.558613777,7.25426054,7.136022568,10.42857742,11.23612213,10.15734386,12.71454239,7.159745693,12.00347233,7.940119267,8.15117836,7.374858856,7.752060413,8.563323021,7.049008846,7.371920586,7.5984869,7.122479916,8.180807114,6.983784676,7.815941811,7.488652229,13.37489033,7.222213268,7.418629169,"Sepsis"
"GSM1317931",7.233357906,7.777481556,6.904886246,7.355896473,10.25624847,7.476377487,11.0642519,10.20597744,8.057644844,13.18112183,7.167154789,7.127376556,7.111473083,8.015980721,10.84097958,8.0807724,8.68963623,7.041642189,7.117667198,7.637660027,9.192175865,14.89502525,9.2436409,7.490457535,7.113541126,9.609002113,10.71349621,7.177886009,13.21240616,14.71159077,7.315676212,7.402552605,8.372219086,7.408044815,7.101755142,9.030827522,11.07607174,7.323691368,7.600869179,9.350245476,8.237111092,7.375438213,7.201375008,8.082574844,7.699580669,7.169031143,7.452915668,12.24882317,7.639964581,9.672478676,7.109787464,7.104984283,10.4594965,10.75070667,8.450763702,9.958490372,7.391760349,11.66282845,8.166842461,7.635775089,7.039990902,7.853166103,8.144060135,7.145763874,7.200683117,7.61947155,7.144220829,8.170736313,7.028356075,7.983402252,7.440435886,12.78666401,7.083946228,7.848755836,"Sepsis"
"GSM1317932",7.104757309,7.721224785,7.112548351,7.32263279,10.12146091,7.665047646,10.38909054,10.74319553,8.558712959,13.50062847,7.20249939,7.123047829,7.127873898,8.384610176,12.44756794,8.276363373,8.58617115,6.947964668,7.209788322,7.589671135,9.370265961,14.61182499,8.421185493,7.69288969,7.124592304,10.01626015,11.37238979,7.319721222,12.41015244,14.39126587,7.293528557,7.42290163,8.14273262,7.408633709,7.102261543,8.561748505,10.67859173,7.672399044,7.639823914,8.856840134,9.336523056,7.375310898,7.354051113,8.563323021,8.148958206,7.150922775,7.134817123,11.64648628,7.416074276,9.895094872,7.081300735,7.261554241,9.459050179,10.89716244,8.419271469,9.869948387,7.228184223,11.25391865,8.676941872,7.373551369,7.154038906,7.679578781,7.76546669,7.089087963,7.074382305,7.737020969,7.095070839,8.544447899,7.055633545,8.480690956,8.015392303,13.67254257,7.094172001,7.633765697,"Sepsis"
