"Sample","IL8","CCR2","IL10","HIF1A","ITGAM","TREM1","HLA-DRA","C5AR1","PLAUR","LCN2","NLRP3","IL6","CALCA","TLR4","ELA2","NLRP3.1","CCR7","CCL2","MAPK14","TNF","NOTCH1","S100A8","MMP8","MAPK14.1","CCL25","MYD88","CD14","CX3CR1","S100A12","S100A9","OLFM4","IL1R2","P2RX7","HIF1A.1","CCL19","CCR2.1","IL1R2.1","TLR2","CD177","CCR2.2","IL1B","CCR2.3","SOCS3","C3AR1","MAPK14.2","HMGB1","CXCL10","MMP9","BCL2","TNFSF10","PDCD1","ICAM1","ARG1","IL10.1","CX3CR1.1","OLFM4.1","SOCS3.1","HLA-DRA.1","FCGR1A","IL8.1","IFNG","HMGB1.1","BCL2.1","IL1R2.2","CCR2.4","NLRP3.2","VCAM1","PLAUR.1","CCR2.5","HIF1A.2","MAPK14.3","CD14.1","GATA3","PLAUR.2","Label"
"GSM1317906",7.265637398,7.620686054,7.013569832,7.159897804,9.573025703,7.870416164,10.99947929,10.56736374,8.15653038,11.43308735,7.209227562,7.018552303,6.973733902,8.046991348,8.837835312,8.428460121,8.788249016,7.12580204,7.167767525,8.065590858,9.748684883,14.30151463,7.039926052,7.354494572,7.032038212,9.596787453,10.87956715,7.80301857,12.70283127,14.5812521,7.312802792,7.197412014,8.382780075,7.282209396,7.20416975,8.850945473,8.969776154,7.523207188,7.373323917,9.062229156,9.445799828,7.239991188,7.296410084,7.626133442,7.336622715,7.569666862,7.232890606,10.82635117,7.829996586,10.28525829,7.042769909,7.237840176,8.340860367,12.15279961,10.43802071,9.720009804,7.093636036,11.93424225,8.211769104,7.631789207,7.254069805,7.700615406,8.287343025,7.056907177,7.132656097,7.875074387,7.176362038,8.300628662,7.140387058,8.421883583,7.356010437,12.83554554,7.213058949,7.443487167,"Control"
"GSM1317907",7.186882496,7.775769234,7.057863712,7.43273735,10.2763052,7.838235378,10.82635117,10.65499306,8.218916893,12.36664677,7.210674286,7.033289433,7.089888096,8.405935287,11.09276199,8.26438427,8.650744438,6.983784676,6.981480598,7.48178196,9.567663193,14.56532383,7.802843571,7.578299999,7.06234026,9.938557625,11.15086174,7.5397048,13.7939806,14.54955006,8.060381889,7.17350769,8.330998421,7.46313715,7.143923759,9.316027641,10.46759415,7.570158482,7.537764072,9.963285446,8.497639656,7.373714924,7.279742241,7.880419731,7.624165058,7.687431335,7.172475338,12.05092049,7.682536602,10.12946987,6.999898434,7.068508148,10.64564991,11.87633133,9.579443932,12.18754578,7.150279999,11.71429729,7.976527214,7.187055588,7.062611103,8.189665794,8.092496872,7.132321358,7.253007889,7.876073837,7.100982189,8.414117813,7.049118042,8.858553886,7.655253887,13.40742397,7.180802822,7.386845112,"Control"
"GSM1317908",7.211875916,7.213684082,7.207487583,7.553295135,10.83469009,7.32704401,8.752120018,10.32411766,8.230124474,14.2312479,7.112999916,7.166712284,7.020749569,8.354125023,8.298999786,7.905045033,7.769315243,7.052760601,7.026437283,7.771188736,8.733233452,14.42391872,10.18514729,7.999233723,7.124054909,9.715249062,9.679420471,7.333574295,14.28796482,14.5812521,9.481215477,7.189531326,8.188153267,7.319193363,7.338882923,8.213605881,12.93241215,7.717699051,8.157105446,8.405935287,8.652528763,7.235987663,7.961535931,8.421548843,7.896194935,7.797542572,7.163258553,13.22806835,7.431630611,9.754919052,7.077609062,7.0497365,11.19110584,12.23120594,8.098278046,13.7110424,7.459450245,9.360624313,8.78567028,7.154517174,7.124116421,8.228280067,7.277404308,7.209008694,7.05445385,7.543563366,7.122907639,8.022382736,7.077353001,8.931036949,8.033958435,11.66619396,7.185768127,7.371985912,"Control"
"GSM1317909",7.741257191,7.591238499,6.989308357,7.568410397,10.42098713,8.132845879,10.35447788,11.21754932,8.74575901,8.981022835,7.193878651,6.981480598,7.042683601,8.858553886,9.382002831,8.562537193,7.461114883,7.09401989,7.12456131,7.358460903,10.44291782,14.67478466,7.218008518,8.20909977,7.114334583,9.622179031,9.679420471,7.419083595,12.05846882,14.5812521,7.055834293,8.30722332,8.135538101,7.720588684,7.234541416,8.552077293,12.40500164,8.564610481,7.41538763,8.887730598,10.05300617,7.386049747,7.844693661,8.63160038,8.52265358,7.39966774,7.138351917,10.49469852,7.139734268,10.6209898,6.98827219,7.134350777,9.722079277,11.96099472,8.720740318,7.422040939,7.186411858,11.11868668,10.07040215,8.421548843,7.142999649,7.776456356,7.493843079,7.255509853,7.080277443,8.04269886,7.159023285,8.960954666,7.166352272,9.088813782,8.167121887,12.12418556,7.069363117,7.711753368,"Control"
"GSM1317910",8.42410183,7.732105732,6.991375923,7.839556694,10.4002409,7.913156509,10.69181061,10.74531364,8.463513374,8.828462601,7.08762455,7.166695118,7.001295567,8.72463131,8.587468147,8.209936142,7.586298943,7.271477222,7.140965462,7.443666458,10.24602032,13.97814465,6.96710968,7.770524025,7.088292599,9.891770363,10.29119778,7.340354443,11.28376484,14.11873436,7.080086708,7.853756428,8.61420536,8.020746231,7.123142242,8.690121651,11.37530899,8.294384956,7.176802635,9.279887199,10.2474308,7.146300793,7.574241161,8.263151169,7.981374741,7.658602715,7.136460781,10.27346992,7.175364017,10.30041981,7.029821873,7.050658703,9.057167053,13.31297016,9.026480675,7.16387558,7.162943363,11.46265888,9.538726807,9.589304924,7.181436062,7.690360546,7.201022625,7.03711462,7.151117802,8.069605827,7.16197443,8.777509689,6.991078854,9.292019844,8.039110184,12.26679897,7.184730053,7.562681675,"Control"
"GSM1317911",7.776124001,7.551902771,7.028399467,7.878830433,10.91499233,8.598835945,9.971450806,11.22842979,8.353780746,10.04253292,7.08022356,6.962146282,7.078738689,8.850444794,10.47592258,8.487351418,7.674519062,7.069852829,7.176661015,7.42993021,10.84097958,14.4536562,7.230948448,8.234984398,7.034009457,10.34985065,9.689349174,7.59049654,12.31189346,14.25828743,7.0586586,8.309575081,7.918863297,8.01140976,7.084794998,8.328560829,12.53826141,8.726569176,7.204854488,8.78567028,9.963285446,7.386911392,7.632419109,7.965348721,8.340559006,7.648487091,7.082181454,12.23120594,7.488374233,10.58610821,7.112720013,7.169687271,10.59375095,12.48219776,9.703281403,7.842955112,7.269497395,10.6209898,8.606412888,8.513401985,7.141307831,8.056647301,7.572495937,7.376304626,7.148635387,7.919943333,7.136270523,8.826955795,7.062565327,9.543351173,7.985708714,12.11962318,7.226084232,7.829996586,"Control"
"GSM1317912",7.101018429,8.052900314,7.017375469,7.408931255,11.04321671,7.607264042,10.61920166,10.55328941,8.235612869,10.35912323,7.117591858,7.057694912,6.950824261,7.990343094,8.270772934,8.336800575,8.256181717,7.079869747,7.082239628,7.610183716,9.762335777,14.46974087,7.432576656,7.734624386,7.0946455,10.10934067,11.34145927,7.688140869,13.7421217,14.4536562,7.265855312,7.437446117,8.296627045,7.582532406,7.158741474,9.80610466,11.44805908,7.962005138,7.547913551,10.18934822,8.884413719,7.470010281,7.465919971,8.018816948,8.024043083,7.604391098,7.214080811,12.44756794,7.495926857,10.22049332,7.195848942,7.045612812,10.0717659,10.91499233,10.22461891,9.658256531,7.253410339,11.55734348,8.84897995,7.323943615,7.271981716,7.873518467,7.780314922,7.08778429,7.349729538,7.944011211,7.112294674,8.567131996,6.971444607,9.169465065,7.770848751,13.6539793,7.133514881,7.485081196,"Control"
"GSM1317913",7.250001907,8.03445816,7.087906837,7.517065525,10.80593014,7.672535896,11.20948887,10.59561634,8.192048073,11.05246258,7.060149193,7.156584263,7.022518635,7.751577377,9.167402267,8.326198578,8.940351486,7.002296448,7.044712543,7.547610283,10.06028366,14.43885326,7.312383175,7.626676083,7.136067867,9.745434761,11.26791286,8.017357826,12.7558012,14.2030077,7.326221466,7.179039478,8.343976021,7.509614468,7.113109112,9.613726616,9.740226746,7.839917183,7.242650032,10.19632721,9.13974762,7.496412754,7.261891842,8.005316734,7.918436527,7.564464569,7.319822788,11.4685812,7.875658989,10.26924419,7.192747116,7.169875622,9.088813782,11.56089401,11.0572176,10.36532688,7.115891933,11.99151516,8.786724091,7.368691921,7.293241024,7.920173168,8.319283485,7.136600494,7.357997417,7.86635685,7.066247463,8.363391876,7.133863926,8.985590935,7.716798782,13.56163883,7.221632957,7.504142761,"Control"
"GSM1317923",7.34869051,7.567838192,7.037719727,7.200577259,10.36233139,8.300972939,11.28108978,10.87730408,8.382411957,9.609920502,7.096327305,7.113962173,7.021618366,8.057888985,7.755692482,7.743670464,8.712235451,7.10284853,7.280972481,7.748056412,9.64410305,14.17344284,7.013667583,7.348293781,7.105455399,10.48101139,10.6209898,7.682395458,13.55254555,14.71159077,7.05491066,7.330846786,8.802474022,7.232703686,7.209272385,9.261269569,9.631896973,7.825657845,7.466704369,9.853117943,9.250299454,7.169149399,7.312202454,7.840898514,7.58033514,7.230818748,7.19875288,10.36532688,8.079267502,10.5497961,7.126703739,7.382266998,8.458341599,11.50808907,10.12431622,7.052790642,7.161082268,12.30735588,8.510215759,7.656779766,7.296828747,8.013134003,8.89324379,7.101737499,7.215755463,7.659576893,7.153409958,8.094388008,7.012771606,8.383538246,7.611769199,12.37127972,7.231477261,7.275655746,"Sepsis"
"GSM1317924",7.330489159,7.881646156,7.018415451,7.170994759,9.959717751,7.532529354,11.38415718,10.70947838,8.189974785,9.904278755,7.17025423,7.219673157,7.082872868,7.769147396,8.305596352,7.685191631,8.635715485,7.085958004,7.373065472,7.850887299,9.480347633,13.97814465,7.086983681,7.424360752,7.120732307,9.985738754,11.43911648,8.469726563,11.70760632,14.62656593,7.038500786,7.178560257,9.111748695,7.103553772,7.185409546,8.969229698,8.787744522,7.302060604,7.613924503,9.271025658,9.216844559,7.403544426,7.344377518,7.39640522,7.41683054,7.204805851,7.353987217,10.97046566,7.516973972,9.400393486,7.076329708,7.252259731,7.682395458,11.0572176,10.7977972,8.356191635,7.388066769,12.3949461,8.129613876,7.203442097,7.158350945,7.355199814,8.233535767,7.008188725,7.445171356,7.283797741,7.078201294,8.50663662,7.152146339,7.731417656,7.747245789,13.0426712,7.099990368,7.271544933,"Sepsis"
"GSM1317925",7.254851341,7.172145367,7.071201801,7.086190701,9.586666107,7.465110302,10.45425606,10.86915398,8.313207626,11.96833324,7.546176434,7.160310745,7.138489723,8.784612656,9.359825134,7.885482788,9.578510284,7.9613204,7.124319553,7.952801704,9.288983345,14.89502525,7.172298431,7.738822937,7.087696552,10.00121689,11.72123241,7.343438148,13.14248657,14.5812521,7.136082649,7.092655659,8.149265289,7.038432121,7.129043102,7.975605011,9.089538574,7.549804211,8.014066696,8.507846832,10.36698914,7.235987663,7.701653481,7.694806099,7.659435272,7.182039738,8.90926075,10.88625336,7.640519619,11.45664406,7.169346809,7.138277531,8.028213501,11.18354511,9.785663605,8.957364082,7.214244843,11.58371544,9.266494751,7.787387848,7.152675152,7.670397282,8.332036018,7.00026083,7.124334335,7.610972881,7.09841156,8.686890602,7.030314445,8.391842842,7.655253887,13.61564922,7.436135292,7.553538322,"Sepsis"
"GSM1317926",7.606124401,7.195508957,7.096647263,7.080259323,10.0490799,8.374344826,10.7977972,10.78119564,8.28546524,9.971450806,7.13642931,7.101297379,7.117100716,8.184696198,7.729041576,7.610972881,8.894880295,7.105783939,7.516687393,7.739155293,9.899768829,14.4536562,7.097951412,7.186173916,7.113061905,10.73123837,10.88854122,7.450788498,13.25871658,14.54955006,7.043188572,7.277670383,8.755539894,7.240873337,7.209294319,8.565928459,10.27062702,7.751104832,7.400232315,8.865915298,9.590256691,7.186134815,7.018884182,8.194416046,7.352921009,7.202028751,7.573753357,10.54471874,7.76447916,10.97484684,7.12230587,7.076045036,9.035137177,12.20028591,9.149763107,7.164632797,7.233871937,12.01880074,8.81235981,8.907012939,7.194016933,7.92680645,8.586604118,7.161957264,7.043369293,7.456906796,7.112403393,8.01978302,6.998508453,8.625072479,7.457882881,12.43794632,7.240380764,7.167664528,"Sepsis"
"GSM1317927",7.544974804,7.33850956,7.095940113,7.264138699,10.31220341,7.306010246,10.352952,10.94766617,8.274055481,12.36664677,7.66981554,7.120687485,7.00349474,8.160987854,10.89498997,7.787387848,9.924876213,7.426883221,7.184634686,8.17158699,9.620326996,14.71159077,7.513097763,7.529659271,7.214470387,9.994073868,12.37127972,7.721385479,12.91869926,13.7110424,7.261962414,7.374078274,7.646553516,7.34271574,7.143647671,8.715572357,8.855220795,7.501556396,7.711589336,9.092214584,9.663806915,7.259222984,7.521783829,7.576131344,7.855628967,7.210968494,7.529231071,11.91166878,8.034691811,10.40663624,7.118636608,7.354710579,8.167402267,11.3472023,10.71565914,10.63433838,7.423195362,11.27316189,8.86431694,8.318601608,7.194838047,7.709486008,8.873019218,7.16045475,7.149056911,7.474732399,7.197577,8.76699543,7.105050564,8.339522362,7.722906113,13.96661282,7.32495594,7.742507458,"Sepsis"
"GSM1317928",7.262773514,7.458212376,7.029196262,7.291147709,9.643176079,7.622753143,10.89269829,10.4002409,8.091467857,13.80442715,7.122495651,7.066879749,6.995531559,7.794112206,12.69128418,7.818232059,8.550523758,7.072228909,7.181678772,7.836985111,8.980454445,14.65753746,9.161899567,7.413005352,7.138428211,9.543351173,10.66473389,7.476093769,13.96661282,14.15929317,8.377473831,7.048843861,8.049032211,7.244501591,7.117210865,8.567979813,8.138015747,7.364530563,7.139903545,9.035798073,8.95125103,7.155919552,7.21262598,7.722103119,7.563235283,7.249240875,7.259120941,11.60665512,7.518391609,9.590256691,7.082239628,7.152562618,11.06648064,11.11403847,9.951336861,12.63650894,7.2177248,11.93791866,7.776287556,8.335781097,7.212742805,8.047989845,8.170176506,7.058893681,7.126923084,7.413528442,7.101771832,8.092496872,7.117925644,7.984792709,7.493843079,12.93241215,7.212053776,7.307896137,"Sepsis"
"GSM1317929",7.401145935,7.259290695,7.157605648,7.097669601,9.854207039,9.082864761,10.88625336,11.0855217,8.795781136,10.29890156,7.133529663,7.122464657,7.150970936,8.425912857,7.865603924,7.903513908,9.298768997,7.160750866,7.522399426,8.341189384,9.817074776,14.73068142,7.088570118,7.387585163,7.167030334,10.60469055,10.51344299,7.575539112,13.22032928,14.75221539,7.170288563,7.494720459,9.237722397,7.120872021,7.597521782,7.724132061,10.70542049,7.594933987,7.231609344,8.107419968,9.654636383,7.044414997,7.843964577,7.828904629,7.585307121,7.218100548,7.316831589,10.80810642,7.19419241,10.50475502,7.142172337,7.193897724,8.86641407,12.27932835,8.968629837,7.086173534,7.102129936,11.96833324,8.026970863,7.462257385,7.093092442,7.384933949,8.133394241,7.12496233,7.145636082,7.199022293,7.00959301,8.749689102,7.180713654,7.993086338,7.53721714,11.75961876,7.298483849,7.861177444,"Sepsis"
"GSM1317971",7.915221214,7.756835461,7.112504005,7.316349506,10.23020458,7.84488821,11.63295078,10.94541359,8.188153267,11.73183346,7.076957226,7.101052761,7.035076618,8.228878021,10.27195168,8.882782936,10.04656601,7.061916828,7.102374554,7.907556057,9.575764656,14.46974087,7.514081955,7.949511528,7.070907593,10.56366539,11.5203476,7.769836903,12.41922092,14.73068142,7.150782108,7.32247591,8.817576408,7.435810566,7.13993597,8.701376915,10.34501553,8.091467857,7.294595718,9.423541069,9.348765373,7.248276234,7.359063625,8.929897308,7.594050407,7.312383175,7.251798153,11.19652081,7.816116333,10.68416023,7.104223251,6.968859196,8.296962738,11.33317471,9.845314026,9.198745728,7.093450069,12.21355438,8.982688904,9.122237206,7.154665947,7.514772892,8.375734329,7.1454916,7.144547939,8.362748146,7.143073082,8.34932518,7.060558319,8.174992561,7.642188549,13.76200581,7.122274876,7.273107052,"Sepsis"
"GSM1317972",7.174188614,7.407752991,7.210942745,7.498064995,10.66686344,8.346276283,11.04541588,10.89716244,8.411985397,10.00515652,7.189509869,7.108415127,7.062944412,8.247588158,8.230124474,8.100590706,8.443430901,7.102533817,7.071657181,8.233535767,9.430150032,14.71159077,7.246587276,8.108439445,7.127315521,10.55683899,12.08298874,8.365119934,14.21644688,14.15929317,7.132799149,7.686400414,8.279884338,7.552095413,7.136460781,8.457214355,11.72123241,7.756154537,9.030827522,8.953977585,9.97721386,7.304877281,8.006930351,9.455789566,8.260238647,7.43170166,7.305445671,13.22032928,7.486169815,10.67068481,7.142615318,7.059445858,9.192175865,11.51408386,10.87956715,9.277703285,7.309123993,11.92264366,9.886383057,7.433373451,7.146974564,7.827134132,8.038132668,7.276061535,7.188098431,7.780845165,7.103061199,9.207954407,7.04887104,8.760990143,8.282547951,14.30151463,7.319143772,7.962919712,"Sepsis"
"GSM1317973",7.79322958,8.081282616,6.933664322,7.290897846,10.67068481,7.756154537,11.79862976,10.75279617,8.108171463,11.13085461,7.285231113,7.07327652,7.044209003,8.224981308,10.13835621,8.558712959,9.953802109,7.127376556,7.067073822,7.784889221,10.23870373,14.56532383,7.772552967,7.557290554,7.148934364,10.37487888,11.3987875,7.582989216,12.60370731,14.61182499,7.161540031,7.352044582,8.79275322,7.396687984,7.20693779,9.709306717,10.05907249,7.984792709,7.308037281,10.2809,9.078969002,7.345495701,7.273836136,8.987419128,7.912538528,7.191402435,7.343939304,11.62659454,8.291522026,11.10199451,7.178417683,7.013569832,7.871775627,11.54477215,10.13069534,9.241520882,7.018022537,12.51206017,9.37874794,9.05783844,7.274389267,7.515469551,8.845127106,7.178842545,7.282782555,8.145184517,7.177750111,8.271094322,7.123507977,8.301669121,7.72776556,13.7939806,7.109500408,7.369326591,"Sepsis"
