"GSM1317896","GSM1317897","GSM1317898","GSM1317899","GSM1317900","GSM1317901","GSM1317902","GSM1317903","GSM1317904","GSM1317905","GSM1317906","GSM1317907","GSM1317908","GSM1317909","GSM1317910","GSM1317911","GSM1317912","GSM1317913","GSM1317914","GSM1317915","GSM1317916","GSM1317917","GSM1317918","GSM1317919","GSM1317920","GSM1317921","GSM1317922","GSM1317923","GSM1317924","GSM1317925","GSM1317926","GSM1317927","GSM1317928","GSM1317929","GSM1317930","GSM1317931","GSM1317932","GSM1317933","GSM1317934","GSM1317935","GSM1317936","GSM1317937","GSM1317938","GSM1317939","GSM1317940","GSM1317941","GSM1317942","GSM1317943","GSM1317944","GSM1317945","GSM1317946","GSM1317947","GSM1317948","GSM1317949","GSM1317950","GSM1317951","GSM1317952","GSM1317953","GSM1317954","GSM1317955","GSM1317956","GSM1317957","GSM1317958","GSM1317959","GSM1317960","GSM1317961","GSM1317962","GSM1317963","GSM1317964","GSM1317965","GSM1317966","GSM1317967","GSM1317968","GSM1317969","GSM1317970","GSM1317971","GSM1317972","GSM1317973","GSM1317974","GSM1317975","GSM1317976","GSM1317977","GSM1317978","GSM1317979","GSM1317980","GSM1317981","GSM1317982","GSM1317983","GSM1317984","GSM1317985","GSM1317986","GSM1317987","GSM1317988","GSM1317989","GSM1317990","GSM1317991","GSM1317992","GSM1317993","GSM1317994","GSM1317995","GSM1317996","GSM1317997","GSM1317998","GSM1317999","GSM1318000","GSM1318001","GSM1318002","GSM1318003","GSM1318004","GSM1318005","GSM1318006","GSM1318007","GSM1318008","GSM1318009","GSM1318010","GSM1318011","GSM1318012","GSM1318013","GSM1318014","GSM1318015","GSM1318016","GSM1318017","GSM1318018","GSM1318019","GSM1318020","GSM1318021","GSM1318022","GSM1318023","GSM1318024","GSM1318025","GSM1318026","GSM1318027","GSM1318028","GSM1318029","GSM1318030","GSM1318031","GSM1318032","GSM1318033","GSM1318034","GSM1318035","GSM1318036","GSM1318037","GSM1318038","GSM1318039","GSM1318040","GSM1318041","GSM1318042","GSM1318043","GSM1318044","GSM1318045","GSM1318046","GSM1318047","GSM1318048","GSM1318049","GSM1318050","GSM1318051","GSM1318052","GSM1318053","GSM1318054","GSM1318055","GSM1318056","GSM1318057","GSM1318058","Symbol"
7.310719013,7.098556995,7.058942318,7.078455925,7.076957226,7.102015495,7.185085773,7.19177866,7.048984051,7.083747387,7.018552303,7.033289433,7.166712284,6.981480598,7.166695118,6.962146282,7.057694912,7.156584263,7.18100214,7.126983643,7.147148609,7.071117401,7.109389305,7.03262043,7.09646368,7.266527653,7.052289486,7.113962173,7.219673157,7.160310745,7.101297379,7.120687485,7.066879749,7.122464657,7.065674305,7.127376556,7.123047829,7.046870232,7.124773026,7.168457031,7.07715416,7.109405041,7.062944412,7.132453918,7.009840012,7.046671391,7.013247967,7.160224915,7.128100872,7.182207584,7.076840878,7.138170719,7.057544231,7.172949791,7.067741871,7.105702877,7.080427647,7.095955849,7.191658974,7.674921036,7.194329262,7.34616375,7.112891674,7.163959026,7.10766077,7.208098412,7.153708935,7.173247337,7.212102413,7.107868671,7.073198318,7.287754059,7.159086227,7.131974697,7.105197906,7.101052761,7.108415127,7.07327652,7.170340538,7.139455318,7.136022568,7.172281265,7.135267735,7.094916821,7.10852623,7.101163387,7.184428215,7.125739098,7.191561699,7.129043102,7.091836452,7.065216064,7.07574892,7.083618164,7.051251411,7.205246449,7.119080067,7.175682068,7.239156723,7.143042088,7.135947227,7.001655579,7.146410465,7.097902298,7.142769814,7.092284203,7.131422997,7.021618366,7.091147423,7.125925064,7.127873898,7.118111134,7.007451057,7.188958168,7.084095955,7.090934753,7.039305687,7.114949226,7.127577782,7.170516491,7.008805275,7.209294319,7.08764267,7.041955948,7.250828266,7.055412292,7.302230358,7.069852829,7.006427288,7.236844063,7.153565884,7.0531497,7.099021912,7.147416592,7.045197487,7.140136242,7.030084133,7.159428596,7.233793736,7.154162884,7.060943604,7.166042805,7.364111423,7.151854515,7.133046627,7.30054903,7.2443223,7.168849468,7.076485634,7.182924271,7.096206665,7.143435478,7.092249393,7.16324234,7.183806419,7.051038265,7.219647884,7.174049377,7.192587376,7.195868492,7.109787464,7.168179989,7.208591461,"IL6"
7.064195156,7.124364376,6.996947765,6.915210724,7.199043274,7.124023438,7.092968464,6.952183723,7.028159142,7.137376308,6.973733902,7.089888096,7.020749569,7.042683601,7.001295567,7.078738689,6.950824261,7.022518635,7.065454483,7.06603241,7.039273262,7.032292366,7.053099155,7.05258131,7.052289486,6.996531487,7.098278522,7.021618366,7.082872868,7.138489723,7.117100716,7.00349474,6.995531559,7.150970936,7.079040051,7.111473083,7.127873898,6.983325481,6.999039173,7.050224781,7.094257832,7.048812866,7.040534973,7.043642998,7.077510357,7.100059032,7.017085552,6.992125988,7.01231432,7.00458765,7.091897011,7.051709652,7.143296719,7.116672516,7.085631847,7.033289433,7.157246113,7.105050564,7.094290257,7.047639847,7.04940033,7.06481123,6.917872429,7.058177471,7.023138046,7.101537228,6.999973774,7.066203594,7.076544762,7.117801666,7.105247974,7.048563957,7.000558853,7.061715126,7.130308151,7.035076618,7.062944412,7.044209003,7.092196941,7.08048296,7.086441517,7.164415359,6.971444607,7.104029655,7.113370895,7.053536415,7.155276775,7.075468063,7.007068634,7.123867035,7.146268845,7.103684425,6.996207714,7.183572292,7.037983418,7.3711586,7.025383472,7.146974564,7.134380341,7.074221611,7.125403404,7.063057423,7.082332611,7.026437283,7.033325672,7.166801453,7.04820776,7.082503319,7.058153152,7.064399242,7.094223499,7.040313244,6.996693134,6.989204884,7.081889153,7.014431953,7.120315075,7.074282169,7.0516572,7.006490707,7.053460598,7.126231194,7.071676254,7.035244465,7.063286304,7.13898325,7.497928143,7.047803402,7.016831875,7.16708374,7.050631523,7.108194351,6.986911297,7.120593071,7.150782108,7.135917187,7.136507034,7.049317837,7.122862339,7.016264439,6.955413818,7.142270565,7.000847816,7.130052567,7.129104137,7.099389553,7.181678772,7.058390617,6.972617626,7.076485634,6.999198914,7.149117947,6.980479717,7.043156624,7.053869724,7.031998158,7.079423904,7.385722637,7.060652256,7.074464798,7.102182388,7.086605549,7.069702625,"CALCA"
8.70610714,8.965641975,8.448196411,8.752120018,8.400478363,9.376583099,9.357487679,9.022797585,8.073954582,8.211769104,8.046991348,8.405935287,8.354125023,8.858553886,8.72463131,8.850444794,7.990343094,7.751577377,7.323634624,8.957937241,8.974493027,9.050868034,8.392198563,7.787237167,8.392897606,8.172999382,8.53329277,8.057888985,7.769147396,8.784612656,8.184696198,8.160987854,7.794112206,8.425912857,7.737357616,8.015980721,8.384610176,7.731580257,8.660188675,8.397972107,8.117025375,9.283603668,8.219489098,8.055913925,9.370265961,8.312242508,8.31024456,8.332362175,8.290236473,8.378516197,8.316297531,7.42290163,8.656101227,8.044744492,8.420495987,8.133394241,9.036425591,8.656563759,7.987268925,8.107419968,8.606412888,8.491703033,8.871248245,8.696203232,8.704200745,8.850444794,8.270112038,8.647661209,8.550869942,8.460080147,8.900390625,8.005316734,8.405203819,8.292123795,8.206390381,8.228878021,8.247588158,8.224981308,8.11971283,8.436706543,8.391077042,8.43783474,8.781195641,8.752616882,8.603916168,8.377835274,8.169612885,8.824910164,8.398659706,8.216570854,8.585290909,8.539065361,8.207900047,8.397624969,8.042984962,8.352432251,8.075690269,8.636615753,8.472824097,8.462752342,7.506824017,8.261209488,8.059617996,7.917994976,7.798436642,8.461598396,7.885482788,7.806603432,8.428877831,8.299639702,9.120307922,7.982065201,8.178495407,7.944230556,8.216001511,8.953977585,8.584839821,8.035634995,8.822840691,7.719478607,7.652103901,8.968046188,8.542807579,7.827283859,8.126844406,8.208803177,8.182300568,8.898146629,7.983402252,7.791320324,7.74562645,7.736202717,8.720740318,8.542352676,7.93926239,7.456008434,7.629508018,8.660650253,8.598835945,8.327206612,8.365478516,8.111076355,8.758135796,8.788718224,7.768129349,8.218916893,7.962710857,7.89678669,8.36974144,8.64901638,8.421185493,8.06659317,8.06659317,8.107419968,8.037684441,7.892368317,8.087439537,7.996454239,7.964910507,7.999233723,7.666453362,7.869620323,8.05109787,"TLR4"
8.425178528,8.162398338,8.455723763,8.48491478,8.749689102,8.799848557,8.061606407,8.421548843,8.667414665,8.295683861,8.428460121,8.26438427,7.905045033,8.562537193,8.209936142,8.487351418,8.336800575,8.326198578,7.156303406,8.195910454,7.968691349,7.797159195,7.727128029,8.397624969,8.014066696,8.211144447,7.666013718,7.743670464,7.685191631,7.885482788,7.610972881,7.787387848,7.818232059,7.903513908,7.907944202,8.0807724,8.276363373,8.028213501,7.917805195,8.078491211,7.889507771,8.044509888,8.547739029,8.242923737,8.823890686,8.877879143,8.565928459,8.709440231,8.052900314,7.657204628,8.12935257,7.982065201,8.0143013,8.225879669,8.357172012,8.485699654,8.111666679,8.13230896,8.29631424,8.403719902,8.37914753,9.264213562,8.471304893,8.86431694,7.970829964,8.560488701,8.631132126,7.891392708,8.401873589,8.505846977,8.44711113,8.050567627,8.657939911,8.239862442,8.621624947,8.882782936,8.100590706,8.558712959,8.337138176,8.196199417,8.551291466,8.771507263,7.734943867,8.391842842,8.098538399,8.212986946,8.421548843,7.989136696,8.09696579,8.240142822,8.019542694,8.254974365,8.693318367,8.953977585,7.959322929,8.790815353,8.731289864,7.948827267,8.509426117,8.431859016,7.556411266,8.408389091,8.231343269,8.390378952,7.772729397,8.476663589,7.787896633,7.928263664,8.73078537,8.737095833,7.589063644,8.888352394,8.500829697,7.743002415,8.355883598,8.30722332,8.385008812,8.540288925,8.367590904,7.898646832,7.987699509,8.942603111,8.678842545,8.366857529,8.636615753,7.83584547,8.147609711,8.595018387,8.050322533,7.885482788,7.897413731,8.559594154,8.49804306,7.894989967,8.434087753,7.831758022,7.622996807,8.791789055,8.461598396,8.123612404,8.849985123,8.695761681,7.795547485,8.026970863,7.772381306,8.058384895,8.265664101,7.854512215,7.960627556,7.754388332,8.14955616,8.103137016,8.395446777,8.534601212,8.281877518,8.332362175,8.132027626,8.239276886,7.978586674,7.570892811,8.543985367,8.124939919,8.168761253,"NLRP3"
8.538636208,7.778802872,8.255579948,8.960954666,8.881110191,7.345110893,7.521173954,7.554698467,9.128269196,8.97273159,8.788249016,8.650744438,7.769315243,7.461114883,7.586298943,7.674519062,8.256181717,8.940351486,9.38596344,7.187357903,7.147594452,8.432232857,7.682250023,9.443258286,8.95454216,9.120986938,7.383470535,8.712235451,8.635715485,9.578510284,8.894880295,9.924876213,8.550523758,9.298768997,9.24739933,8.68963623,8.58617115,10.14789295,8.856840134,8.697584152,8.038132668,7.789069653,9.682370186,7.883262634,7.221177578,8.405568123,8.253455162,8.108989716,8.595018387,8.6873703,8.934498787,8.981022835,7.822919846,7.788250923,8.094870567,8.35651207,7.946183205,8.362025261,8.672880173,8.287679672,8.253754616,9.706363678,8.150895119,9.588500977,7.435966969,7.271303177,9.461547852,7.714723587,8.041998863,8.372946739,8.620723724,9.235502243,9.559476852,8.748706818,9.916854858,10.04656601,8.443430901,9.953802109,8.478274345,9.311518669,7.864598751,8.862112045,9.203036308,8.797336578,8.358950615,9.87553215,9.606063843,7.517157555,8.613761902,7.829823971,7.746263981,10.18794537,10.09488869,8.685954094,10.35155106,9.492671967,9.931726456,10.10414505,8.713685989,8.261209488,10.13835621,8.013374329,8.92082119,8.105228424,9.248074532,7.588936806,9.164650917,9.027175903,7.943120003,8.129078865,8.398659706,7.868257523,7.949281216,9.30859375,8.591268539,7.694020748,7.997375488,8.128801346,7.729041576,9.027780533,10.65110683,7.679727554,8.454530716,9.569441795,8.877329826,10.18095112,9.430150032,7.800524235,9.943490028,8.888352394,9.631896973,9.098825455,7.874303341,8.836270332,8.622081757,9.072278976,9.110542297,8.598402023,7.834361076,8.555316925,8.611227989,8.584013939,9.316774368,7.33109951,9.188549042,8.573038101,8.297286987,8.360331535,7.991698742,7.658059597,8.2886343,8.400136948,8.274752617,8.012611389,9.226264954,9.824755669,9.520923615,9.534302711,10.10277557,9.265670776,9.491859436,9.552453995,9.10988903,"CCR7"
7.150401592,7.000130653,6.994603157,7.208251476,7.067636967,7.157638073,6.947171688,7.025127888,7.008313656,7.001582146,7.12580204,6.983784676,7.052760601,7.09401989,7.271477222,7.069852829,7.079869747,7.002296448,7.077194691,7.146426678,7.093239784,7.096614361,7.100450516,7.106632233,7.153204918,7.021295071,7.115908623,7.10284853,7.085958004,7.9613204,7.105783939,7.426883221,7.072228909,7.160750866,7.018552303,7.041642189,6.947964668,7.192984581,7.127949238,7.100434303,7.129119873,7.074884415,7.292578697,7.187754631,7.110535622,6.993683815,7.067398071,7.111648083,7.320453644,7.118555069,7.068017483,7.016985893,7.288042545,7.062476635,7.161588669,7.127779961,7.137909412,7.082352638,7.067441463,7.044324398,7.088608265,7.13909626,7.033507824,7.157423496,7.122665405,7.15755415,7.113698006,7.15031004,7.077871323,7.064120293,7.101668835,7.021978378,7.045050621,7.084652901,7.120299339,7.061916828,7.102533817,7.127376556,7.122119904,7.140634537,7.130323887,7.082200527,7.056785583,7.100042343,7.078299522,7.19691658,7.157279015,7.130600452,7.281778336,7.079734325,7.039536953,7.24821043,7.070743561,7.095820427,7.260536194,7.09867239,7.144595623,7.548803806,7.07789135,7.161722183,7.058893681,7.069128036,7.095990181,7.117179871,7.078602314,7.054121017,7.124364376,7.091387272,7.166662693,7.119080067,7.050034046,7.134191513,7.044178486,7.083429813,7.106881142,7.139032841,7.137368679,7.115625858,7.086246967,7.119344234,6.983083725,7.060966969,7.175157547,7.044805527,6.987556458,7.112248421,7.151148319,7.074260712,7.098621845,7.029428959,7.055929661,7.113789082,7.126169205,7.134019375,7.083227634,7.30636692,7.115178108,7.077390194,7.051331043,7.445996761,6.990205288,7.006755829,7.164833546,7.058414459,7.099974155,7.065103054,7.105376244,7.250303745,7.120670795,7.091598034,7.041524887,7.123554707,6.976592064,7.146268845,7.049977303,7.005698681,7.08780098,7.112324238,7.046148777,7.204126835,7.195224285,7.06618309,7.071657181,"CCL2"
7.318470001,7.276413441,7.231212616,7.146866322,7.186154366,7.185352802,7.139642239,7.194075584,7.088805676,7.04507637,7.167767525,6.981480598,7.026437283,7.12456131,7.140965462,7.176661015,7.082239628,7.044712543,7.578174114,7.214174271,7.314389229,7.079952717,7.18100214,7.094172001,7.148620129,7.285762787,7.137285233,7.280972481,7.373065472,7.124319553,7.516687393,7.184634686,7.181678772,7.522399426,6.976748943,7.117667198,7.209788322,7.313090324,7.137006283,7.232302189,7.17083931,7.169395447,7.050742149,7.045341015,7.348177433,7.232839584,7.153516769,7.174625874,7.130232811,7.09865427,7.132923603,7.58642149,7.100866318,7.098225594,7.117667198,7.049288273,7.130371571,7.054274082,7.08372879,7.164748669,7.180417061,7.016627312,7.08778429,7.270834446,7.117711544,7.148241043,7.306905746,7.011631489,7.132437706,7.070679188,7.149942875,7.10089922,7.085829258,7.17054987,7.190862179,7.102374554,7.071657181,7.067073822,7.012094021,7.074160099,7.072686195,7.200351715,7.016985893,7.127779961,7.294803143,7.158138275,7.071347713,7.124132633,7.126091957,7.290315151,7.122619629,7.083929539,7.136378765,7.05808115,7.099304676,7.119570732,7.134488583,7.168231487,7.081377983,7.127933025,7.067485809,7.205910683,7.203419685,7.136270523,7.115718842,7.238003731,7.108016968,7.084319115,7.093239784,7.093206882,7.205347538,7.158988953,7.106548786,7.025864601,7.152095795,7.04058218,7.154968739,7.091915131,7.232566833,7.06551981,7.181642056,7.028316975,7.101789474,7.105408192,7.156223297,7.182837009,7.063937664,7.291882515,7.056493759,7.125166893,7.194540501,7.050982475,7.17996645,7.088713169,7.279123306,7.590882301,7.267395496,7.142503738,7.070743561,7.10148716,6.999746799,7.242596626,7.070017338,7.143026829,7.169181824,7.184823036,7.227724075,7.110024929,7.072947025,7.15444994,7.130464554,7.103816509,7.294006824,7.154584408,7.089053631,6.978589058,7.119018078,7.056882381,7.156814575,7.240046978,7.15862751,7.050418854,7.027750492,"MAPK14"
8.17045784,8.345272064,8.574731827,8.361627579,8.344319344,7.284608841,8.303704262,8.718759537,7.799806118,8.208803177,8.065590858,7.48178196,7.771188736,7.358460903,7.443666458,7.42993021,7.610183716,7.547610283,7.59331131,8.047493935,7.78657341,7.712966442,7.751577377,7.436135292,7.874303341,7.820035934,7.297039032,7.748056412,7.850887299,7.952801704,7.739155293,8.17158699,7.836985111,8.341189384,7.654975891,7.637660027,7.589671135,7.842029095,7.950430393,7.631924152,7.531796932,8.031543732,8.146262169,7.666013718,7.549473763,7.806053162,7.576609135,7.594441891,7.974903584,7.292329788,7.611907959,7.739646435,7.508048058,7.998068333,8.309911728,8.017589569,7.288891315,7.515161037,8.357507706,8.056647301,8.255293846,7.80301857,8.065104485,7.641347885,7.408559799,7.475532532,8.422598839,7.445414543,7.736358643,7.959322929,7.553538322,7.944863319,7.910210133,7.740603447,7.865979195,7.907556057,8.233535767,7.784889221,7.744295597,7.554802895,7.60587883,7.789927483,7.542786121,7.682250023,7.700481892,8.037162781,7.543796062,7.465110302,7.645205498,7.473836899,7.696490765,7.835252285,7.788250923,8.03057003,8.123342514,7.725681305,7.785745144,7.913156509,7.672399044,7.582642078,7.922296524,7.541019917,7.62497282,8.035872459,7.815017223,7.754536152,7.87903595,7.762801647,7.716161728,7.799454689,8.372219086,7.662045002,8.052386284,7.777651787,7.753226757,7.692124844,7.68458271,7.594050407,7.577086926,7.635910034,8.089211464,7.631650448,7.759523392,7.597391605,8.231977463,7.690797329,8.245747566,8.28088665,7.716952324,7.397476673,8.193823814,7.872761726,8.727018356,7.787237167,7.540486813,7.848755836,7.732105732,7.58033514,8.203447342,7.812859058,7.725213528,7.722735405,7.899253845,8.069605827,7.836201191,7.947024822,7.806603432,7.787755966,8.283489227,8.099570274,7.672535896,7.995287895,8.177923203,8.189665794,7.884459496,7.987062931,8.076457024,7.874687672,7.754883766,7.341122627,8.077715874,8.165154457,8.07161808,"TNF"
9.307842255,9.337310791,9.384451866,8.91966629,9.694371223,9.845314026,8.851491928,9.006530762,10.12553501,9.578510284,9.748684883,9.567663193,8.733233452,10.44291782,10.24602032,10.84097958,9.762335777,10.06028366,8.507846832,9.040102005,9.16259861,9.038949966,9.075005531,9.762335777,9.76862812,9.438454628,8.7065382,9.64410305,9.480347633,9.288983345,9.899768829,9.620326996,8.980454445,9.817074776,9.136287689,9.192175865,9.370265961,9.067267418,9.653647423,9.832129478,9.118318558,9.584781647,9.30859375,9.445799828,9.97842598,10.49973965,9.739245415,9.417946815,9.149137497,9.016688347,9.952468872,8.827953339,9.668753624,9.16259861,9.965566635,9.394813538,9.481215477,10.10545444,10.06540489,9.973784447,10.00640869,10.40991497,9.454029083,10.19074345,9.943490028,9.710276604,9.900898933,9.733234406,10.12020779,8.95125103,9.664780617,10.00380611,9.622179031,9.617473602,10.52395535,9.575764656,9.430150032,10.23870373,9.428407669,9.253885269,9.376583099,9.893973351,9.475178719,9.924876213,9.609920502,9.339574814,10.04388237,9.989327431,9.333547592,9.394813538,9.983213425,9.379624367,10.54817104,9.637542725,9.446652412,9.663806915,9.885280609,9.533350945,9.23998642,9.351038933,9.938557625,9.287511826,9.199451447,9.184431076,9.715249062,9.207954407,9.431028366,8.92082119,10.06654835,10.01885891,9.342570305,10.00640869,9.334281921,9.646073341,9.411133766,9.115643501,9.692401886,10.09887505,9.486664772,9.054611206,9.80610466,9.99050808,9.597636223,10.23020458,9.524485588,9.092214584,9.444964409,10.17261791,9.638448715,9.37874794,9.282111168,9.695356369,9.753882408,9.740226746,9.988170624,9.242937088,9.329683304,10.26924419,9.38992691,9.003410339,10.19905949,10.1796217,9.067267418,9.164650917,9.195775032,10.12815189,9.959717751,9.596787453,9.703281403,9.279887199,10.03640461,9.91571331,9.363003731,9.438454628,10.34501553,9.9053545,10.20744133,10.82038498,10.39070702,8.988567352,9.984483719,10.52395535,10.21461201,"NOTCH1"
14.7777586,14.67478466,14.54955006,14.8065176,14.75221539,14.61182499,14.30151463,14.01483059,14.2030077,14.67478466,14.30151463,14.56532383,14.42391872,14.67478466,13.97814465,14.4536562,14.46974087,14.43885326,14.84386253,13.87110138,14.39126587,14.42391872,13.82612133,14.5020113,14.21644688,14.56532383,14.43885326,14.17344284,13.97814465,14.89502525,14.4536562,14.71159077,14.65753746,14.73068142,14.62656593,14.89502525,14.61182499,14.5812521,14.7777586,14.53448772,14.7777586,14.06663609,14.73068142,14.43885326,14.67478466,14.73068142,15.02020741,15.02020741,14.39126587,14.43885326,14.75221539,14.71159077,14.65753746,14.56532383,14.1455946,14.09175682,14.62656593,14.48576355,14.02818394,14.2312479,14.13190746,14.7777586,14.59689426,14.69237518,14.61182499,14.67478466,14.65753746,14.17344284,14.37623501,14.59689426,14.59689426,14.02818394,14.75221539,14.67478466,14.7777586,14.46974087,14.71159077,14.56532383,14.2030077,14.43885326,14.54955006,14.8065176,14.40771866,14.8065176,14.75221539,14.07937431,14.5812521,14.1455946,14.5812521,14.53448772,14.00238228,14.39126587,14.46974087,14.53448772,13.9907732,14.56532383,14.31682491,14.54955006,14.8065176,14.64205265,14.7777586,14.5020113,14.31682491,14.56532383,14.30151463,14.54955006,14.48576355,14.04120827,14.75221539,14.30151463,14.54955006,14.71159077,14.46974087,14.56532383,14.5020113,14.64205265,14.69237518,14.69237518,14.56532383,14.59689426,14.10523796,14.75221539,14.00238228,14.2312479,14.40771866,14.09175682,14.31682491,13.95337105,13.95337105,14.11873436,13.95337105,13.28892326,14.36129665,14.64205265,14.34638786,14.17344284,13.9907732,14.39126587,14.5020113,14.31682491,14.53448772,14.67478466,14.8065176,14.15929317,14.39126587,14.28796482,14.62656593,14.56532383,13.81528187,14.13190746,14.30151463,14.37623501,14.4536562,14.43885326,13.90617275,14.59689426,14.18836784,13.46693134,13.25111866,13.40742397,14.05426216,14.36129665,13.02896786,"S100A8"
7.096885204,7.984103203,9.87757206,9.863483429,7.020610332,10.64935589,9.020348549,8.182300568,7.242131233,7.187242985,7.039926052,7.802843571,10.18514729,7.218008518,6.96710968,7.230948448,7.432576656,7.312383175,9.107800484,8.858553886,10.7977972,8.684041977,7.338337421,7.081244469,7.02175808,7.179019928,9.736116409,7.013667583,7.086983681,7.172298431,7.097951412,7.513097763,9.161899567,7.088570118,9.0955019,9.2436409,8.421185493,8.178814888,7.34637785,8.688764572,9.387570381,9.316027641,7.316191673,8.179929733,7.122573853,7.103044033,8.111381531,8.303011894,7.878830433,8.606412888,7.292578697,10.75070667,7.756505966,10.60469055,8.234726906,9.589304924,9.233324051,7.185564518,9.269488335,8.173578262,8.04101181,7.00751543,9.066630363,7.249089718,7.956719875,7.243373394,7.583841324,7.675801277,7.461462975,7.829092026,7.263354301,7.048676968,8.019278526,7.285351753,7.138321877,7.514081955,7.246587276,7.772552967,7.243428707,9.734183311,7.664892673,7.291025639,8.149841309,7.175124645,7.128936291,9.151786804,7.077589512,8.418735504,7.35764122,7.552654743,7.663209438,8.478274345,8.038617134,7.059869289,8.446419716,7.834361076,8.025970459,8.055437088,7.117725849,7.293655872,7.130052567,7.12808609,10.10934067,8.593818665,7.272961617,7.670397282,7.218466282,7.746758938,7.145947456,7.058438301,8.42410183,7.097120762,8.386104584,7.204321861,7.417571068,8.555725098,7.750156403,7.082985878,8.477876663,7.432261467,7.394601822,9.897337914,10.50809765,6.979119778,7.249027729,7.474555016,7.402772427,8.927659035,7.684286594,7.01553297,7.56955719,7.047639847,7.232676506,7.082467079,7.390823364,7.026070595,7.009120464,7.468757629,7.522203445,7.9680233,7.290521622,7.451904774,8.492090225,7.842596531,7.030958176,7.390285492,7.120284081,7.24239254,9.786655426,8.037901878,8.685464859,8.741456032,8.580227852,8.759493828,7.201817036,7.148478508,7.080334187,7.120497704,7.037147999,7.092709541,7.110582352,7.034114838,7.064074039,"MMP8"
7.27690649,8.332036018,8.368677139,8.368287086,7.888520241,8.779643059,8.328237534,8.388953209,7.797721863,7.617906094,7.354494572,7.578299999,7.999233723,8.20909977,7.770524025,8.234984398,7.734624386,7.626676083,7.196405888,7.821136951,7.813384533,7.323485851,7.653445244,7.335614681,7.627936363,7.276833057,7.186430931,7.348293781,7.424360752,7.738822937,7.186173916,7.529659271,7.413005352,7.387585163,7.324302197,7.490457535,7.69288969,7.481301785,7.703927517,7.516480923,7.565869808,8.46312809,7.706627369,7.60212183,8.257748604,7.509317875,7.701366425,7.5397048,7.451035976,7.746583939,8.130447388,8.10580349,7.918206215,8.219489098,8.336800575,8.507070541,8.09746933,8.385736465,8.19767189,7.906710625,8.274384499,7.818043232,8.251560211,7.807334423,7.946602345,8.241370201,8.238365173,8.101626396,8.426251411,7.82093668,8.051365852,7.518689632,8.593391418,7.748211384,7.879426003,7.949511528,8.108439445,7.557290554,8.088215828,7.719952583,8.091732979,8.12825489,8.072896004,7.934851646,7.592213154,7.722906113,7.588085175,8.561748505,7.594050407,7.479425907,8.515497208,7.998068333,7.535576344,8.293745041,7.693028927,7.9680233,7.356524467,7.738992691,7.478019238,7.443238258,7.770848751,7.394880295,8.46312809,8.237728119,7.666141033,7.65150404,7.476930141,7.580951214,7.53371191,7.441430092,7.975605011,7.392291546,8.144367218,7.556637287,7.659170628,8.090196609,7.833653927,7.441500664,8.110034943,7.45054245,7.486410141,8.438537598,8.43970871,7.556050301,8.007923126,7.811612129,7.278823853,8.513401985,7.79322958,7.293828964,7.414435863,7.188136101,8.274752617,7.544123173,7.517764568,7.193274021,7.335254192,8.103673935,8.024294853,7.471662045,8.129865646,7.842029095,7.212752819,7.908779621,7.255758286,7.870001316,7.626804829,7.441348553,8.62249279,8.321543694,7.920381069,8.22256279,8.197092056,8.550869942,7.456624031,7.440517426,7.406926632,7.360361099,7.277168751,7.451735973,7.200474739,7.41345787,7.172759533,"MAPK14"
7.124577045,7.17510891,7.131108761,7.069637299,7.086441517,7.229142189,7.137618065,7.140509605,6.99587059,7.08152914,7.032038212,7.06234026,7.124054909,7.114334583,7.088292599,7.034009457,7.0946455,7.136067867,7.085306168,7.062611103,7.026358128,7.134989738,7.047803402,7.04926157,7.069066048,7.052659035,7.026358128,7.105455399,7.120732307,7.087696552,7.113061905,7.214470387,7.138428211,7.167030334,7.190472126,7.113541126,7.124592304,7.243399143,6.998587132,7.041203976,7.10132885,7.11999321,7.041676521,7.242858887,7.116279125,7.057644367,7.134611607,7.189935684,7.125739098,7.154071331,7.050956249,7.054479122,7.066380978,7.038301468,7.09361887,7.050929546,7.14522028,7.173264503,7.0976367,7.146648407,7.068446636,7.086663246,7.171939373,7.12230587,7.134083748,7.134319782,7.110919952,7.097054482,7.092747211,7.126076698,7.107379913,7.055483341,7.132923603,7.059244156,7.192276478,7.070907593,7.127315521,7.148934364,7.129179955,7.188593388,7.118231297,7.041581631,7.074302673,7.161129475,7.071618557,7.050251961,7.137254238,7.021249294,7.135065556,7.023873806,7.141463757,7.123522282,7.088046551,7.171376705,7.104952335,7.085414886,7.127179623,7.208895206,7.110598087,7.243488789,7.05491066,7.009235859,7.045642853,7.16122818,7.042715549,7.054300785,7.135065556,7.085903168,7.205179691,7.086983681,7.054934978,7.11040926,7.092232227,7.073999882,7.069279194,7.084614277,7.067269802,7.120388985,7.059328556,7.063286304,7.05071497,7.107076168,7.032544136,7.142769814,7.019748211,7.1977005,7.130083561,7.129638672,7.04961729,7.079251766,7.100128651,7.176394939,7.088205814,7.454380989,7.119709969,7.451735973,7.160966396,7.040597439,7.123322964,7.129337311,7.112046242,7.005106926,7.026609421,7.052045822,7.105995655,7.157343864,7.173072338,7.120164394,7.089323044,6.997602463,7.020887852,7.14230299,7.090555668,6.96991396,7.043580055,7.04961729,6.982109547,7.025500298,7.017476082,7.098038673,7.188996315,7.177699566,7.090061188,"CCL25"
