"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.926985772388564,0.942063492063492,0.996875,0.905,0.9975,0.996,0.958444444444444
10,0.847552900073499,0.886047619047619,0.9890625,0.8975,0.94125,0.907,0.954981962481962
20,0.794802343111967,0.830246031746032,0.9634375,0.745,0.9875,0.977833333333333,0.891906565656566
30,0.717086916571657,0.752264790764791,0.93109375,0.665,0.9675,0.948214285714286,0.857982323232323
40,0.544351775024638,0.630559884559885,0.834375,0.565,0.87,0.790571428571429,0.783816738816739
50,0.592734047556884,0.637595238095238,0.8359375,0.5325,0.94,0.8945,0.794741341991342
