"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"IL10.1",0.881885108556361,0.928119047619048,0.986111111111111,0.916666666666667,0.95,0.961833333333333,0.936833333333333
"CX3CR1.1",0.881810707742431,0.926452380952381,0.983888888888889,0.91,0.956666666666667,0.967666666666667,0.931166666666667
"OLFM4.1",0.875060966544099,0.928571428571429,0.985,0.916666666666667,0.946666666666667,0.9575,0.93
"SOCS3.1",0.873353911509296,0.919095238095238,0.984444444444444,0.916666666666667,0.93,0.946166666666667,0.936166666666667
"HLA.DRA.1",0.884186437157506,0.927880952380952,0.990555555555556,0.923333333333333,0.946666666666667,0.957666666666667,0.943166666666667
"FCGR1A",0.864005238454098,0.919142857142857,0.987222222222222,0.906666666666667,0.943333333333333,0.955,0.9245
"IL8.1",0.902387633873303,0.939833333333333,0.987222222222222,0.926666666666667,0.963333333333333,0.971833333333333,0.944333333333333
"IFNG",0.901578831582905,0.941071428571429,0.991111111111111,0.933333333333333,0.956666666666667,0.966,0.9485
"HMGB1.1",0.877496047133027,0.918380952380952,0.988888888888889,0.896666666666667,0.963333333333333,0.971666666666667,0.925666666666667
"BCL2.1",0.905646566392706,0.941404761904762,0.992777777777778,0.933333333333333,0.96,0.969333333333333,0.950333333333333
"IL1R2.2",0.880523103492904,0.925642857142857,0.983888888888889,0.916666666666667,0.95,0.9585,0.938
"CCR2.4",0.859360577513425,0.913428571428571,0.987777777777778,0.9,0.943333333333333,0.9525,0.9245
"NLRP3.2",0.879714301202507,0.92402380952381,0.980555555555556,0.906666666666667,0.96,0.965166666666667,0.929666666666667
"VCAM1",0.909384300871238,0.941023809523809,0.992222222222222,0.923333333333333,0.973333333333333,0.980166666666667,0.943666666666667
"PLAUR.1",0.888221774891759,0.931095238095238,0.983333333333333,0.92,0.953333333333333,0.964166666666667,0.940166666666667
"CCR2.5",0.889863102830367,0.931928571428571,0.985,0.913333333333333,0.963333333333333,0.971,0.9335
"HIF1A.2",0.85082938046636,0.907333333333333,0.985555555555556,0.896666666666667,0.936666666666667,0.948333333333333,0.922333333333333
"MAPK14.3",0.896529769497034,0.936404761904762,0.991111111111111,0.923333333333333,0.96,0.969333333333333,0.941833333333333
"CD14.1",0.890193103161636,0.933214285714286,0.989444444444444,0.926666666666667,0.95,0.961,0.9445
"GATA3",0.911174430437706,0.945833333333333,0.988333333333333,0.936666666666667,0.963333333333333,0.971833333333333,0.951833333333333
"PLAUR.2",0.882866435832432,0.932452380952381,0.990555555555556,0.926666666666667,0.943333333333333,0.955166666666667,0.941666666666667
