"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.667255141047239,0.815548618048618,0.898673469387755,0.795714285714286,0.855714285714286,0.861345238095238,0.822933621933622
10,0.610900763331205,0.78155167381638,0.881938775510204,0.755714285714286,0.838571428571429,0.837253968253968,0.791705988455988
20,0.472395415046462,0.722189780807428,0.815918367346939,0.721428571428571,0.735714285714286,0.751736652236652,0.737549783549784
30,0.307993562820733,0.622634969863298,0.703775510204082,0.604285714285714,0.687142857142857,0.681742118992119,0.646973665223665
40,0.264571133541442,0.607560811995023,0.710918367346939,0.602857142857143,0.651428571428571,0.644319624819625,0.632304473304473
50,0.339379869783394,0.657705080609105,0.734285714285714,0.654285714285714,0.672857142857143,0.694833694083694,0.65849531024531
