"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.977242617493539,0.99592188825873,0.999786184210526,0.996578947368421,0.9775,0.995371120107962,0.985722222222222
10,0.978078947456602,0.996048295185137,0.999819078947368,0.996315789473684,0.98,0.995883940620783,0.984611111111111
20,0.977521696484314,0.995908035444877,0.999868421052632,0.995526315789474,0.9825,0.996396761133603,0.981277777777778
30,0.981165469340793,0.996567870536292,0.999884868421053,0.996052631578947,0.98625,0.997172739541161,0.983416666666667
40,0.986820033492125,0.997466385866386,1,0.995526315789474,0.9975,0.999487179487179,0.981555555555556
50,0.971777988571833,0.994844923118607,0.999720394736842,0.993684210526316,0.98125,0.99612685560054,0.973222222222222
