"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"CCR2",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"CCR2.1",0.917989898732233,0.96,1,0.93,1,1,0.906666666666667
"IL10",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"HIF1A",0.936421356237309,0.968095238095238,1,0.945,1,1,0.928333333333333
"IFNB1",0.912989898732233,0.956666666666667,1,0.925,1,1,0.901666666666667
"ITGAM",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"TREM1",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"IFNA1",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"HLA.DRA",0.939350288425444,0.96952380952381,1,0.9475,1,1,0.931666666666667
"C5AR1",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"PLAUR",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"LCN2",0.915918830920368,0.958095238095238,1,0.9275,1,1,0.905
"NLRP3",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"IFNA2",0.918847763108502,0.95952380952381,1,0.93,1,1,0.908333333333333
"IL6",0.923847763108502,0.962857142857143,1,0.935,1,1,0.913333333333333
"BCL2",0.93056349186104,0.965238095238095,1,0.94,1,1,0.921666666666667
"CALCA",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"TLR4",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"ELANE",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"NLRP3.1",0.924705627484771,0.962380952380952,1,0.935,1,1,0.915
"CCR7",0.942279220613579,0.970952380952381,1,0.95,1,1,0.935
"CCL2",0.926776695296637,0.964285714285714,1,0.9375,1,1,0.916666666666667
"MAPK14",0.938492424049175,0.97,1,0.9475,1,1,0.93
"TNF",0.923847763108502,0.962857142857143,1,0.935,1,1,0.913333333333333
"NOTCH1",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"S100A8",0.917989898732233,0.96,1,0.93,1,1,0.906666666666667
"LBP",0.92556349186104,0.961904761904762,1,0.935,1,1,0.916666666666667
"MAPK14.1",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"CCL25",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"MYD88",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"CD14",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"CX3CR1",0.938492424049175,0.97,1,0.9475,1,1,0.93
"S100A12",0.941421356237309,0.971428571428571,1,0.95,1,1,0.933333333333333
"S100A9",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"OLFM4",0.907989898732233,0.953333333333333,1,0.92,1,1,0.896666666666667
"IL1R2",0.938492424049175,0.97,1,0.9475,1,1,0.93
"P2RX7",0.924705627484771,0.962380952380952,1,0.935,1,1,0.915
"HIF1A.1",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"VCAM1",0.910060966544099,0.955238095238095,1,0.9225,1,1,0.898333333333333
"CCL19",0.917989898732233,0.96,1,0.93,1,1,0.906666666666667
"CCR2.2",0.926776695296637,0.964285714285714,1,0.9375,1,1,0.916666666666667
"IL1R2.1",0.940208152801713,0.969047619047619,1,0.9475,1,1,0.933333333333333
"TLR2",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"CD177",0.94653270812205,0.974603174603175,1,0.9575,0.995,0.998,0.943333333333333
"IL1B",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"CCR2.3",0.917989898732233,0.96,1,0.93,1,1,0.906666666666667
"CCR2.4",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"CRP",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"SOCS3",0.895416305603426,0.948095238095238,1,0.91,1,1,0.881666666666667
"CCL25.1",0.921776695296637,0.960952380952381,1,0.9325,1,1,0.911666666666667
"C3AR1",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"MAPK14.2",0.931421356237309,0.964761904761905,1,0.94,1,1,0.923333333333333
"HMGB1",0.938492424049175,0.97,1,0.9475,1,1,0.93
"CXCL10",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"MMP9",0.926776695296637,0.964285714285714,1,0.9375,1,1,0.916666666666667
"BCL2.1",0.926776695296637,0.964285714285714,1,0.9375,1,1,0.916666666666667
"TNFSF10",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"PDCD1",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"CALCA.1",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"ICAM1",0.93056349186104,0.965238095238095,1,0.94,1,1,0.921666666666667
"ARG1",0.901274169979695,0.950952380952381,1,0.915,1,1,0.888333333333333
"IL10.1",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"CX3CR1.1",0.924705627484771,0.962380952380952,1,0.935,1,1,0.915
"OLFM4.1",0.927634559672906,0.963809523809524,1,0.9375,1,1,0.918333333333333
"HLA.DRA.1",0.93056349186104,0.965238095238095,1,0.94,1,1,0.921666666666667
"FCGR1A",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"IL8",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"IFNG",0.945208152801713,0.972380952380952,1,0.9525,1,1,0.938333333333333
"BCL2.2",0.920918830920368,0.961428571428571,1,0.9325,1,1,0.91
"IL1R2.2",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"CCR2.5",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"VCAM1.1",0.923847763108502,0.962857142857143,1,0.935,1,1,0.913333333333333
"VCAM1.2",0.915060966544099,0.958571428571429,1,0.9275,1,1,0.903333333333333
"CALCA.2",0.917989898732233,0.96,1,0.93,1,1,0.906666666666667
"BCL2.3",0.926776695296637,0.964285714285714,1,0.9375,1,1,0.916666666666667
"PLAUR.1",0.926776695296637,0.964285714285714,1,0.9375,1,1,0.916666666666667
"CCR2.6",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"HIF1A.2",0.917989898732233,0.96,1,0.93,1,1,0.906666666666667
"MAPK14.3",0.918847763108502,0.95952380952381,1,0.93,1,1,0.908333333333333
"CD14.1",0.953994949366117,0.976666666666667,1,0.96,1,1,0.948333333333333
"GATA3",0.938492424049175,0.97,1,0.9475,1,1,0.93
"PLAUR.2",0.93056349186104,0.965238095238095,1,0.94,1,1,0.921666666666667
"CCR2.7",0.918847763108502,0.95952380952381,1,0.93,1,1,0.908333333333333
"CCR2.8",0.923847763108502,0.962857142857143,1,0.935,1,1,0.913333333333333
"CD177.1",0.936421356237309,0.968095238095238,1,0.945,1,1,0.928333333333333
