"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.918323451563039,0.925925925925926,1,0.888888888888889,1,1,0.955555555555556
10,0.899760599645548,0.909090909090909,1,0.863636363636364,1,1,0.945454545454545
20,0.883735933602489,0.894557823129252,1,0.841836734693878,1,1,0.936734693877551
30,0.858922325427067,0.872053872053872,1,0.808080808080808,1,1,0.923232323232323
40,0.858922325427067,0.872053872053872,1,0.808080808080808,1,1,0.923232323232323
50,0.870060036577562,0.882154882154882,1,0.823232323232323,1,1,0.929292929292929
