"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,-0.150700229802547,0.46708371689162,0.605969696969697,0.664,0.203181818181818,0.361489544610035,0.466576950826951
10,-0.171723829031538,0.460646540328942,0.629863636363636,0.656666666666667,0.193636363636364,0.356052807798898,0.444363566988567
20,-0.0654400610986208,0.499846200483699,0.580378787878788,0.713333333333333,0.228636363636364,0.385810859383228,0.539799589299589
30,-0.0702777549898673,0.494491417503764,0.584287878787879,0.696,0.243181818181818,0.385205799569421,0.532399933399933
40,-0.0230486819299859,0.520233345803732,0.564454545454545,0.749333333333333,0.231363636363636,0.399623346079262,0.573268287268287
50,-0.0859105563409013,0.501484205006282,0.589424242424242,0.734666666666667,0.193181818181818,0.381965236010229,0.513267662892663
