"MCC","F1","AUC","TPR","TNR","PPV","NPV"
-0.117254411780241,0.476190476190476,0.71969696969697,0.666666666666667,0.227272727272727,0.37037037037037,0.5
-0.163343492925481,0.488888888888889,0.554545454545455,0.733333333333333,0.136363636363636,0.366666666666667,0.428571428571428
-0.103030303030303,0.432432432432432,0.565151515151515,0.533333333333333,0.363636363636364,0.363636363636364,0.533333333333333
-0.0847629089468845,0.521739130434783,0.718181818181818,0.8,0.136363636363636,0.387096774193548,0.5
0.0311648996669486,0.512820512820513,0.548484848484848,0.666666666666667,0.363636363636364,0.416666666666667,0.615384615384615
-0.163343492925481,0.488888888888889,0.683333333333333,0.733333333333333,0.136363636363636,0.366666666666667,0.428571428571428
-0.065101352185403,0.48780487804878,0.61969696969697,0.666666666666667,0.272727272727273,0.384615384615385,0.545454545454545
-0.241209075662211,0.428571428571429,0.666666666666667,0.6,0.181818181818182,0.333333333333333,0.4
-0.173385495536766,0.465116279069767,0.631818181818182,0.666666666666667,0.181818181818182,0.357142857142857,0.444444444444444
-0.2341070818533,0.478260869565217,0.456060606060606,0.733333333333333,0.0909090909090909,0.354838709677419,0.333333333333333
-0.546851358357385,0.292682926829268,0.784848484848485,0.4,0.0909090909090909,0.230769230769231,0.181818181818182
-0.251078481834673,0.4,0.745454545454545,0.533333333333333,0.227272727272727,0.32,0.416666666666667
-0.173385495536766,0.465116279069767,0.595454545454545,0.666666666666667,0.181818181818182,0.357142857142857,0.444444444444444
-0.173385495536766,0.465116279069767,0.539393939393939,0.666666666666667,0.181818181818182,0.357142857142857,0.444444444444444
0.00670025210172808,0.523809523809524,0.527272727272727,0.733333333333333,0.272727272727273,0.407407407407407,0.6
-0.0841452291007612,0.461538461538462,0.507575757575758,0.6,0.318181818181818,0.375,0.538461538461538
-0.163343492925481,0.488888888888889,0.625757575757576,0.733333333333333,0.136363636363636,0.366666666666667,0.428571428571428
0.130654915983698,0.571428571428571,0.503030303030303,0.8,0.318181818181818,0.444444444444444,0.7
-0.0227921152919276,0.533333333333333,0.622727272727273,0.8,0.181818181818182,0.4,0.571428571428571
-0.234915890148147,0.454545454545454,0.662121212121212,0.666666666666667,0.136363636363636,0.344827586206897,0.375
-0.0450802288395593,0.511627906976744,0.524242424242424,0.733333333333333,0.227272727272727,0.392857142857143,0.555555555555555
-0.241209075662211,0.428571428571429,0.562121212121212,0.6,0.181818181818182,0.333333333333333,0.4
0.064581263959531,0.565217391304348,0.474242424242424,0.866666666666667,0.181818181818182,0.419354838709677,0.666666666666667
-0.065101352185403,0.48780487804878,0.628787878787879,0.666666666666667,0.272727272727273,0.384615384615385,0.545454545454545
-0.199455357868471,0.41025641025641,0.590909090909091,0.533333333333333,0.272727272727273,0.333333333333333,0.461538461538461
0.0832250378576479,0.558139534883721,0.512121212121212,0.8,0.272727272727273,0.428571428571429,0.666666666666667
-0.065101352185403,0.48780487804878,0.601515151515152,0.666666666666667,0.272727272727273,0.384615384615385,0.545454545454545
-0.2341070818533,0.478260869565217,0.63030303030303,0.733333333333333,0.0909090909090909,0.354838709677419,0.333333333333333
-0.133484762494383,0.45,0.621212121212121,0.6,0.272727272727273,0.36,0.5
-0.234915890148147,0.454545454545454,0.709090909090909,0.666666666666667,0.136363636363636,0.344827586206897,0.375
-0.429996028931181,0.372093023255814,0.663636363636364,0.533333333333333,0.0909090909090909,0.285714285714286,0.222222222222222
-0.0450802288395593,0.511627906976744,0.560606060606061,0.733333333333333,0.227272727272727,0.392857142857143,0.555555555555555
-0.173385495536766,0.465116279069767,0.634848484848485,0.666666666666667,0.181818181818182,0.357142857142857,0.444444444444444
-0.317691722119149,0.468085106382979,0.707575757575758,0.733333333333333,0.0454545454545455,0.34375,0.2
-0.234915890148147,0.454545454545454,0.651515151515151,0.666666666666667,0.136363636363636,0.344827586206897,0.375
-0.163343492925481,0.488888888888889,0.56969696969697,0.733333333333333,0.136363636363636,0.366666666666667,0.428571428571428
-0.251078481834673,0.4,0.496969696969697,0.533333333333333,0.227272727272727,0.32,0.416666666666667
0.064581263959531,0.565217391304348,0.533333333333333,0.866666666666667,0.181818181818182,0.419354838709677,0.666666666666667
-0.0841452291007612,0.461538461538462,0.536363636363636,0.6,0.318181818181818,0.375,0.538461538461538
-0.301690762233974,0.418604651162791,0.754545454545455,0.6,0.136363636363636,0.321428571428571,0.333333333333333
0.00670025210172808,0.523809523809524,0.589393939393939,0.733333333333333,0.272727272727273,0.407407407407407,0.6
0.0311648996669486,0.512820512820513,0.583333333333333,0.666666666666667,0.363636363636364,0.416666666666667,0.615384615384615
0.0436046626778486,0.571428571428571,0.607575757575758,0.933333333333333,0.0909090909090909,0.411764705882353,0.666666666666667
-0.241209075662211,0.428571428571429,0.636363636363636,0.6,0.181818181818182,0.333333333333333,0.4
0.190198366933353,0.578947368421053,0.592424242424242,0.733333333333333,0.454545454545455,0.478260869565218,0.714285714285714
-0.0368125871483909,0.473684210526316,0.489393939393939,0.6,0.363636363636364,0.391304347826087,0.571428571428571
0.211530304554855,0.604651162790698,0.51969696969697,0.866666666666667,0.318181818181818,0.464285714285714,0.777777777777778
-0.199455357868471,0.41025641025641,0.634848484848485,0.533333333333333,0.272727272727273,0.333333333333333,0.461538461538461
-0.301690762233974,0.418604651162791,0.746969696969697,0.6,0.136363636363636,0.321428571428571,0.333333333333333
0.0119416286805306,0.4375,0.445454545454545,0.466666666666667,0.545454545454545,0.411764705882353,0.6
-0.101194537294586,0.5,0.618181818181818,0.733333333333333,0.181818181818182,0.379310344827586,0.5
-0.101194537294586,0.5,0.590909090909091,0.733333333333333,0.181818181818182,0.379310344827586,0.5
0.130654915983698,0.571428571428571,0.471212121212121,0.8,0.318181818181818,0.444444444444444,0.7
-0.133484762494383,0.45,0.612121212121212,0.6,0.272727272727273,0.36,0.5
-0.48911840342615,0.333333333333333,0.727272727272727,0.466666666666667,0.0909090909090909,0.259259259259259,0.2
0.0325268155589742,0.545454545454545,0.577272727272727,0.8,0.227272727272727,0.413793103448276,0.625
-0.065101352185403,0.48780487804878,0.537878787878788,0.666666666666667,0.272727272727273,0.384615384615385,0.545454545454545
-0.117254411780241,0.476190476190476,0.6,0.666666666666667,0.227272727272727,0.37037037037037,0.5
-0.163343492925481,0.488888888888889,0.715151515151515,0.733333333333333,0.136363636363636,0.366666666666667,0.428571428571428
-0.133484762494383,0.45,0.634848484848485,0.6,0.272727272727273,0.36,0.5
-0.251078481834673,0.4,0.721212121212121,0.533333333333333,0.227272727272727,0.32,0.416666666666667
-0.301690762233974,0.418604651162791,0.56969696969697,0.6,0.136363636363636,0.321428571428571,0.333333333333333
-0.244357819194829,0.5,0.681818181818182,0.8,0.0454545454545455,0.363636363636364,0.25
-0.314765486636181,0.358974358974359,0.718181818181818,0.466666666666667,0.227272727272727,0.291666666666667,0.384615384615385
-0.251078481834673,0.4,0.633333333333333,0.533333333333333,0.227272727272727,0.32,0.416666666666667
-0.368637243001707,0.409090909090909,0.683333333333333,0.6,0.0909090909090909,0.310344827586207,0.25
-0.234915890148147,0.454545454545454,0.621212121212121,0.666666666666667,0.136363636363636,0.344827586206897,0.375
-0.2341070818533,0.478260869565217,0.724242424242424,0.733333333333333,0.0909090909090909,0.354838709677419,0.333333333333333
-0.065101352185403,0.48780487804878,0.493939393939394,0.666666666666667,0.272727272727273,0.384615384615385,0.545454545454545
-0.241209075662211,0.428571428571429,0.603030303030303,0.6,0.181818181818182,0.333333333333333,0.4
-0.0227921152919276,0.533333333333333,0.643939393939394,0.8,0.181818181818182,0.4,0.571428571428571
-0.0841452291007612,0.461538461538462,0.565151515151515,0.6,0.318181818181818,0.375,0.538461538461538
-0.117254411780241,0.476190476190476,0.610606060606061,0.666666666666667,0.227272727272727,0.37037037037037,0.5
-0.0158910431540932,0.5,0.540909090909091,0.666666666666667,0.318181818181818,0.4,0.583333333333333
-0.0450802288395593,0.511627906976744,0.486363636363636,0.733333333333333,0.227272727272727,0.392857142857143,0.555555555555555
-0.241209075662211,0.428571428571429,0.634848484848485,0.6,0.181818181818182,0.333333333333333,0.4
0.0766928898924811,0.526315789473684,0.53030303030303,0.666666666666667,0.409090909090909,0.434782608695652,0.642857142857143
0.0540562477617335,0.5,0.440909090909091,0.6,0.454545454545455,0.428571428571429,0.625
-0.185538853728399,0.439024390243902,0.662121212121212,0.6,0.227272727272727,0.346153846153846,0.454545454545455
-0.0227921152919276,0.533333333333333,0.615151515151515,0.8,0.181818181818182,0.4,0.571428571428571
0.00670025210172808,0.523809523809524,0.584848484848485,0.733333333333333,0.272727272727273,0.407407407407407,0.6
-0.2341070818533,0.478260869565217,0.624242424242424,0.733333333333333,0.0909090909090909,0.354838709677419,0.333333333333333
-0.168174993036504,0.388888888888889,0.675757575757576,0.466666666666667,0.363636363636364,0.333333333333333,0.5
0.130654915983698,0.571428571428571,0.587878787878788,0.8,0.318181818181818,0.444444444444444,0.7
-0.303894870559035,0.444444444444444,0.639393939393939,0.666666666666667,0.0909090909090909,0.333333333333333,0.285714285714286
