"Feature","Mean_Importance","SD_Importance"
"CD177.1",39.034748618199,7.88677676479191
"CD177",36.1310716368542,6.85271263375416
"ARG1",35.4493639319936,8.07421125686205
"ITGAM.2",16.8414032446839,4.27288356349684
"ITGAM",11.5505607505053,3.85713852398937
"ITGAM.1",9.34960349400152,2.80438915860328
"FCGR1A",5.53914201071299,3.55740360069643
"C3AR1",4.67591626463122,2.30517773043484
"FCGR1A.1",1.30956580442437,1.00075651109051
"FCGR1A.2",0.745286871292953,0.40775687887099
"FCGR1A.3",0.484668854182517,0.344261789184571
