"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"OLFM4",0.970474315681476,0.974,0,0.96,1,1,0.983571428571429
"NLRP3",0.977915026221292,0.981,0,0.97,1,1,0.9875
"CCR7",0.970474315681476,0.974,0,0.96,1,1,0.983571428571429
"CRP",0.975820720371713,0.979571428571429,0,0.97,0.998333333333333,0.9975,0.9875
"MAPK14",0.978261430911528,0.981571428571429,0,0.973333333333333,0.998333333333333,0.9975,0.988928571428571
"CX3CR1",0.970939299292082,0.975571428571429,0,0.963333333333333,0.998333333333333,0.9975,0.984642857142857
"ELANE",0.970711473522215,0.976,0,0.96,1,1,0.982857142857143
"GATA3",0.977915026221292,0.981,0,0.97,1,1,0.9875
"HIF1A",0.973033605141661,0.977,0,0.963333333333333,1,1,0.984642857142857
"HLA.DRA",0.977915026221292,0.981,0,0.97,1,1,0.9875
"HMGB1",0.951185789203691,0.96,0,0.933333333333333,1,1,0.971428571428571
"ICAM1",0.980237157840738,0.982,0.000555555555555556,0.973333333333333,1,1,0.989285714285714
"IFNA2",0.970939299292082,0.975571428571429,0,0.963333333333333,0.998333333333333,0.9975,0.984642857142857
"IFNB1",0.973726414522134,0.978142857142857,0,0.97,0.996666666666667,0.995,0.9875
"IFNG",0.963033605141661,0.967,0.000277777777777778,0.95,1,1,0.979642857142857
"IL1B",0.982915026221292,0.986,0,0.976666666666667,1,1,0.99
"IL6",0.968033605141661,0.972,0,0.956666666666667,1,1,0.982142857142857
"CXCL8",0.975592894601845,0.98,0,0.966666666666667,1,1,0.985714285714286
"IL10",0.978033605141661,0.982,0,0.97,1,1,0.987142857142857
"CXCL10",0.96315218406203,0.968,0,0.95,1,1,0.979285714285714
"ITGAM",0.980702141451344,0.983571428571429,0,0.976666666666667,0.998333333333333,0.9975,0.990357142857143
"ARG1",0.948507920823137,0.956,0.000277777777777778,0.93,1,1,0.970714285714286
"LBP",0.975939299292082,0.980571428571429,0,0.97,0.998333333333333,0.9975,0.987142857142857
"LCN2",0.985355736761107,0.988,0,0.98,1,1,0.991428571428571
"MMP8",0.973380009831897,0.977571428571429,0,0.966666666666667,0.998333333333333,0.9975,0.986071428571429
"MMP9",0.951413614973558,0.959571428571429,0.000277777777777778,0.936666666666667,0.998333333333333,0.9975,0.973214285714286
"MYD88",0.963270762982399,0.969,0,0.95,1,1,0.978928571428571
"NOTCH1",0.963498588752266,0.968571428571429,0,0.953333333333333,0.998333333333333,0.9975,0.980714285714286
"P2RX7",0.980474315681476,0.984,0,0.973333333333333,1,1,0.988571428571429
"PDCD1",0.980237157840738,0.982,0,0.973333333333333,1,1,0.989285714285714
"PLAUR",0.975702141451344,0.978571428571429,0,0.97,0.998333333333333,0.9975,0.987857142857143
"TREM1",0.963033605141661,0.967,0,0.95,1,1,0.979642857142857
"CD177",0.983607835601765,0.987142857142857,0,0.983333333333333,0.996666666666667,0.995,0.992857142857143
"PTX3",0.968033605141661,0.972,0,0.956666666666667,1,1,0.982142857142857
"BCL2",0.963963572362872,0.970142857142857,0,0.956666666666667,0.996666666666667,0.995,0.981785714285714
"S100A8",0.938507920823137,0.946,0,0.916666666666667,1,1,0.965714285714286
"S100A9",0.968380009831897,0.972571428571429,0,0.96,0.998333333333333,0.9975,0.983571428571429
"S100A12",0.964309977053108,0.970714285714286,0,0.96,0.995,0.9925,0.983214285714286
"CCL2",0.990237157840738,0.992,0,0.986666666666667,1,1,0.994285714285714
"CCL19",0.96815218406203,0.973,0,0.956666666666667,1,1,0.981785714285714
"CCL25",0.971404282902687,0.977142857142857,0,0.966666666666667,0.996666666666667,0.995,0.985714285714286
"TLR2",0.980474315681476,0.984,0,0.973333333333333,1,1,0.988571428571429
"TLR4",0.965474315681476,0.969,0,0.953333333333333,1,1,0.981071428571429
"TNF",0.972915026221292,0.976,0,0.963333333333333,1,1,0.985
"C3AR1",0.975592894601845,0.98,0,0.966666666666667,1,1,0.985714285714286
"C5AR1",0.965592894601845,0.97,0,0.953333333333333,1,1,0.980714285714286
"CCR2",0.980583562530975,0.982571428571429,0,0.976666666666667,0.998333333333333,0.9975,0.990714285714286
"VCAM1",0.955592894601845,0.96,0.000555555555555556,0.94,1,1,0.975714285714286
"IL1R2",0.963963572362872,0.970142857142857,0,0.956666666666667,0.996666666666667,0.995,0.981785714285714
"CALCA",0.97315218406203,0.978,0,0.963333333333333,1,1,0.984285714285714
"TNFSF10",0.965474315681476,0.969,0,0.953333333333333,1,1,0.981071428571429
"SOCS3",0.975355736761107,0.978,0,0.966666666666667,1,1,0.986428571428571
"CD14",0.971285703982318,0.976142857142857,0,0.966666666666667,0.996666666666667,0.995,0.986071428571429
