"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.938938146650675,0.976727272727273,1,0.958333333333333,1,1,0.921666666666667
10,0.954082797897944,0.983552447552448,1,0.973333333333333,0.99,0.997142857142857,0.95
20,0.947309860514839,0.980643356643357,0.995833333333333,0.968333333333333,0.99,0.997142857142857,0.941666666666667
30,0.922793123358774,0.971454545454545,1,0.948333333333333,1,1,0.9
40,0.925339563433774,0.972363636363636,0.999166666666667,0.95,1,1,0.903333333333333
50,0.974186340092477,0.993566433566434,1,0.996666666666667,0.97,0.991428571428571,0.993333333333333
