"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.959556888461712,0.976058608058608,0.998125,0.967142857142857,0.98875,0.988571428571429,0.97475
10,0.957967169331651,0.975758241758242,0.99625,0.968571428571429,0.98625,0.985892857142857,0.975277777777778
20,0.918626422445183,0.953895604395604,0.995714285714286,0.952857142857143,0.96125,0.960496031746032,0.962765873015873
30,0.91238686652692,0.949917582417582,0.992053571428571,0.947142857142857,0.96,0.959126984126984,0.958666666666667
40,0.929334917133116,0.957750915750916,0.987946428571429,0.938571428571429,0.98375,0.983571428571429,0.952972222222222
50,0.89706120957972,0.937265401265401,0.980803571428571,0.905714285714286,0.98125,0.978928571428571,0.928661616161616
