"Sample","TLR4","CX3CR1","HMGB1","HMGB1.1","HIF1A","CD14","MAPK14","ICAM1","ICAM1.1","TNFSF10","TNFSF10.1","CXCL8","S100A8","S100A9","BCL2","BCL2.1","VCAM1","MMP9","CXCL10","TLR2","IL1B","IL6","IL1R2","CRP","ITGAM","S100A12","CX3CR1.1","PTX3","ARG1","CCR7","SOCS3","SOCS3.1","ELANE","CCR2","CCL25","BCL2.2","BCL2.3","NLRP3","P2RX7","TNF","MMP8","IL10","PDCD1","CCR2.1","IFNB1","IFNA1","HLA-DRA","MYD88","GATA3","GATA3.1","GATA3.2","C3AR1","CCL19","IFNG","MAPK14.1","CALCA","CALCA.1","PLAUR","HLA-DRA.1","MAPK14.2","IFNA2","IL1R2.1","CXCL8.1","MAPK14.3","LBP","PLAUR.1","LCN2","OLFM4","SOCS3.2","TNFSF10.2","S100A8.1","LBP.1","PLAUR.2","HMGB1.2","ICAM1.2","NLRP3.1","NLRP3.2","CCL2","FCGR1A","CALCA.2","CALCA.3","NOTCH1","TREM1","CD177","C5AR1","TLR4.1","NOTCH1.1","TLR4.2","HMGB1.3","HMGB1.4","SOCS3.3","P2RX7.1","ARG1.1","ARG1.2","ARG1.3","MMP8.1","TLR4.3","CRP.1","IL1B.1","Label"
"GSM251887",9.46328163146973,5.71581792831421,10.617039680481,12.605019569397,11.9954519271851,13.0348701477051,11.1901340484619,8.06000518798828,6.74027395248413,10.3167333602905,11.6812915802002,9.24247741699219,14.8559131622314,14.7960529327393,5.75349569320679,9.20960903167725,3.88103437423706,12.3331918716431,4.92277956008911,11.9205894470215,9.13115692138672,4.73750352859497,10.4940404891968,4.23854064941406,12.2479104995728,14.3241081237793,13.1248016357422,6.29993057250977,9.51835155487061,9.28499507904053,7.11392688751221,6.17258882522583,7.46131277084351,11.7334108352661,4.35971832275391,6.86831378936768,5.74770927429199,8.66425514221191,6.97252702713013,7.00022125244141,8.14737510681152,5.84099864959717,6.2160816192627,10.8246593475342,4.00837707519531,3.43995380401611,13.1013450622559,12.6606292724609,5.56502151489258,4.98099899291992,8.94721794128418,11.9684925079346,4.23623466491699,4.53536510467529,10.6422309875488,4.6381983757019,4.57697486877441,9.70170021057129,12.9773797988892,8.93703174591064,3.55021095275879,9.38242149353027,7.47976684570312,10.3836622238159,5.148521900177,9.68131160736084,9.05265045166016,6.9514946937561,5.18894815444946,9.83859443664551,4.21618413925171,4.01511240005493,7.93416500091553,12.5989322662354,7.02671957015991,7.07653045654297,3.83457183837891,3.58964490890503,3.64696335792542,5.22510957717896,3.83797836303711,8.55474758148193,10.0360450744629,10.5624904632568,11.4520559310913,9.83338928222656,5.74306058883667,10.0402879714966,11.7836036682129,8.83622169494629,8.69684028625488,9.02378463745117,4.41225957870483,4.39266347885132,3.90014171600342,7.89208698272705,8.48261451721191,3.68804216384888,9.17477416992188,"Sepsis"
"GSM251888",10.3670654296875,4.56192207336426,10.7122621536255,12.7003221511841,12.7500104904175,12.4206628799438,12.8953790664673,7.74200963973999,6.3255467414856,10.2517557144165,11.750226020813,6.81451368331909,15.1718158721924,15.1748743057251,5.12505292892456,5.18829154968262,4.11937952041626,14.4127988815308,4.81650018692017,13.1874971389771,9.62466144561768,4.53325700759888,14.2699098587036,4.27982997894287,13.0919132232666,14.758825302124,9.77219295501709,7.81679391860962,13.0605878829956,5.46574640274048,9.05489063262939,7.72851753234863,11.2987985610962,10.5951528549194,4.53970575332642,6.74791479110718,5.73031377792358,9.1759786605835,5.89552450180054,6.67378807067871,13.3895893096924,8.2652645111084,6.04730653762817,9.62961006164551,4.33628511428833,3.37821507453918,11.3414306640625,12.8582754135132,3.64310717582703,4.22064590454102,5.49831771850586,12.7208280563354,4.47631597518921,3.94210958480835,12.4345235824585,4.79485559463501,4.53396415710449,9.55602169036865,11.3077640533447,11.0036315917969,3.58707737922668,13.991870880127,5.20468950271606,12.2718849182129,5.37962102890015,9.47331142425537,12.6671466827393,11.9143991470337,5.0184006690979,9.8397274017334,4.01803398132324,4.29948282241821,7.63586759567261,12.6018705368042,6.89178371429443,7.84390544891357,4.4577693939209,3.52509546279907,4.05967569351196,4.85004854202271,3.92851972579956,9.42859840393066,9.87247562408447,13.9187345504761,12.2796936035156,10.7420024871826,5.87866067886353,10.7760677337646,11.6356019973755,8.77913951873779,10.9465608596802,7.21540641784668,5.13072156906128,5.81413269042969,4.35349988937378,12.6254243850708,9.3650074005127,3.6315131187439,9.7735710144043,"Sepsis"
"GSM251889",10.8149251937866,4.94765520095825,10.0830144882202,12.3474626541138,12.6356182098389,12.488564491272,12.6174411773682,8.28351879119873,7.04666137695312,10.5660352706909,12.0558757781982,8.34894180297852,14.9279689788818,15.0220832824707,5.13821315765381,7.25875329971313,4.38399410247803,14.4325704574585,5.37277173995972,12.9738397598267,9.32149887084961,4.84658908843994,14.3110208511353,4.45600175857544,12.8819360733032,14.7014045715332,11.1654348373413,7.0087890625,12.8695411682129,6.96376895904541,8.09220409393311,6.66379499435425,8.91998386383057,9.32780647277832,4.71427631378174,7.03541374206543,5.92662620544434,8.04978656768799,5.58048391342163,6.69976902008057,13.3951663970947,6.40868091583252,6.56809186935425,8.18370056152344,4.31243276596069,3.40303611755371,9.63308525085449,13.0901880264282,4.69694995880127,4.9805269241333,7.73581171035767,12.2124471664429,4.45812320709229,4.46598196029663,12.2403736114502,4.99251079559326,4.77286577224731,10.3099298477173,9.38581848144531,10.6449365615845,3.83811783790588,14.1310081481934,6.60318946838379,12.1111164093018,4.99475288391113,10.2708587646484,12.4402351379395,11.7267160415649,5.40752696990967,10.0634078979492,3.71381545066833,4.08341026306152,7.44531965255737,12.3495092391968,6.97947692871094,6.59204578399658,4.22594594955444,3.86692452430725,4.26911687850952,5.19138050079346,4.07505226135254,8.79531002044678,9.97659397125244,14.243558883667,12.4682807922363,11.1668195724487,5.89638948440552,11.0212621688843,11.2879915237427,8.52192115783691,9.47148895263672,6.44637060165405,5.4941930770874,5.66803789138794,4.26374053955078,12.6730470657349,9.74831104278564,3.49855899810791,9.49034976959229,"Sepsis"
"GSM251890",10.2302179336548,4.85489320755005,10.6165361404419,12.7134389877319,13.197546005249,12.1655750274658,13.0090303421021,8.28327465057373,7.24591112136841,11.6061372756958,12.9309253692627,8.58158493041992,15.1627330780029,15.214017868042,5.13089227676392,6.0897855758667,3.98451232910156,14.3600492477417,4.78368425369263,13.2609691619873,10.5106534957886,4.79114246368408,14.2684774398804,4.30383920669556,13.0519161224365,14.8180923461914,9.71383380889893,6.03478050231934,13.1071691513062,7.69550657272339,9.70223331451416,7.14640617370605,5.53098440170288,7.16034460067749,4.69505596160889,6.87923955917358,5.5738263130188,9.63898658752441,5.69008827209473,6.98080396652222,13.3831377029419,8.847580909729,6.26889228820801,5.52529001235962,4.36243009567261,3.55828619003296,9.69342136383057,13.135232925415,4.08363389968872,4.47571420669556,6.2774133682251,11.986572265625,4.37846183776855,4.20984601974487,12.0103464126587,4.5909857749939,4.64670515060425,9.66187477111816,9.42677021026611,10.4263162612915,3.61409401893616,13.8848609924316,6.59758996963501,11.9788246154785,5.33485984802246,9.74749565124512,12.3483905792236,11.8147926330566,5.23038816452026,11.1690120697021,3.72359585762024,4.09531211853027,8.02927494049072,12.6472024917603,7.17201471328735,7.95769882202148,4.32231855392456,3.61369848251343,4.93185377120972,5.07015705108643,3.89856767654419,9.60452365875244,9.46635818481445,14.0266437530518,12.7241554260254,10.854320526123,6.09867000579834,11.3098907470703,11.9938383102417,9.40822887420654,11.6598348617554,4.13807058334351,6.08199644088745,7.05344295501709,4.543541431427,12.8047456741333,10.2752017974854,3.69273352622986,10.6395044326782,"Sepsis"
"GSM251891",10.7123765945435,4.68814373016357,10.6556720733643,12.7112159729004,12.7973794937134,12.9972686767578,12.2627048492432,8.07574272155762,6.83648490905762,10.2761516571045,11.8495416641235,9.52715015411377,14.8785905838013,14.9135713577271,5.2593674659729,7.1095724105835,4.08849287033081,13.9367532730103,4.61035871505737,13.0118761062622,8.78753757476807,4.39189147949219,13.9798040390015,4.45392942428589,12.5241918563843,14.4742527008057,9.41577243804932,8.41951084136963,12.8617916107178,9.04622554779053,7.40187168121338,6.06574678421021,11.9706888198853,11.6242904663086,4.51552724838257,6.91677045822144,5.88482666015625,8.7739839553833,6.87501430511475,5.98671007156372,12.1300325393677,6.73577117919922,6.18674373626709,10.4041032791138,4.37154483795166,3.39548206329346,11.1192188262939,12.6312093734741,4.41650724411011,4.5467357635498,7.90225458145142,12.4103746414185,4.22652339935303,4.20804405212402,11.3881502151489,4.60250854492188,4.60007429122925,10.2304496765137,10.9528121948242,9.74502468109131,3.37615966796875,13.5728378295898,7.38967037200928,11.2506036758423,5.20585346221924,10.0230340957642,11.4833822250366,12.1750040054321,5.2350869178772,9.9067440032959,3.90640687942505,4.06594371795654,8.04619979858398,12.7221088409424,6.74294281005859,7.09637594223022,4.09972620010376,3.551673412323,4.04914474487305,5.5709056854248,3.89342212677002,9.03731155395508,10.8355302810669,12.6585130691528,12.0114393234253,11.0741882324219,5.69692468643188,10.7581911087036,11.7695178985596,8.78164291381836,8.70698738098145,8.88542461395264,5.01419591903687,5.71598863601685,4.14282703399658,11.6801080703735,9.27942085266113,3.49196529388428,8.69047737121582,"Sepsis"
"GSM251892",10.1599826812744,4.68034267425537,10.2479076385498,12.6079111099243,12.4992332458496,12.3656625747681,11.9458723068237,9.07006740570068,7.51496982574463,10.4711780548096,11.9319429397583,11.6519222259521,14.8890285491943,14.8066463470459,5.21813917160034,6.82662487030029,4.39218425750732,13.3077354431152,6.20844602584839,12.1111030578613,11.3878202438354,4.55079174041748,11.9881820678711,4.28327417373657,12.1950817108154,14.1700811386108,12.3717765808105,10.6446056365967,12.2514019012451,7.56758069992065,7.8670334815979,6.63097620010376,12.5892744064331,10.6196231842041,5.25559663772583,7.0533971786499,5.95672798156738,8.07706642150879,5.64326858520508,6.48261690139771,13.2097692489624,5.14731359481812,6.46235752105713,9.62144470214844,4.75287580490112,3.77767443656921,11.7001934051514,12.6554117202759,4.23703575134277,4.45075511932373,7.57574367523193,12.2528457641602,4.65098094940186,4.19673252105713,11.0924711227417,4.87818145751953,4.60687637329102,9.95917320251465,11.6480779647827,9.17399215698242,3.80471587181091,11.185079574585,10.1050662994385,11.0116853713989,5.3857045173645,9.86662864685059,12.9868583679199,13.0521392822266,5.0977463722229,9.92239856719971,4.25224304199219,4.41849184036255,7.376793384552,12.6430826187134,7.48158836364746,5.9139199256897,3.77058482170105,3.72701549530029,4.0397424697876,6.19842100143433,3.76790618896484,8.42948722839355,10.4919500350952,12.3376264572144,11.286901473999,10.4803304672241,5.85207557678223,10.3775072097778,11.7531089782715,8.57218170166016,9.35145092010498,7.64085721969604,5.02162599563599,5.60661697387695,4.63388156890869,12.4098644256592,8.88937854766846,3.5580050945282,10.9641590118408,"Sepsis"
"GSM251893",8.74909019470215,5.42645359039307,9.70770835876465,12.2935409545898,11.8530387878418,12.5508289337158,10.9907112121582,7.67868995666504,6.26076364517212,9.87572574615479,11.4581489562988,7.04375505447388,14.8271131515503,14.5514307022095,5.45962190628052,7.79540729522705,3.98940682411194,12.8219108581543,4.77764749526978,11.3854446411133,7.10068941116333,4.49524879455566,9.92219066619873,5.02100086212158,12.3987693786621,14.0017890930176,12.3189849853516,9.20593070983887,11.8740425109863,7.70712232589722,7.10189199447632,6.38563299179077,8.77990436553955,11.286171913147,4.61555242538452,7.81029272079468,6.5333948135376,8.73065376281738,6.37607574462891,5.58353614807129,12.6327152252197,4.94896125793457,6.57838296890259,9.99870586395264,4.30054569244385,3.80705523490906,11.9860191345215,12.2075786590576,4.47458934783936,4.79820823669434,8.28268623352051,11.6157035827637,4.63580751419067,3.79958701133728,9.92269229888916,5.01449632644653,4.74209070205688,9.52624702453613,11.7552938461304,8.04828643798828,3.63029670715332,8.48812294006348,4.77169132232666,9.8364372253418,5.21017932891846,9.26568794250488,12.6479816436768,12.6398267745972,5.85845899581909,9.26318740844727,5.35045099258423,4.52470350265503,7.27391958236694,12.357871055603,7.2640118598938,6.3503999710083,3.94099617004395,3.64980936050415,3.57934641838074,5.93900156021118,3.73975777626038,8.5370569229126,9.30964946746826,11.1768617630005,11.5432996749878,9.55923843383789,5.94738149642944,9.67491722106934,11.4245843887329,8.59698867797852,8.45784568786621,8.71945953369141,4.40099382400513,4.60228204727173,4.13534688949585,12.2044134140015,8.00576591491699,3.76058149337769,7.015296459198,"Sepsis"
"GSM251894",8.75959205627441,4.73476696014404,11.1952362060547,13.1943302154541,12.3195142745972,12.7287130355835,11.2929382324219,7.6517596244812,6.15574264526367,9.88360595703125,11.5727643966675,9.98689460754395,14.9191408157349,14.8790464401245,5.5175085067749,7.65941715240479,4.16998863220215,13.6954889297485,4.785400390625,11.4285306930542,8.16178417205811,4.62996006011963,10.4524822235107,4.62812852859497,12.662823677063,14.0136480331421,12.2316980361938,10.1988983154297,12.5643033981323,8.9644079208374,6.72525215148926,5.70212650299072,12.3714084625244,11.0084295272827,4.64975261688232,6.5997200012207,5.45015621185303,8.10863018035889,6.48371458053589,5.47098350524902,13.1294107437134,5.12647533416748,6.13280487060547,9.93131923675537,4.39811706542969,3.52869820594788,12.6556339263916,12.3266677856445,4.79097986221313,4.8341121673584,8.43545722961426,11.5664825439453,4.71630477905273,4.33173847198486,10.5671815872192,4.77350425720215,4.66058206558228,9.19037055969238,12.6101150512695,8.93992614746094,3.61571335792542,9.39549732208252,7.83613729476929,10.4407167434692,4.99108600616455,8.99562454223633,13.9993314743042,12.348913192749,4.87764024734497,8.92685413360596,3.97418069839478,4.11826467514038,6.85419034957886,13.1307306289673,6.88681888580322,6.53872156143188,3.9985613822937,3.60290503501892,3.99587464332581,4.9186806678772,3.79470992088318,8.3205394744873,9.87517642974854,9.40606307983398,10.9469356536865,9.28710269927979,5.56007528305054,9.34409523010254,12.3348836898804,9.70143890380859,8.3087100982666,8.05253982543945,4.8270115852356,5.45822429656982,4.25830936431885,12.3993072509766,7.55998516082764,3.47801780700684,8.2684326171875,"Sepsis"
"GSM251895",9.55274105072021,5.0302209854126,10.1317892074585,12.4176120758057,12.6910457611084,12.5182447433472,12.0254526138306,8.16659545898438,6.4409966468811,10.5948371887207,12.05797290802,10.0897254943848,14.9281435012817,14.8087968826294,5.3310227394104,7.79219055175781,3.9733407497406,13.8099355697632,4.97634792327881,11.7472286224365,9.24161434173584,4.60670328140259,12.3686485290527,4.36800193786621,12.2945947647095,14.5671291351318,12.6023263931274,6.85529661178589,11.1840238571167,7.88398218154907,7.92954063415527,6.9778265953064,7.71007490158081,10.7038669586182,5.00290679931641,7.78720378875732,6.3996434211731,8.3905143737793,6.0159797668457,6.07404232025146,11.69202709198,5.74363422393799,6.67675018310547,9.78800201416016,4.42427158355713,3.51764941215515,11.5634269714355,12.7795839309692,4.6455454826355,5.19035053253174,7.85095691680908,10.9906816482544,4.24040794372559,4.38740205764771,11.1962327957153,5.0468282699585,5.14314270019531,9.68941497802734,11.4267148971558,9.11197471618652,3.68816375732422,10.9865503311157,7.78037595748901,11.2261581420898,5.15774965286255,9.21755504608154,10.7954235076904,8.87810134887695,5.52003812789917,10.2710361480713,4.50603199005127,4.24939966201782,7.44163131713867,12.5021629333496,7.40569400787354,6.1695761680603,3.95195770263672,3.51126670837402,3.73872852325439,5.79255199432373,4.02395486831665,9.04093647003174,10.3933477401733,12.197958946228,12.3468456268311,10.3220386505127,6.11438369750977,10.5945672988892,11.7049789428711,8.75297451019287,10.1537790298462,8.4353723526001,4.79015779495239,4.72359037399292,4.04863786697388,11.6002902984619,9.0367603302002,3.79211926460266,9.21951675415039,"Sepsis"
"GSM251896",9.75734043121338,5.91684675216675,10.9663124084473,12.930344581604,12.0776529312134,13.3616352081299,10.8760814666748,8.13374042510986,6.77849912643433,10.866192817688,12.3158140182495,8.56049728393555,14.847692489624,14.7288885116577,5.0904393196106,8.407470703125,3.75078463554382,9.91621112823486,4.82968330383301,12.1309785842896,8.17634582519531,4.68752098083496,9.89997577667236,4.39909744262695,12.2150239944458,13.8486804962158,13.1744890213013,6.71456623077393,8.69456386566162,8.77307415008545,6.8533034324646,5.82795238494873,8.04953289031982,12.2717580795288,4.55639219284058,6.93865823745728,5.47730779647827,8.97684192657471,7.53579330444336,5.95018482208252,9.58277225494385,5.61652898788452,6.25105762481689,11.2962379455566,3.94374060630798,3.67631316184998,13.4165449142456,12.3387517929077,5.71441078186035,4.93920612335205,8.92939472198486,12.093897819519,4.28130388259888,4.77658987045288,9.98691272735596,4.71848487854004,4.49074363708496,9.46815776824951,13.1491346359253,8.62804126739502,3.62470078468323,8.90310573577881,6.79711103439331,9.84456920623779,4.81857109069824,9.27664566040039,9.622145652771,9.25303840637207,4.75252676010132,10.5618124008179,5.01686525344849,4.06812238693237,7.70296669006348,12.8596286773682,7.05899667739868,7.57789897918701,4.21155166625977,3.73979711532593,3.64292788505554,5.10984802246094,3.78785705566406,8.32016086578369,9.59770679473877,8.02285194396973,10.9665975570679,10.2531032562256,5.43519258499146,10.3380031585693,12.1051664352417,9.08536720275879,8.69505023956299,9.92971992492676,4.24933385848999,4.20334911346436,3.75721764564514,9.34391975402832,8.95347213745117,3.46093106269836,8.13310050964355,"Sepsis"
