"MCC","F1","AUC","TPR","TNR","PPV","NPV"
0.607830673854831,0.925925925925926,0.94,1,0.428571428571429,0.862068965517241,1
0.714168488549187,0.941176470588235,0.88,0.96,0.714285714285714,0.923076923076923,0.833333333333333
0.52049567809517,0.901960784313726,0.888571428571429,0.92,0.571428571428571,0.884615384615385,0.666666666666667
0.60505804522809,0.923076923076923,0.962857142857143,0.96,0.571428571428571,0.888888888888889,0.8
0.485714285714286,0.90566037735849,0.922857142857143,0.96,0.428571428571429,0.857142857142857,0.75
0.348489586343436,0.888888888888889,0.908571428571429,0.96,0.285714285714286,0.827586206896552,0.666666666666667
0.487950036474267,0.909090909090909,0.848571428571429,1,0.285714285714286,0.833333333333333,1
0.714168488549187,0.941176470588235,0.934285714285714,0.96,0.714285714285714,0.923076923076923,0.833333333333333
0.485714285714286,0.90566037735849,0.9,0.96,0.428571428571429,0.857142857142857,0.75
0.817142857142857,0.96,0.982857142857143,0.96,0.857142857142857,0.96,0.857142857142857
0.60505804522809,0.923076923076923,0.817142857142857,0.96,0.571428571428571,0.888888888888889,0.8
0.52049567809517,0.901960784313726,0.954285714285714,0.92,0.571428571428571,0.884615384615385,0.666666666666667
0.56736651461358,0.897959183673469,0.96,0.88,0.714285714285714,0.916666666666667,0.625
0.677774949365627,0.916666666666667,0.937142857142857,0.88,0.857142857142857,0.956521739130435,0.666666666666667
0.60505804522809,0.923076923076923,0.934285714285714,0.96,0.571428571428571,0.888888888888889,0.8
0.817142857142857,0.96,0.962857142857143,0.96,0.857142857142857,0.96,0.857142857142857
0.607830673854831,0.925925925925926,0.88,1,0.428571428571429,0.862068965517241,1
0.607830673854831,0.925925925925926,0.997142857142857,1,0.428571428571429,0.862068965517241,1
0.348489586343436,0.888888888888889,0.897142857142857,0.96,0.285714285714286,0.827586206896552,0.666666666666667
0.634285714285714,0.92,0.931428571428571,0.92,0.714285714285714,0.92,0.714285714285714
0.634285714285714,0.92,0.894285714285714,0.92,0.714285714285714,0.92,0.714285714285714
0.326822867641153,0.862745098039216,0.877142857142857,0.88,0.428571428571429,0.846153846153846,0.5
0.714168488549187,0.941176470588235,0.951428571428571,0.96,0.714285714285714,0.923076923076923,0.833333333333333
0.451428571428571,0.88,0.757142857142857,0.88,0.571428571428571,0.88,0.571428571428571
0.52049567809517,0.901960784313726,0.928571428571428,0.92,0.571428571428571,0.884615384615385,0.666666666666667
0.607830673854831,0.925925925925926,0.791428571428571,1,0.428571428571429,0.862068965517241,1
0.56736651461358,0.897959183673469,0.945714285714286,0.88,0.714285714285714,0.916666666666667,0.625
0.188674014103383,0.846153846153846,0.794285714285714,0.88,0.285714285714286,0.814814814814815,0.4
0.813250060790444,0.961538461538461,0.88,1,0.714285714285714,0.925925925925926,1
0.60505804522809,0.923076923076923,0.965714285714286,0.96,0.571428571428571,0.888888888888889,0.8
0.451428571428571,0.88,0.908571428571429,0.88,0.571428571428571,0.88,0.571428571428571
0.607830673854831,0.925925925925926,0.837142857142857,1,0.428571428571429,0.862068965517241,1
0.348489586343436,0.888888888888889,0.8,0.96,0.285714285714286,0.827586206896552,0.666666666666667
0.52049567809517,0.901960784313726,0.902857142857143,0.92,0.571428571428571,0.884615384615385,0.666666666666667
0.396866029665737,0.884615384615385,0.717142857142857,0.92,0.428571428571429,0.851851851851852,0.6
