"Feature","Mean_Importance","SD_Importance"
"CEACAM4",29.942493473576,4.77999363576734
"CEACAM4.1",22.4609879492664,5.25229505153747
"PLAC8.2",20.0321656237041,3.8664842287295
"PLAC8",15.1462174440984,4.35474711840143
"PLAC8.1",14.9790190761921,2.42120738038167
"CEACAM4.3",14.9430342466368,3.90964458556106
"PLAC8.3",13.4681697148503,3.07090005570399
"CEACAM4.2",11.3842082009301,4.30861403789446
"PLA2G7",9.0087400253911,2.27601240738118
"LAMP1.2",5.59818564258661,1.25485747493246
"LAMP1.1",2.2823150495063,0.661098132514091
"LAMP1",1.86231972610137,0.521522065624157
