"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.937347256315051,0.981459936636407,0.997546296296296,0.971666666666667,0.978333333333333,0.993040935672515,0.933095238095238
10,0.936730781757705,0.982014558485147,0.99712962962963,0.972222222222222,0.978333333333333,0.993040935672515,0.931309523809524
20,0.938111336209822,0.981875240595829,0.997407407407407,0.971111111111111,0.981666666666667,0.994181286549708,0.930880952380952
30,0.937807737217507,0.982281004457475,0.997222222222222,0.973333333333333,0.976666666666667,0.992485380116959,0.93452380952381
40,0.941410931889973,0.983092485151309,0.9975,0.973333333333333,0.981666666666667,0.994122807017544,0.935119047619048
50,0.94794760048566,0.984738933165404,0.997314814814815,0.975,0.986666666666667,0.995727554179567,0.939809523809524
