"MCC","F1","AUC","TPR","TNR","PPV","NPV"
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.816496580927726,0.941176470588235,0.990740740740741,0.888888888888889,1,1,0.75
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,0.990740740740741,0.944444444444444,1,1,0.857142857142857
0.74535599249993,0.909090909090909,0.990740740740741,0.833333333333333,1,1,0.666666666666667
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.816496580927726,0.941176470588235,1,0.888888888888889,1,1,0.75
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,0.981481481481482,0.944444444444444,1,1,0.857142857142857
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
0.774596669241483,0.947368421052632,1,1,0.666666666666667,0.9,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,0.981481481481481,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.816496580927726,0.941176470588235,0.953703703703704,0.888888888888889,1,1,0.75
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,0.990740740740741,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.816496580927726,0.941176470588235,0.990740740740741,0.888888888888889,1,1,0.75
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,0.990740740740741,0.944444444444444,1,1,0.857142857142857
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
1,1,1,1,1,1,1
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
0.899735410842437,0.971428571428571,0.990740740740741,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.777777777777778,0.944444444444444,0.990740740740741,0.944444444444444,0.833333333333333,0.944444444444445,0.833333333333333
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.683130051063973,0.875,0.99537037037037,0.777777777777778,1,1,0.6
0.816496580927726,0.941176470588235,0.990740740740741,0.888888888888889,1,1,0.75
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.816496580927726,0.941176470588235,1,0.888888888888889,1,1,0.75
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.816496580927726,0.941176470588235,0.981481481481482,0.888888888888889,1,1,0.75
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
0.899735410842437,0.971428571428571,0.981481481481481,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,0.981481481481481,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.777777777777778,0.944444444444444,0.990740740740741,0.944444444444444,0.833333333333333,0.944444444444445,0.833333333333333
0.816496580927726,0.941176470588235,1,0.888888888888889,1,1,0.75
1,1,1,1,1,1,1
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
0.899735410842437,0.971428571428571,1,0.944444444444444,1,1,0.857142857142857
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.816496580927726,0.941176470588235,0.972222222222222,0.888888888888889,1,1,0.75
1,1,1,1,1,1,1
1,1,1,1,1,1,1
0.888523316638638,0.972972972972973,1,1,0.833333333333333,0.947368421052632,1
