"Sample","OLFM4","NLRP3","CCR7","CRP","MAPK14","CX3CR1","ELANE","FCGR1A","GATA3","HIF1A","HLA-DRA","HMGB1","ICAM1","IFNA1","IFNA2","IFNB1","IFNG","IL1B","IL6","CXCL8","IL10","CXCL10","ITGAM","ARG1","LBP","LCN2","MMP8","MMP9","MYD88","NOTCH1","P2RX7","PDCD1","PLAUR","TREM1","CD177","PTX3","BCL2","S100A8","S100A9","S100A12","CCL2","CCL19","CCL25","TLR2","TLR4","TNF","C3AR1","C5AR1","CCR2","VCAM1","IL1R2","CALCA","TNFSF10","SOCS3","CD14","Label"
"GSM3927859",4.89620509174309,9.74399801234063,12.6421027558741,3.49562655753079,11.1172036010707,9.62022880699604,5.46586906597469,6.15665552531073,9.02108781423709,11.3167175307122,11.8200672140344,12.8747496139037,8.99964429846162,3.49562655753079,3.49562655753079,3.49562655753079,6.96543520832947,11.5469304790059,4.40166428336452,11.5565034776242,4.93869821961085,3.49562655753079,10.6088577806031,6.30704113837979,3.49562655753079,6.14067222016867,5.32443511039797,5.68650788307683,7.92748622898313,10.0040019386048,8.62417581215738,7.92748622898313,9.08560495371676,8.95800117558467,4.85197190992421,6.09157180254865,12.7477650842319,11.1354983775131,13.0118061928518,8.40016206837553,4.14146611691656,3.49562655753079,4.23935766628611,9.74914563607732,10.0702777235451,9.61318797196847,7.57901774578685,8.47670080921576,10.8572789190815,3.49562655753079,6.18807447108333,3.49562655753079,10.3284782486023,11.3898009381788,10.4424869027616,"Healthy"
"GSM3927861",7.11400472563625,9.97344850953285,10.7395468650649,3.49562655753079,11.5800323776361,12.4540400965921,5.5602984755153,8.41346835464413,9.44054205412957,11.3123839342069,12.7891520146233,12.6487165890616,9.38264831631178,3.49562655753079,3.49562655753079,3.49562655753079,7.40780383507513,11.2651153666552,4.93245874156906,11.2327200224904,5.63210120709269,5.05053681366352,12.5799179016745,6.90892235000168,3.49562655753079,7.43347919343275,8.27522174628199,6.59064751726555,9.97779925686404,10.552427939365,9.67698974960158,8.72970507597434,8.94951859379948,9.05007809625847,6.11475171176595,6.61349875047314,12.0064144579459,13.0168018000689,14.6820871515184,10.4860251774902,3.86882395861865,3.49562655753079,3.49562655753079,10.8451103472185,11.1445340360481,8.26099508777818,9.97344850953285,9.77899159437182,11.8514699723738,6.85266136988995,6.77398884384386,3.49562655753079,10.9119933351808,12.5599280912425,11.8784774493144,"Sepsis"
"GSM3927865",4.12985088676368,8.6234639379902,11.3770356992249,3.49562655753079,11.3637571277735,12.282920223039,4.93462307315894,7.32385008794703,8.93901893459131,10.8721961117387,11.0341181824352,12.5847437463498,8.84827131275425,3.49562655753079,3.49562655753079,3.49562655753079,7.71591888324332,7.36339116483171,3.94588128476286,7.69286798634715,4.6598786705555,4.8063347225045,11.7723694717821,6.72150947525789,3.49562655753079,4.87240153987465,5.2495858819792,5.0494432619586,8.16961513472107,10.6020223695042,9.6154772665064,8.44680506103511,7.20910329355474,7.62952351483895,4.38561565214459,4.38561565214459,12.1719868888817,11.7668774972242,13.4566639888126,8.56976054744333,3.49562655753079,3.49562655753079,3.49562655753079,9.09624893159198,9.54019644158881,8.32737997609233,8.40021714467044,7.67729228791574,11.4479604047296,5.33837028104134,5.10277163778946,3.49562655753079,10.723243613336,11.8562190152289,10.1049052443024,"Sepsis"
"GSM3927868",4.76764592912668,8.06231683533645,11.3582915672673,3.49562655753079,11.4339294100717,13.1707555233738,4.89266505497904,4.54491524740485,8.38324919923081,10.7571343698464,10.1840483233546,12.6418062376919,8.66780975359106,3.49562655753079,3.49562655753079,4.1102169646185,7.77741749866772,8.75372555094394,3.49562655753079,8.54465195842976,4.6989385891535,3.49562655753079,12.645788238584,6.53735899392339,3.49562655753079,5.51584829210667,4.76764592912668,5.05672085284777,7.93921234533149,10.3169157153454,8.56063505929927,7.61818553139514,7.05289113505593,6.99486398013484,4.24557534084728,4.83201364882025,11.9216556066294,9.26597406707523,11.131859356932,6.74978051674477,3.49562655753079,3.49562655753079,3.49562655753079,7.72153887004923,8.11742777284957,8.38773688761788,8.25155186767597,6.81850087123041,10.1749991297618,4.45686498757026,4.1102169646185,3.93183766124078,9.07898486566746,9.57205692023819,8.74326213486089,"Healthy"
"GSM3927870",10.7984786002283,10.4024367940593,12.4108261046451,3.49562655753079,12.2489591464338,11.484212172863,5.78878458455127,9.22701085219655,7.73861323462266,11.5678609180773,10.9146768789513,12.4413427355313,9.99240044525668,3.49562655753079,3.49562655753079,3.49562655753079,5.14784716407184,11.6287346974319,5.19359294236733,12.6856008273633,6.57589330942623,4.62046769197174,13.1271903209485,9.67361572103076,3.49562655753079,10.7187018744517,12.7504483885483,12.8313896018172,9.7131145857936,11.2674124041391,9.20953804878456,6.79492257168567,9.93888689638217,8.06769388689071,12.5693687526687,6.8480108961896,12.5912103241552,15.7383695877065,16.8714437533845,13.6211409787468,4.24243604477728,3.49562655753079,3.49562655753079,10.9038572118551,11.8650180537439,9.03629862251963,10.8645393012881,11.2510406857747,11.44743100507,4.54061194617004,13.1686171243366,3.49562655753079,10.2642419424117,12.454377573502,12.491500131686,"Sepsis"
"GSM3927871",4.48192266115751,12.7535894408544,9.53197587675287,3.49562655753079,12.3186112713412,13.1677363684653,6.61448228844742,10.6979134906231,5.72906517802988,12.475387889968,14.5595435983188,12.5056137739802,12.0928889658768,3.49562655753079,3.49562655753079,4.48192266115751,3.49562655753079,14.4897781259349,5.56281711350662,14.3986402700789,6.00958208047733,5.14594194051732,13.9920115565042,6.90863514091482,3.49562655753079,6.00958208047733,3.49562655753079,5.87665455853162,12.7211708143549,12.5977789052186,11.2906404710315,6.44058067246728,11.5525701119793,11.8032232942144,4.48192266115751,9.74047927075108,10.3796518785082,15.2979995607844,16.8538715026627,12.5537478014209,3.49562655753079,3.49562655753079,3.49562655753079,13.390974034171,13.8074621389467,10.1622744820388,12.5191462213418,13.0514792948531,13.6053412154589,3.49562655753079,8.72218860151937,3.49562655753079,12.65406271479,14.2788588828956,14.4983439737821,"Sepsis"
"GSM3927874",4.12253762987386,12.3100775662237,9.11710653393407,3.49562655753079,12.2962840012928,12.274608391399,4.89886210415098,9.44288734334419,6.79232634943619,12.4715725014093,15.8311244205607,12.1510273220542,11.1111693033201,3.49562655753079,3.49562655753079,3.49562655753079,4.67262320656782,12.6229118967791,5.63112990010684,12.6645330587698,5.38811958758707,7.41259960894644,13.8019135818769,5.73739320195235,3.49562655753079,4.81421298712282,4.21767055050236,5.71681789457044,11.9823085286708,12.1544548570216,10.8622806119156,5.3610386982504,11.4373117401979,12.2977313051278,4.21767055050236,7.96548277600134,9.53274179236181,14.3646251043194,16.2637315075863,11.3873039480181,6.0779543650228,4.37550446592889,3.49562655753079,12.8832983815317,13.876586950105,8.98159116599201,11.1845318144195,12.3143739164718,13.6001987077255,4.67262320656782,7.66499595957508,3.85946333052989,12.7574699006425,11.2005365870668,14.5610368002301,"Healthy"
"GSM3927876",3.49562655753079,12.3273235955545,8.80706867855797,3.83951786353178,12.2920067561893,13.0005765252753,6.93802697157339,10.2807563692134,6.87554236489476,12.2366820098242,15.5873511082749,12.0459865087474,11.4069585262163,3.49562655753079,3.49562655753079,3.49562655753079,4.45294226468907,13.5486073997214,5.83370026321369,13.8279215047153,4.65802550538141,6.90712895571474,13.6862659639416,6.06659491155523,3.49562655753079,5.72788469694684,3.9808246330621,6.25301689467054,12.3320159032839,12.551239802402,10.9267034378429,5.55122795589709,11.3067355719307,12.1098021586785,3.49562655753079,8.58297221973456,9.71458165408429,14.5266940803752,16.3409645254073,11.4540778256113,5.72788469694684,3.49562655753079,3.49562655753079,13.1237156012126,13.7869710287947,10.5417053528605,10.1205725759652,12.204172817993,13.9747278132735,4.08849440114511,7.53473444459223,3.9808246330621,12.6362881638767,11.6509426957525,14.462921534244,"Healthy"
"GSM3927880",5.92714969085718,13.2584333560205,5.21234031368192,3.49562655753079,13.131101114771,11.8577293117123,7.18057138806781,11.2241459707677,4.96312946341866,12.8354518668466,12.6620376933921,11.8448821085379,12.2737775008339,3.49562655753079,3.49562655753079,4.69297837119433,3.49562655753079,14.0885015872084,7.2247711405748,15.5486475697748,8.33438366357323,4.83671543553558,14.8635018894887,6.82546528729604,3.86607391847432,6.80611906384051,8.74502864293005,10.4096607463249,12.7274476104115,12.5747216745527,10.8089583872126,5.47145936621999,12.8587319867758,10.6501883981284,9.37659343367541,9.97086407286827,8.14891251556907,16.7227460369432,18.3575355159321,14.3047931201955,4.46035763980486,3.49562655753079,3.49562655753079,13.2141635431902,14.0242337272437,11.6131263652816,13.0753212752111,13.4623993109385,13.848519405389,4.13380839581901,14.7826740842704,3.49562655753079,11.8594723722897,14.1200473392283,14.9245824819418,"Sepsis"
"GSM3927881",8.77740323353426,11.4855067449608,12.332011447415,3.49562655753079,12.3456892953817,11.7500612088277,5.62221435544745,11.0082822577112,8.25052436252185,11.561862704315,12.1379622650406,12.1021480516563,10.6914289371202,3.49562655753079,3.49562655753079,3.49562655753079,4.77360729357669,12.7815944827301,6.94878092277752,14.3317104398545,6.22288727854392,5.21228470380912,13.4629390362408,7.89099210783867,3.49562655753079,8.82327683004963,10.8519170216226,9.45619064287089,10.9707510038839,11.1719633325172,10.0834899737845,7.07635190048553,11.201773725573,11.5464559020532,11.2990794618398,8.40742655250044,12.1717280056483,16.4875114458748,17.8006880970988,13.9117935476758,3.49562655753079,3.49562655753079,3.49562655753079,12.2814498517001,12.7983336236148,9.40684566722953,11.2326803423899,12.1840793524442,13.0724252661463,3.49562655753079,10.8363501219313,3.49562655753079,11.3790223590472,14.0997798898065,14.0204956658123,"Sepsis"
