"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.943389341902768,0.95,0.999444444444444,0.923333333333333,1,1,0.968571428571429
10,0.821249427835021,0.866857142857143,0.985,0.876666666666667,0.93,0.896,0.945642857142857
20,0.856358124400111,0.8785,0.966944444444444,0.833333333333333,0.975,0.9685,0.924642857142857
30,0.686682592129961,0.735883116883117,0.919166666666667,0.7,0.905,0.871583333333333,0.858523809523809
40,0.633694634889498,0.6985,0.893333333333333,0.633333333333333,0.903333333333333,0.8485,0.820785714285714
50,0.632108080604868,0.716180758017493,0.885277777777778,0.656666666666667,0.89,0.8235,0.8295
