"Sample","PLAUR","P2RX7","ICAM1","HIF1A","MMP9","OLFM4","GATA3","CCL2","CALCA","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","LBP","CCL25","CRP","IL6","IL10","TLR4","TLR2","S100A8","LCN2","NOTCH1","FCGR1A","VCAM1","NLRP3","S100A9","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","HLA-DRA","CD177","TNF","Label"
"sepcol070",9.21916852046218,9.14974711950467,8.50779464019871,10.3553510964248,10.3695973462787,6.08746284125033,9.04984854945056,2.58496250072116,-145.255254856528,6.75488750216346,11.2702953264721,8.54303182025524,6.6147098441152,5.04439411935846,12.0505289055305,12.2609195336629,8.74483383749953,8.25738784269265,10.5478585060584,-145.255254856528,3.16992500144229,-145.255254856528,2,2,10.6882503091332,11.3837042924741,13.2862689626798,8.56605403817107,9.98726401207253,9.78953364497036,0,8.3037807481771,15.567480801143,10.2807707701306,4.75488750216348,12.0867996856234,6.26678654069491,7.46760555008299,10.9476369379518,11.5627194270493,9.63481105017169,-145.255254856528,8.78790255939143,0,11.9829935746943,7.78790255939143,-145.255254856528,8.83605035505806,12.791366414695,11.418379719365,3.99999999999997,-145.255254856528,14.4272473608478,6.4093909361377,7.23840473932506,"sepsis"
"sepcol071",11.4721831161895,6.64385618977471,10.5526690975143,11.9436137016141,14.2668597275074,5.95419631038686,6.53915881110802,-145.253937363508,-145.253937363508,3.4594316186373,14.0241007802529,14.8290289649159,9.2969162068793,10.8105716347411,9.46147944728617,13.3171299263845,12.3390148682501,10.840777923595,7.94251450533923,-145.253937363508,0,-145.253937363508,-145.253937363508,1.58496250072113,12.9209110659234,14.5642685979355,17.334709743486,8.29001884693261,11.9277779620823,11.4767462039395,1,9.82017896241518,18.8644098553318,15.1577021963293,4.80735492205758,10.1674181458317,3.99999999999997,4.75488750216348,13.7347096202258,11.9790678714805,7.90086680798075,-145.253937363508,11.7594721212028,-145.253937363508,13.4108488064055,11.4988492065317,-145.253937363508,6.28540221886226,11.8273427042341,14.0370321041235,4.75488750216348,-145.253937363508,11.9650627567446,13.539522347721,7.07681559705082,"sepsis"
"sepcol073",10.2179576978641,9.43879185257825,10.0728025345442,9.97010589061216,11.3392933001801,4.80735492205758,7.33985000288462,1,-145.250642088402,4.16992500144229,11.5304063370991,10.0606959316875,8.07681559705082,7.49185309632966,10.6679985356725,12.5762481298432,10.5449644327892,9.8008998999203,9.25502856981871,-145.250642088402,-145.250642088402,-145.250642088402,2,0,11.0566377151132,12.3100446796475,15.3307768582144,9.53138146051629,11.1078709142796,11.8974673417219,-145.250642088402,8.97441458980552,16.6595081871055,11.6257088430645,4.64385618977474,11.3043513216632,6.22881869049587,5.97727992349991,12.1851851668203,12.5835529304665,8.57742882803575,-145.250642088402,9.86108690599539,-145.250642088402,11.6510516911789,10.1573469353629,-145.250642088402,4.85798099512758,10.6995724532873,12.2505945071923,5.70043971814107,-145.250642088402,14.0320457269308,9.21674585819531,6.70043971814107,"sepsis"
"sepcol075",9.11894107272352,8.82017896241518,8.7210991887072,9.39660478118185,11.8093662078161,9.22641219278879,7.66533591718516,3.16992500144229,-145.256028528407,3,10.6943578872215,8.08214904135386,10.4387918525782,7.86418614465427,11.5367328898354,11.0660891904578,9.36194377373525,7.70735913208088,10.0056245491939,1,5.35755200461807,-145.256028528407,4.39231742277877,0,9.68474862042163,10.6564248632778,13.5980525001616,12.0927571409198,8.81057163474114,8.3663222142458,1,7.72792045456319,16.0933762967771,11.5313814605163,5.93073733756287,10.9068905956085,5.28540221886226,5,11.1465686757408,11.8458820343841,8.76487159073608,-145.256028528407,8.72451385311993,-145.256028528407,11.3955341354623,8.43045255166552,-145.256028528407,6.50779464019868,11.2461467746359,11.0077281146323,7.876516946565,-145.256028528407,13.7179976525272,9.48179943166576,6.87036471958339,"sepsis"
"sepcol077",10.6899979714194,9.04165915163722,10.3072008091408,9.44708322620966,10.664447284548,9.00562454919387,6.97727992349991,2,-145.251563606802,2.32192809488737,11.3353903546939,9.89784545600551,8.34429590791581,5.72792045456319,9.2644426002266,12.2128003344294,11.3442959079158,9.41574176829008,9.57931593758002,0,1,-145.251563606802,0,-145.251563606802,10.4419067045422,11.8237652797897,12.0378900851425,10.2992080183873,10.3966047811818,11.3853231761759,-145.251563606802,8.07146236255662,15.3803934202623,9.72792045456319,3.16992500144229,10.2877123795494,5.64385618977471,3,10.9173720794768,10.7632123668144,7.44294349584871,-145.251563606802,9.69522829149574,-145.251563606802,11.9901039638575,9.69696752623429,-145.251563606802,3.99999999999997,8.98013957763916,12.2378074737231,6.96578428466208,-145.251563606802,13.2735042339622,8.49585502688717,6.74146698640115,"sepsis"
"sepcol082",10.9068905956085,8.98584193700333,10.5313814605163,9.43045255166552,11.5631962722167,4.08746284125033,7.16992500144232,2.58496250072116,-145.252921729606,2.32192809488737,11.713386514937,9.52160043972373,5.49185309632966,6.3037807481771,8.83605035505806,12.8597288926784,11.631177055704,11.333714426094,7.97154355395077,-145.252921729606,-145.252921729606,-145.252921729606,-145.252921729606,-145.252921729606,11.2573878426927,12.257977058564,15.5144675028193,7.71424551766611,10.5478585060584,11.2461467746359,0,8.33091687811461,17.3860982479846,11.7834075421735,3,11.1465686757408,5.20945336562895,2.58496250072116,12.4367115421372,12.4635243732712,7.03342300153744,-145.252921729606,9.14465824283189,-145.252921729606,12.272921326867,10.9765641234153,-145.252921729606,5.58496250072116,9.4008794362822,12.5856667697324,2.58496250072116,-145.252921729606,12.9184905922923,10.4093909361377,7,"sepsis"
"sepcol086",8.98013957763916,8.34872815423108,8.01122725542325,9.42626475470209,9.82813648419409,8.0552824355012,9.27844945822048,0,0,3.32192809488737,10.6320864128352,8.35314682549807,7.53915881110802,4.52356195605702,10.2070143201775,10.769011321097,9,7.90086680798075,11.7980667203631,-145.25625969996,3.32192809488737,-145.25625969996,0,0,9.7632123668144,10.9964734887332,10.7414669864012,9.61286849729103,9.49984588708318,6.50779464019868,2.32192809488737,7.67242534197149,14.3570708427733,8.65105169117894,4.16992500144229,12.57931593758,2.80735492205758,5.28540221886226,10.8933015308606,10.8257538328831,9.19475685442225,0,8.65105169117894,-145.25625969996,11.7611356498286,7.34872815423108,-145.25625969996,9.24317398347296,10.3901689562002,11.2443638351205,5.42626475470209,-145.25625969996,13.9521952199141,6.4093909361377,6.93073733756287,"sepsis"
"sepcol087",9.37503943134692,7.95419631038686,8.17990909001495,9.85953478638265,11.8285332104556,12.7219536128014,8.41362792902416,2,-145.256004414101,3,10.876516946565,8.17990909001495,12.171802288683,9.92629599478113,10.0389189892923,10.5147140541385,10.3264294871223,8.19475685442222,10.0140204703149,0,2.58496250072116,-145.256004414101,1,-145.256004414101,10.0579917227592,10.3739526553702,13.7736543629618,13.7306824074768,9.41785251488588,7.01122725542325,1,7.85798099512758,16.1209263309669,11.9581901836937,7.11894107272349,11.5750664645786,2.58496250072116,3.7004397181411,11.6474584264549,10.57931593758,8.77478705960115,-145.256004414101,10.2900188469326,-145.256004414101,11.4711671337244,6.83289001416472,-145.256004414101,7.66533591718516,10.6519486107235,11.515699838284,9.58683978796182,-145.256004414101,13.7474587336803,9.27379559921425,6.26678654069491,"sepsis"
"sepcol089",10.1910592145316,7.83920378809694,9.65999589242998,9.08214904135386,12.3417967723918,6.94251450533923,6.12928301694495,-145.251937169251,-145.251937169251,2.58496250072116,11.2039597032395,11.5230718269404,8.82017896241518,8.38370429247405,10.1459321458205,11.0960562391809,9.92777796208233,9.79441586635011,7.85174904141604,0,3.32192809488737,-145.251937169251,-145.251937169251,0,10.2900188469326,11.283088353024,15.3228787768529,9.24792751344359,9.90086680798075,9.91587937883577,-145.251937169251,7.33985000288462,17.1464294588165,12.9316608988523,2.58496250072116,9.89178370321829,1.58496250072113,2.32192809488737,12.1702380523366,11.7710767402628,6.75488750216346,-145.251937169251,10.1598713367784,-145.251937169251,11.5343028824546,10.0539258815311,-145.251937169251,3.80735492205758,10.4908508767403,11.951284714967,5.42626475470209,-145.251937169251,12.3236177632916,13.3501104433479,5.52356195605699,"sepsis"
"sepcol091",10.4988492065317,7.98299357469432,9.24079133216196,8.6036263449862,11.292321632802,4.16992500144229,7.06608919045777,-145.250512702847,-145.250512702847,2.58496250072116,10.8454900509444,9.32418054661872,4.95419631038686,6.4093909361377,8.67948009950544,11.3292357417338,9.98726401207253,8.58496250072113,10.0320457269308,-145.250512702847,1,-145.250512702847,-145.250512702847,-145.250512702847,10.2969162068793,11.0613711926598,14.039176100715,6.91886323727459,9.51175265376736,9.88569637333939,-145.250512702847,7.51569983828404,16.3248485668039,11.3083390301394,1,10.6926155016946,2.80735492205758,4.9068905956085,11.4444972871038,11.9259252649728,7.56985560833095,-145.250512702847,9.38154295118457,-145.250512702847,11.4848228942622,7.9068905956085,-145.250512702847,5.24792751344359,9.4594316186373,11.9701058906122,3.4594316186373,-145.250512702847,12.7747870596012,11.2714630279044,6.08746284125033,"sepsis"
"sepcol092",10.3674147512468,8.39231742277875,9.72451385311996,8.93663793900257,11.3592004851336,3,7.24792751344359,0,-145.252186180665,2,11.4225904338926,10.3837042924741,5.12928301694495,5.42626475470209,8.22881869049587,11.5473765634981,11.0573148777827,10.5304063370991,7.40087943628217,-145.252186180665,-145.252186180665,-145.252186180665,-145.252186180665,-145.252186180665,9.86263735755878,11.5255208090951,15.2019324519702,7.3663222142458,9.89026427702112,10.2106713437856,-145.252186180665,7.51569983828404,17.1692986957929,12.7357675472666,3.16992500144229,11.2737955992143,3.80735492205758,1,11.801304186049,12.1708639504119,7.12928301694495,-145.252186180665,11.5933911227917,0,11.8145824659063,9.58871463558225,-145.252186180665,5.24792751344359,9.44294349584874,12.237209960755,3,-145.252186180665,13.474846671024,12.1078709142796,6.53915881110802,"sepsis"
"sepcol093",9.78790255939143,7.58496250072113,8.69348695749932,7.58496250072113,10.9410476063406,4.58496250072116,7.39231742277875,-145.251792957954,-145.251792957954,1,9.59991284218711,10.0874628412503,5.28540221886226,5.55458885167764,7.50779464019868,10.1922928144708,10.9381093262192,8.53138146051631,9.01680828768656,-145.251792957954,0,-145.251792957954,-145.251792957954,-145.251792957954,9.57742882803572,10.5736471874933,12.5696183034466,9.82654848729089,9.91587937883577,6.94251450533923,-145.251792957954,7.76818432477691,15.6170943458457,10.4645457503339,3,9.49585502688717,0,2.58496250072116,11.1830150008828,11.4231159101471,6.85798099512758,-145.251792957954,8.98013957763916,-145.251792957954,10.9505558970475,7.66533591718516,-145.251792957954,4.85798099512758,8.78135971352467,11.8486229404293,6.28540221886226,-145.251792957954,12.9954138522251,7.876516946565,4.80735492205758,"sepsis"
"sepcol094",10.283088353024,7.04439411935843,8.64024493622233,5.88264304936183,12.5077946401987,8.25738784269265,5.67242534197149,-145.245027481532,-145.245027481532,-145.245027481532,9.62205181945637,10.8564255286255,7.71424551766611,5.78135971352464,5.90689059560853,10.0140204703149,10.2057932493971,9.85798099512755,9.65284497300198,-145.245027481532,-145.245027481532,-145.245027481532,-145.245027481532,-145.245027481532,8.72792045456319,10.5304063370991,12.8183824550412,11.4220647661728,9.06608919045775,9.283088353024,-145.245027481532,6.56985560833093,16.7891260464252,11.1743015444676,3,9.02236781302844,0,-145.245027481532,11.4737057496194,11.4527560290325,5.39231742277875,-145.245027481532,9.4978518369511,-145.245027481532,11.2449583931511,9.3944626946103,-145.245027481532,4.85798099512758,8.15987133677839,11.4267888945955,7.17990909001495,-145.245027481532,11.1344263202209,11.5994479815287,5.16992500144229,"sepsis"
"sepcol096",10.5896511465148,9.07948478382681,9.58308276750293,8.11894107272349,9.72451385311996,3.32192809488737,7.59991284218711,5.16992500144229,-145.250383400525,1,10.977995368613,9.52356195605702,4.4594316186373,2.80735492205758,8.79116288855502,12.5105169405947,10.9038818457362,10.5048189876328,8.5352753766208,-145.250383400525,1,-145.250383400525,-145.250383400525,-145.250383400525,10.1711767976518,11.7850437147797,12.7988767681333,7.25738784269265,10.0154150523867,9.67242534197149,-145.250383400525,8.56224242422107,16.0112927833246,10.6202198255075,3,11.6719832720919,5.35755200461807,1,11.9336906549522,12.8421538846349,7.47573343096639,-145.250383400525,10.6266216523584,1.58496250072113,11.8149829364268,10.1749256825007,-145.250383400525,5.20945336562895,8.28540221886223,11.7858611057596,3.9068905956085,-145.250383400525,12.7840213243742,9.48381577726425,6.52356195605699,"sepsis"
"sepcol097",10.8933015308606,8.03342300153744,10.3230547603416,8.65463602852796,13.3003525603282,4.64385618977474,5.72792045456319,0,-145.247335112814,-145.247335112814,11.6293566200796,12.2467405984931,5.16992500144229,8.73131903102504,8.11894107272349,10.9527412471865,11.4625022725972,10.7854524681586,6.82017896241518,-145.247335112814,-145.247335112814,-145.247335112814,0,-145.247335112814,11.118292233027,12.0821490413539,13.1935253605012,7.56224242422107,10.6856248397263,9.00562454919387,-145.247335112814,8.21916852046215,16.794022341169,11.2819300269555,2.58496250072116,10.075479149488,1,1,12.7469341363723,12.7502882675917,5.52356195605699,-145.247335112814,10.1241213118292,0,12.2067091493587,11.0546043179607,-145.247335112814,4.85798099512758,8.3037807481771,12.6602187885356,4.16992500144229,-145.247335112814,11.5230718269404,13.0603581826421,5.35755200461807,"sepsis"
"sepcol103",8.95710204156228,8.74483383749953,8.39231742277875,9.33762190199249,10,6.88264304936183,8.57364718749332,2.32192809488737,-145.255707490874,5.08746284125033,10.380461065089,7.94836723158468,7.41785251488591,5.24792751344359,10.8986013874039,11.4883422775325,8.02790599656987,7.72792045456319,10.2992080183873,1,4.85798099512758,-145.255707490874,2.32192809488737,1.58496250072113,9.56795607541545,10.5802585674998,12.1774195379892,8.90086680798072,9.28771237954945,8.13442632022094,0,7.86418614465427,15.1176431013891,9.79441586635011,4.58496250072116,11.4721831161895,5.20945336562895,5.20945336562895,10.7262181593322,11.1959872980285,8.84862294042932,-145.255707490874,9.72451385311996,-145.255707490874,11.3976746329483,7.64385618977471,-145.255707490874,8.0552824355012,11.7380922596205,10.8320988460391,5.04439411935846,-145.255707490874,13.8188817093081,4.24792751344359,6.59991284218714,"sepsis"
"sepcol104",8.2807707701306,7.95419631038686,7.37503943134692,8.84549005094436,9.46147944728617,1,8.27146302790436,1,-145.253873901367,2,9.48984796043931,7.1395513523988,4.24792751344359,3.32192809488737,10.7389366816761,10.2106713437856,8.64385618977471,6.39231742277875,9.3663222142458,-145.253873901367,5.04439411935846,-145.253873901367,1,0,8.39660478118185,9.35755200461807,10.4998458870832,7.43462822763672,8.47573343096639,5.78135971352464,0,6.59991284218714,13.5732921499522,7.92481250360578,1,10.8872206154684,0,2.58496250072116,9.86882255477499,10.2324209271761,7.67948009950544,-145.253873901367,7.81378119121703,-145.253873901367,10.5068034377956,5.85798099512758,-145.253873901367,8.16490692667568,10.4898479604393,9.89784545600551,3.7004397181411,-145.253873901367,13.2315212108757,5.49185309632966,5.93073733756287,"sepsis"
"sepcol105",8.41785251488591,8.54303182025524,8.38370429247405,9.79603960882974,9.87651694656498,6.47573343096639,8.07146236255662,2.32192809488737,-145.256489340539,5.24792751344359,10.3858624006415,7.33985000288462,9.0251395622785,6.20945336562895,11.5999128421871,10.9432473959016,7.99435343685886,7.42626475470209,9.94251450533923,-145.256489340539,4.80735492205758,-145.256489340539,3.58496250072116,1.58496250072113,9.76487159073608,10.5924570372681,12.9560130780881,9.86263735755878,9,7.88264304936183,0,7.83920378809694,15.0544347387608,10.1573469353629,5.28540221886226,11.0306671362469,5.20945336562895,5.75488750216346,10.4878400338231,10.7895336449703,9,-145.256489340539,9.65999589242998,-145.256489340539,11.2246046815385,7.57742882803575,-145.256489340539,7.59991284218711,11.6497052654714,10.4848228942622,5.67242534197149,-145.256489340539,13.8622499008515,6.94251450533923,6.49185309632966,"sepsis"
"sepcol106",10.2276159434142,7.3037807481771,9.05256805080415,9.95274124718648,11.2819300269555,8.37503943134692,8.21916852046215,2.80735492205758,-145.254927939956,4.9068905956085,11.2917462808339,9.53332973230582,9.20945336562895,6.6582114827518,10.0126245388651,11.9822806045583,9.49984588708318,8.62205181945637,10.3465137331656,-145.254927939956,3.7004397181411,-145.254927939956,1.58496250072113,-145.254927939956,10.3553510964248,11.4273128441349,14.089284949013,10.1254134704833,9.5352753766208,9.54303182025524,-145.254927939956,6.70043971814107,16.5854027091403,10.9915218460757,4.64385618977474,10.8993569229231,6,3.58496250072116,11.1465686757408,10.7228075311695,8.57742882803575,-145.254927939956,9.85174904141607,-145.254927939956,11.4542992936199,8.58496250072113,-145.254927939956,7.58496250072113,10.87574935142,11.6488069497258,5.12928301694495,-145.254927939956,13.0934175643879,7.10852445677818,6.22881869049587,"sepsis"
"sepcol108",8.34429590791581,7.82017896241518,7.79441586635011,9.76818432477691,8.81698362325537,5.55458885167764,9.35974956032234,1,-145.255614695482,5.85798099512758,10.3793783670713,7.02236781302844,6.4093909361377,3.4594316186373,10.9469062744564,10.4040771362412,8.37503943134692,7.04439411935843,10.1522848423066,-145.255614695482,4.4594316186373,-145.255614695482,2,0,9.19475685442225,9.82972273508605,12.1692986957928,7.59991284218711,9.15228484230659,6.08746284125033,3.16992500144229,6.84549005094436,14.3123866599611,9.14974711950467,2.32192809488737,12.4175888403826,2.80735492205758,5.67242534197149,10.1085244567782,10.1228279948077,8.33091687811461,-145.255614695482,8.49185309632966,-145.255614695482,10.9715435539508,6.42626475470209,-145.255614695482,9.51766938813381,11.5703301010308,10.2252074369435,3.58496250072116,-145.255614695482,13.252813241993,4.75488750216348,6.12928301694495,"sepsis"
"sepcol109",10.0874628412503,7.14974711950467,9.24079133216196,8.44294349584874,12.2854022188623,3.80735492205758,6.78135971352467,-145.250277358114,-145.250277358114,-145.250277358114,11.0354864512921,9.82654848729089,8.09803208296051,7.3037807481771,8,10.4367115421372,10.5745935273376,9.04984854945056,10.0940776856719,0,-145.250277358114,-145.250277358114,-145.250277358114,-145.250277358114,10.0714623625566,10.7279204545632,12.0478055540076,10.4241662888181,10.5008418795569,8.59618975614441,-145.250277358114,9.27379559921425,15.4951367476533,10.9865531497566,3.32192809488737,10.3858624006415,-145.250277358114,1.58496250072113,12.2267132246189,11.9362698576022,7.38370429247405,-145.250277358114,9.98299357469432,-145.250277358114,11.7850437147797,9.4367115421372,-145.250277358114,5.28540221886226,8.44708322620966,12.3222098437489,7.49984588708321,-145.250277358114,11.036860446673,11.360298426618,5.97727992349991,"sepsis"
"sepcol110",9.51766938813381,8.7004397181411,8.90989308377002,10.2854022188622,11.0423433797937,3.7004397181411,9.4241662888181,3.16992500144229,-145.257658483759,6.04439411935843,11.2233984147116,8.91587937883577,7.79441586635011,5.6147098441152,10.9233274854192,12.0007042690112,9.12153351734003,9.32642948712231,10.91288933623,0,4.52356195605702,-145.257658483759,3.16992500144229,-145.257658483759,10.471675214392,11.3179778224071,15.0960974302055,8.43462822763672,9.98441845880114,8.76818432477691,-145.257658483759,8.14974711950467,16.3493503482349,11.4309751725881,4.75488750216348,11.8925428166486,5.70043971814107,5.42626475470209,11.5840229402575,11.6077926419192,9.65642486327778,-145.257658483759,9.25266543245024,-145.257658483759,11.4460494067166,8.87651694656498,-145.257658483759,7.82017896241518,12.4998458870832,11.4146852358072,1.58496250072113,-145.257658483759,14.0574841187989,8.42206476617281,6.3037807481771,"sepsis"
"sepcv001T1",11.0967151544885,9.09539702279255,11.2306209331299,12.7598881832218,12.0195907283579,7.98299357469432,7.24792751344359,2,-145.256341977261,6.08746284125033,14.1689854409787,11.6073303137496,10.283088353024,7.09803208296051,11.8692082505508,13.726643921484,11.9596397643642,11.6406968375701,8.94836723158468,-145.256341977261,1.58496250072113,-145.256341977261,2.32192809488737,2,13.7578066721972,13.9765641234153,16.0871105777787,8.2336196767597,12.1212097164093,12.3572770746428,2.32192809488737,9.8057438721516,17.5570896964211,12.7095146607067,6.26678654069491,11.0230612497353,8.45121111183232,9.35093918154644,13.1764848472919,12.2905948880826,9.86263735755878,-145.256341977261,11.2790301364496,-145.256341977261,12.7208855035937,12.2288186904959,-145.256341977261,5.83289001416475,12.3490047180277,13.590353130978,5.35755200461807,-145.256341977261,13.0110524998006,12.3476213685681,7.12928301694495,"sepsis"
"sepcv002T0",10.8265484872909,8.31288295528435,9.58120058192495,10.3026389237876,12.7813597135246,7.41785251488591,5.95419631038686,-145.249656889466,-145.249656889466,0,12.0247933847025,11.1247675358225,7.69348695749932,8.71080643369936,10.0674343607565,11.7632123668144,11.0894504811159,9.59618975614441,7.32192809488734,-145.249656889466,-145.249656889466,-145.249656889466,0,-145.249656889466,11.8105716347411,12.2946207488916,14.2935434944118,9.37503943134692,11.129283016945,9.83605035505806,1,8.9454438363779,16.3518709433351,11.7903484967519,4.80735492205758,11.3303567169579,-145.249656889466,5.20945336562895,12.6506030222153,12.6206780421354,6.32192809488734,-145.249656889466,8.81378119121703,-145.249656889466,12.0361736125535,9.52943055414616,-145.249656889466,3.58496250072116,9.90989308377004,13.2492616265998,7.02236781302844,-145.249656889466,12.9171855763364,11.115693952197,6.37503943134692,"sepsis"
"sepcv003T0",9.82813648419409,7.85174904141604,9.08746284125033,12.9939997917925,15.6250524044656,11.261507309202,4.75488750216348,2.58496250072116,-145.250643588885,0,13.6492561775173,14.7020103080886,13.0022876184011,12.4377520723236,10.5584207132686,11.3885555039826,11.3750394313469,9.36850646150771,7.47573343096639,-145.250643588885,-145.250643588885,-145.250643588885,-145.250643588885,4.08746284125033,13.8086625767075,13.4673508144876,17.3933150357736,10.6447575925162,10.958552715431,9.66355810421726,1.58496250072113,8.87651694656498,17.8973432513761,14.9346583963795,6.22881869049587,8.47573343096639,0,10.1636496760158,13.1578205972136,11.7723145739216,6.82017896241518,-145.250643588885,11.4958550268872,-145.250643588885,12.4747199465265,11.7603041252864,-145.250643588885,3.16992500144229,11.2644426002266,12.9531051505913,6,-145.250643588885,10.9225844027137,14.668774207974,5.75488750216346,"sepsis"
"sepcv004T0",9.76818432477691,8.14974711950467,9.62388149001345,13.6917435191713,14.0668460030749,7.03342300153744,6.10852445677816,0,-145.253819277395,1,13.57931593758,13.7742723077347,11.1234747982441,11.1503819688178,12.7019561782681,12.2694189297411,12.7710767402628,10.6456584324087,8.82972273508605,0,0,-145.253819277395,2,1.58496250072113,14.6095250542166,14.2984206187572,16.4367440700678,10.4387918525782,12.5090326863065,10.1548181090521,-145.253819277395,10.1137421660492,17.2993958570752,13.4714211964248,7.21916852046215,9.13185696060879,3.16992500144229,6.32192809488734,13.7361905009609,13.0738068471785,8.01680828768653,-145.253819277395,11.1579784499454,-145.253819277395,12.3148664310532,12.9948837419708,-145.253819277395,3.4594316186373,11.4083297407674,13.2202271572607,8,-145.253819277395,12.8275411901725,11.748612176737,6.12928301694495,"sepsis"
"sepcv005T0",10.8360503550581,6.97727992349991,10.3966047811818,11.4444972871038,13.6477956754628,10.468624042918,5.97727992349991,-145.252581402745,-145.252581402745,2,13.3971398062356,10.967226258836,13.1302487840507,9.87498134765377,9.78135971352467,11.7996863613313,11.1369911120802,10.4241662888181,8.26678654069488,1,1,-145.252581402745,1.58496250072113,1,12.3709597932974,12.5840229402575,15.0896987436641,12.1987519651937,12.211888294546,10.3072008091408,0,8.58120058192495,16.8253439181081,12.3353903546939,7.17990909001495,10.1318569606088,0,7.3037807481771,13.4084624328844,11.6059424396254,8.39660478118185,-145.252581402745,11.4099212412497,-145.252581402745,12.5569849575945,11.3847837500934,-145.252581402745,4.32192809488737,10.6978363579624,13.44876160445,10.1459321458205,-145.252581402745,9.92777796208233,11.8772841335232,6.4594316186373,"sepsis"
"sepcv006T0",10.8431359111113,7.78135971352467,10.4747199465265,12.2957689344205,15.0630579636235,9.03617361255348,6.96578428466208,-145.252465610512,-145.252465610512,3.9068905956085,14.1957566697743,13.010877723007,11.6289011520282,10.3976746329483,11.0098286173681,13.0363453517407,10.7838167593202,10.2597432636908,9.37937836707124,-145.252465610512,-145.252465610512,-145.252465610512,-145.252465610512,0,13.8943441118244,13.8459800136052,17.0357119621608,9.21916852046218,12.734074491428,11.9520131648895,-145.252465610512,8.83605035505806,18.0303384494982,13.7269631606609,6.64385618977471,9.95855271543101,5.70043971814107,9.34429590791581,14.3110387114095,12.6382096266336,8.89481776330794,-145.252465610512,11.0734721539764,-145.252465610512,12.8163837084747,11.9050108623903,-145.252465610512,4.58496250072116,11.2191685204621,13.7920785301617,6.35755200461807,-145.252465610512,10.9008668079807,13.2357150947619,6.52356195605699,"sepsis"
"sepcv007T1",11.171802288683,8.17492568250069,11.1234747982441,11.2342186782385,12.0010562746348,5.49185309632966,5.72792045456319,-145.250798982877,-145.250798982877,0,13.4651837439944,11.3459595964041,9.45532722030455,7.62205181945637,9.7632123668144,12.204876767604,10.1661630826461,11.3247431104944,9.12928301694498,-145.250798982877,-145.250798982877,-145.250798982877,-145.250798982877,1,12.4356702609365,12.6361714416359,15.4136940334041,8.83605035505806,11.0478055540076,12.0798180852124,1,8.2045711442492,17.2278415348834,12.0871313015405,4.39231742277877,9.35974956032234,5.12928301694495,8.52356195605699,12.5856667697324,12.6275338844728,7.94251450533923,-145.250798982877,12.2963426846929,2.32192809488737,12.6733090755617,12.2152296257479,-145.250798982877,3.4594316186373,10.2131042196419,13.3691883611474,5.6147098441152,-145.250798982877,11.9147588389419,13.1537103521517,7.20945336562895,"sepsis"
"sepcv008T1",9.72280753116954,8.77807712953535,9.45327063401064,11.0098286173681,10.4460494067166,12.2705873404475,7.3037807481771,0,-145.255047501656,4.4594316186373,12.3230547603416,9.29001884693261,12.3715044120434,9.4241662888181,10.8081597728684,11.4335854411505,10.9031286768123,9.94104760634056,9.75988818322185,-145.255047501656,-145.255047501656,-145.255047501656,1,0,11.9461752407236,12.0361736125535,15.2208317439813,11.6974020075027,11.5938579388582,9.56224242422107,-145.255047501656,9.62205181945637,16.4475352893878,11.7418882727352,5.95419631038686,11.403012023575,3.7004397181411,8.67595703294174,12.2949078809536,11.5216004397237,10.0306671362469,-145.255047501656,9.35093918154644,-145.255047501656,11.894059846274,9.41362792902416,-145.255047501656,4.52356195605702,11.2905948880826,12.5313814605163,9.23601419190007,-145.255047501656,12.5550683913333,6.67242534197149,6.53915881110802,"sepsis"
"sepcv009T1",10.3128829552844,4.16992500144229,10.0821490413539,11.9370059265166,15.1063993603051,12.8360503550581,4.58496250072116,-145.248950786109,-145.248950786109,-145.248950786109,14.1306509962814,16.4394413348928,15.3781932350076,13.4402203279143,6.98868468677216,11.4220647661728,10.8273427042341,9.03342300153744,8.24792751344359,-145.248950786109,-145.248950786109,1.58496250072113,-145.248950786109,3.58496250072116,12.9509203520301,13.495230456532,18.5516894889219,14.8825952898637,10.7056323873614,10.6447575925162,-145.248950786109,9.74483383749953,19.5761853782132,16.7026597075703,5.49185309632966,6.1497471195047,-145.248950786109,5.20945336562895,14.2712441558656,13.5593770905267,6.49185309632966,-145.248950786109,10.0098286173681,-145.248950786109,12.9327683925409,12.1373113907009,-145.248950786109,2,10.6402449362224,13.7988767681333,8.10328780841201,-145.248950786109,8.55842071326865,13.8284340391175,6.71424551766611,"sepsis"
