"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1
20,1,1,1,1,1,1,1
30,1,1,1,1,1,1,1
40,0.979211869733609,0.98984126984127,1,0.99,0.986666666666667,0.992,0.99
50,1,1,1,1,1,1,1
