"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"OLFM4.1",0.951066017177982,0.975238095238095,0.99875,0.9575,1,1,0.945
"HLA.DRA.1",0.935208152801713,0.965714285714286,1,0.9425,1,1,0.928333333333333
"FCGR1A",0.923492424049175,0.96,1,0.9325,1,1,0.915
"IL8",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"IFNG",0.900918830920368,0.948095238095238,1,0.9125,1,1,0.89
"BCL2.2",0.941421356237309,0.971428571428571,1,0.95,1,1,0.933333333333333
"IL1R2.2",0.958994949366117,0.98,1,0.965,1,1,0.953333333333333
"CCR2.5",0.929705627484771,0.965714285714286,1,0.94,1,1,0.92
"VCAM1.1",0.940208152801713,0.969047619047619,0.99875,0.9475,1,1,0.933333333333333
"VCAM1.2",0.941421356237309,0.971428571428571,0.99875,0.95,1,1,0.933333333333333
"CALCA.2",0.929350288425444,0.962857142857143,0.999375,0.9375,1,1,0.921666666666667
"BCL2.3",0.958994949366117,0.98,0.99875,0.965,1,1,0.953333333333333
"PLAUR.1",0.951066017177982,0.975238095238095,0.99875,0.9575,1,1,0.945
"CCR2.6",0.938492424049175,0.97,1,0.9475,1,1,0.93
"HIF1A.2",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"MAPK14.3",0.959852813742386,0.979523809523809,1,0.965,1,1,0.955
"CD14.1",0.959852813742386,0.979523809523809,1,0.965,1,1,0.955
"GATA3",0.93056349186104,0.965238095238095,0.9975,0.94,1,1,0.921666666666667
"PLAUR.2",0.906776695296637,0.950952380952381,0.9975,0.9175,1,1,0.896666666666667
"CCR2.7",0.954497474683058,0.973333333333333,1,0.9575,1,1,0.951666666666667
"CCR2.8",0.941421356237309,0.971428571428571,1,0.95,1,1,0.933333333333333
"CD177.1",0.948994949366117,0.973333333333333,1,0.955,1,1,0.943333333333333
