"MeanDecreaseGini","Feature","Iteration"
57.935053841714,"S100A12",1
1.56728876732636,"HMGB1",1
3.04869846601459,"HMGB1.1",1
2.54774771661416,"HMGB1.2",1
68.3540009122148,"S100A8",1
1.5699281893613,"HMGB1.3",1
2.49617794145693,"HMGB1.4",1
4.3711569737577,"HMGB1.5",1
19.276737314997,"HMGB1.6",1
54.1491456911407,"S100A12",2
1.8501070299383,"HMGB1",2
0.89736786714144,"HMGB1.1",2
2.79529817448578,"HMGB1.2",2
77.4688880032613,"S100A8",2
1.21887058915632,"HMGB1.3",2
0.563362282242802,"HMGB1.4",2
1.13774634441737,"HMGB1.5",2
21.0790288330308,"HMGB1.6",2
55.3537787384953,"S100A12",3
2.05386563116229,"HMGB1",3
3.62891008547655,"HMGB1.1",3
3.68448055878144,"HMGB1.2",3
70.4245007163149,"S100A8",3
2.04227111598494,"HMGB1.3",3
1.25340035127869,"HMGB1.4",3
3.9479672938718,"HMGB1.5",3
18.8594674839427,"HMGB1.6",3
58.2879405354155,"S100A12",4
0.971298814327119,"HMGB1",4
4.25253079240572,"HMGB1.1",4
3.84305010841362,"HMGB1.2",4
69.213243541045,"S100A8",4
1.93741956757825,"HMGB1.3",4
2.14120511951231,"HMGB1.4",4
2.62295880875113,"HMGB1.5",4
17.9154761693414,"HMGB1.6",4
66.253022177856,"S100A12",5
1.34297828350079,"HMGB1",5
3.46161245363077,"HMGB1.1",5
1.69940317564254,"HMGB1.2",5
61.8759579449713,"S100A8",5
2.68672328150349,"HMGB1.3",5
0.814313372215237,"HMGB1.4",5
2.67997654596669,"HMGB1.5",5
20.2132967153305,"HMGB1.6",5
71.4877952246746,"S100A12",6
1.99265173343885,"HMGB1",6
3.05079817711582,"HMGB1.1",6
6.06440855492427,"HMGB1.2",6
54.2180465811057,"S100A8",6
1.40150688742745,"HMGB1.3",6
0.905357757626385,"HMGB1.4",6
4.28403526433361,"HMGB1.5",6
17.7656467329336,"HMGB1.6",6
54.8448779775775,"S100A12",7
2.03959072251028,"HMGB1",7
4.06567827565929,"HMGB1.1",7
3.19253277604885,"HMGB1.2",7
68.6429646976759,"S100A8",7
1.84074574174828,"HMGB1.3",7
1.29182725133875,"HMGB1.4",7
5.25423954015477,"HMGB1.5",7
19.8742714123481,"HMGB1.6",7
55.2165137899905,"S100A12",8
0.97708189839665,"HMGB1",8
3.26654049346972,"HMGB1.1",8
7.81624755973099,"HMGB1.2",8
61.7209245386322,"S100A8",8
1.71651064060613,"HMGB1.3",8
1.80259658404095,"HMGB1.4",8
3.86581690238812,"HMGB1.5",8
24.7827058643497,"HMGB1.6",8
60.2111954958146,"S100A12",9
1.00123462316352,"HMGB1",9
2.14269212478694,"HMGB1.1",9
3.14562722598664,"HMGB1.2",9
65.2318719269436,"S100A8",9
0.916556876334423,"HMGB1.3",9
2.01932648051557,"HMGB1.4",9
6.5970310795327,"HMGB1.5",9
19.6420567595146,"HMGB1.6",9
70.6099457902046,"S100A12",10
0.884148581244636,"HMGB1",10
2.68431960480196,"HMGB1.1",10
2.51467641624629,"HMGB1.2",10
58.5991715444809,"S100A8",10
1.97892532373963,"HMGB1.3",10
2.06062163822856,"HMGB1.4",10
3.35875071001448,"HMGB1.5",10
18.6527737243723,"HMGB1.6",10
79.5213441491115,"S100A12",11
1.25437814136733,"HMGB1",11
1.52623460556371,"HMGB1.1",11
5.93702021349314,"HMGB1.2",11
55.9275769369342,"S100A8",11
0.799077511094274,"HMGB1.3",11
2.05411028668486,"HMGB1.4",11
2.58440436229379,"HMGB1.5",11
11.5996809539511,"HMGB1.6",11
52.1122245340426,"S100A12",12
1.79977322240465,"HMGB1",12
