"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"MYD88",0.943137084989848,0.97047619047619,1,0.95,1,1,0.936666666666667
"CD14",0.941421356237309,0.971428571428571,1,0.95,1,1,0.933333333333333
"CX3CR1",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"S100A12",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"S100A9",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"OLFM4",0.924705627484771,0.962380952380952,1,0.935,1,1,0.915
"IL1R2",0.923492424049175,0.96,1,0.9325,1,1,0.915
"P2RX7",0.931421356237309,0.964761904761905,1,0.94,1,1,0.923333333333333
"HIF1A.1",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"VCAM1",0.931888047181377,0.967460317460317,1,0.945,0.995,0.998,0.926666666666667
"CCL19",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"CCR2.2",0.958994949366117,0.98,1,0.965,1,1,0.953333333333333
"IL1R2.1",0.939350288425444,0.96952380952381,1,0.9475,1,1,0.931666666666667
"TLR2",0.931421356237309,0.964761904761905,1,0.94,1,1,0.923333333333333
"CD177",0.96778174593052,0.984285714285714,1,0.9725,1,1,0.963333333333333
"IL1B",0.960710678118655,0.979047619047619,1,0.965,1,1,0.956666666666667
"CCR2.3",0.921421356237309,0.958095238095238,1,0.93,1,1,0.913333333333333
"CCR2.4",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"TRIL",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"CRP",0.948994949366117,0.973333333333333,1,0.955,1,1,0.943333333333333
"SOCS3",0.913847763108502,0.956190476190476,1,0.925,1,1,0.903333333333333
"CCL25.1",0.956066017177982,0.978571428571429,1,0.9625,1,1,0.95
"C3AR1",0.929461640310184,0.962698412698413,1,0.94,0.995,0.998,0.926666666666667
"MAPK14.2",0.942279220613579,0.970952380952381,1,0.95,1,1,0.935
"HMGB1",0.948994949366117,0.973333333333333,1,0.955,1,1,0.943333333333333
"CXCL10",0.941421356237309,0.971428571428571,1,0.95,1,1,0.933333333333333
"MMP9",0.93556349186104,0.968571428571429,1,0.945,1,1,0.926666666666667
"BCL2.1",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"TNFSF10",0.964852813742386,0.982857142857143,1,0.97,1,1,0.96
"CXCR4",0.953994949366117,0.976666666666667,1,0.96,1,1,0.948333333333333
"PDCD1",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"CALCA.1",0.942279220613579,0.970952380952381,1,0.95,1,1,0.935
"ICAM1",0.970710678118655,0.985714285714286,1,0.975,1,1,0.966666666666667
"ARG1",0.902989898732233,0.95,1,0.915,1,1,0.891666666666667
"IL10.1",0.946066017177982,0.971904761904762,1,0.9525,1,1,0.94
"CX3CR1.1",0.939350288425444,0.96952380952381,1,0.9475,1,1,0.931666666666667
"OLFM4.1",0.929583633897478,0.962095238095238,1,0.9375,1,1,0.922333333333333
"HLA.DRA.1",0.933492424049175,0.966666666666667,1,0.9425,1,1,0.925
"FCGR1A",0.959852813742386,0.979523809523809,1,0.965,1,1,0.955
"IL8",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"IFNG",0.930208152801713,0.962380952380952,1,0.9375,1,1,0.923333333333333
"CXCR4.1",0.944461640310184,0.972698412698413,1,0.955,0.995,0.998,0.941666666666667
"BCL2.2",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"IL1R2.2",0.944350288425444,0.972857142857143,1,0.9525,1,1,0.936666666666667
"CCR2.5",0.932634559672906,0.967142857142857,1,0.9425,1,1,0.923333333333333
"VCAM1.1",0.924705627484771,0.962380952380952,1,0.935,1,1,0.915
"CXCR4.2",0.951066017177982,0.975238095238095,1,0.9575,1,1,0.945
"VCAM1.2",0.942279220613579,0.970952380952381,1,0.95,1,1,0.935
"CALCA.2",0.921776695296637,0.960952380952381,1,0.9325,1,1,0.911666666666667
"BCL2.3",0.940208152801713,0.969047619047619,1,0.9475,1,1,0.933333333333333
"PLAUR.1",0.915060966544099,0.958571428571429,1,0.9275,1,1,0.903333333333333
"CCR2.6",0.950208152801713,0.975714285714286,1,0.9575,1,1,0.943333333333333
"HIF1A.2",0.936421356237309,0.968095238095238,1,0.945,1,1,0.928333333333333
"MAPK14.3",0.944350288425444,0.972857142857143,1,0.9525,1,1,0.936666666666667
"CD14.1",0.933603775933915,0.966507936507937,1,0.945,0.995,0.998,0.93
"GATA3",0.953137084989848,0.977142857142857,1,0.96,1,1,0.946666666666667
"PLAUR.2",0.907243386240705,0.953650793650794,1,0.9225,0.995,0.998,0.9
"CCR2.7",0.944350288425444,0.972857142857143,1,0.9525,1,1,0.936666666666667
"CCR2.8",0.934350288425444,0.966190476190476,1,0.9425,1,1,0.926666666666667
"CD177.1",0.942279220613579,0.970952380952381,1,0.95,1,1,0.935
