"MCC","F1","AUC","TPR","TNR","PPV","NPV"
0.577350269189626,0.769230769230769,0.795918367346939,0.714285714285714,0.857142857142857,0.833333333333333,0.75
0.428571428571429,0.714285714285714,0.836734693877551,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
1,1,1,1,1,1,1
0.577350269189626,0.8,0.775510204081633,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.714285714285714,0.857142857142857,0.959183673469388,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.866025403784439,0.923076923076923,0.979591836734694,0.857142857142857,1,1,0.875
0.447213595499958,0.666666666666667,0.918367346938776,0.571428571428571,0.857142857142857,0.8,0.666666666666667
0.142857142857143,0.571428571428571,0.673469387755102,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571
0.866025403784439,0.923076923076923,0.959183673469388,0.857142857142857,1,1,0.875
0.866025403784439,0.933333333333333,0.959183673469388,1,0.857142857142857,0.875,1
0.866025403784439,0.933333333333333,1,1,0.857142857142857,0.875,1
0.74535599249993,0.875,0.959183673469388,1,0.714285714285714,0.777777777777778,1
0,0.533333333333333,0.346938775510204,0.571428571428571,0.428571428571429,0.5,0.5
0.74535599249993,0.833333333333333,0.959183673469388,0.714285714285714,1,1,0.777777777777778
0.74535599249993,0.833333333333333,0.979591836734694,0.714285714285714,1,1,0.777777777777778
0.577350269189626,0.8,0.918367346938776,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.866025403784439,0.933333333333333,1,1,0.857142857142857,0.875,1
0.288675134594813,0.615384615384615,0.877551020408163,0.571428571428571,0.714285714285714,0.666666666666667,0.625
0.866025403784439,0.923076923076923,0.897959183673469,0.857142857142857,1,1,0.875
0.714285714285714,0.857142857142857,0.959183673469388,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.714285714285714,0.857142857142857,0.948979591836735,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.632455532033676,0.727272727272727,0.897959183673469,0.571428571428571,1,1,0.7
0.866025403784439,0.933333333333333,0.969387755102041,1,0.857142857142857,0.875,1
0.714285714285714,0.857142857142857,0.938775510204082,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.522232967867094,0.6,0.744897959183674,0.428571428571429,1,1,0.636363636363636
0.866025403784439,0.933333333333333,1,1,0.857142857142857,0.875,1
0.714285714285714,0.857142857142857,0.918367346938776,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.577350269189626,0.769230769230769,0.918367346938776,0.714285714285714,0.857142857142857,0.833333333333333,0.75
0.74535599249993,0.833333333333333,0.969387755102041,0.714285714285714,1,1,0.777777777777778
0.74535599249993,0.875,1,1,0.714285714285714,0.777777777777778,1
0.577350269189626,0.8,0.959183673469388,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.714285714285714,0.857142857142857,0.928571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.447213595499958,0.75,0.836734693877551,0.857142857142857,0.571428571428571,0.666666666666667,0.8
0.714285714285714,0.857142857142857,0.979591836734694,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.714285714285714,0.857142857142857,0.979591836734694,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.577350269189626,0.8,0.938775510204082,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.632455532033676,0.727272727272727,0.816326530612245,0.571428571428571,1,1,0.7
0.577350269189626,0.8,0.775510204081633,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.714285714285714,0.857142857142857,0.897959183673469,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.714285714285714,0.857142857142857,0.938775510204082,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.577350269189626,0.8,0.897959183673469,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.577350269189626,0.8,0.826530612244898,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.714285714285714,0.857142857142857,0.826530612244898,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.428571428571429,0.714285714285714,0.86734693877551,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
0.74535599249993,0.833333333333333,0.877551020408163,0.714285714285714,1,1,0.777777777777778
0.74535599249993,0.833333333333333,0.857142857142857,0.714285714285714,1,1,0.777777777777778
0.428571428571429,0.714285714285714,0.775510204081633,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
0.428571428571429,0.714285714285714,0.887755102040816,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
0.74535599249993,0.833333333333333,0.969387755102041,0.714285714285714,1,1,0.777777777777778
0.577350269189626,0.769230769230769,0.816326530612245,0.714285714285714,0.857142857142857,0.833333333333333,0.75
0.288675134594813,0.666666666666667,0.795918367346939,0.714285714285714,0.571428571428571,0.625,0.666666666666667
0.577350269189626,0.769230769230769,0.897959183673469,0.714285714285714,0.857142857142857,0.833333333333333,0.75
0.447213595499958,0.666666666666667,0.857142857142857,0.571428571428571,0.857142857142857,0.8,0.666666666666667
0.632455532033676,0.823529411764706,0.938775510204082,1,0.571428571428571,0.7,1
0.149071198499986,0.625,0.704081632653061,0.714285714285714,0.428571428571429,0.555555555555556,0.6
0.866025403784439,0.923076923076923,1,0.857142857142857,1,1,0.875
0.714285714285714,0.857142857142857,0.928571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.577350269189626,0.8,0.938775510204082,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.866025403784439,0.923076923076923,0.979591836734694,0.857142857142857,1,1,0.875
0.632455532033676,0.823529411764706,0.816326530612245,1,0.571428571428571,0.7,1
0.74535599249993,0.833333333333333,1,0.714285714285714,1,1,0.777777777777778
0.74535599249993,0.833333333333333,0.979591836734694,0.714285714285714,1,1,0.777777777777778
0.577350269189626,0.8,0.908163265306122,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.866025403784439,0.933333333333333,0.897959183673469,1,0.857142857142857,0.875,1
0.866025403784439,0.923076923076923,0.989795918367347,0.857142857142857,1,1,0.875
0.577350269189626,0.8,0.826530612244898,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.714285714285714,0.857142857142857,0.918367346938776,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.714285714285714,0.857142857142857,0.979591836734694,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.577350269189626,0.769230769230769,0.857142857142857,0.714285714285714,0.857142857142857,0.833333333333333,0.75
-0.142857142857143,0.428571428571429,0.581632653061224,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429
0.447213595499958,0.666666666666667,0.785714285714286,0.571428571428571,0.857142857142857,0.8,0.666666666666667
0.288675134594813,0.666666666666667,0.86734693877551,0.714285714285714,0.571428571428571,0.625,0.666666666666667
0.577350269189626,0.8,0.918367346938776,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.714285714285714,0.857142857142857,0.816326530612245,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.577350269189626,0.8,0.887755102040816,0.857142857142857,0.714285714285714,0.75,0.833333333333333
0.447213595499958,0.666666666666667,0.836734693877551,0.571428571428571,0.857142857142857,0.8,0.666666666666667
0.447213595499958,0.75,0.775510204081633,0.857142857142857,0.571428571428571,0.666666666666667,0.8
0.632455532033676,0.727272727272727,0.836734693877551,0.571428571428571,1,1,0.7
1,1,1,1,1,1,1
0.866025403784439,0.923076923076923,0.938775510204082,0.857142857142857,1,1,0.875
0.866025403784439,0.923076923076923,0.897959183673469,0.857142857142857,1,1,0.875
0.866025403784439,0.923076923076923,1,0.857142857142857,1,1,0.875
0.447213595499958,0.75,0.683673469387755,0.857142857142857,0.571428571428571,0.666666666666667,0.8
1,1,1,1,1,1,1
0.866025403784439,0.923076923076923,1,0.857142857142857,1,1,0.875
0.447213595499958,0.75,0.918367346938775,0.857142857142857,0.571428571428571,0.666666666666667,0.8
0,0.533333333333333,0.714285714285714,0.571428571428571,0.428571428571429,0.5,0.5
0.866025403784439,0.933333333333333,0.938775510204082,1,0.857142857142857,0.875,1
0.74535599249993,0.833333333333333,0.959183673469388,0.714285714285714,1,1,0.777777777777778
0.866025403784439,0.933333333333333,0.989795918367347,1,0.857142857142857,0.875,1
0.577350269189626,0.769230769230769,0.86734693877551,0.714285714285714,0.857142857142857,0.833333333333333,0.75
0.74535599249993,0.833333333333333,0.846938775510204,0.714285714285714,1,1,0.777777777777778
0,0.222222222222222,0.448979591836735,0.142857142857143,0.857142857142857,0.5,0.5
0.74535599249993,0.875,0.887755102040816,1,0.714285714285714,0.777777777777778,1
0.428571428571429,0.714285714285714,0.775510204081633,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
0.714285714285714,0.857142857142857,0.938775510204082,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
0.714285714285714,0.857142857142857,0.938775510204082,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
1,1,1,1,1,1,1
0.74535599249993,0.833333333333333,0.969387755102041,0.714285714285714,1,1,0.777777777777778
0.288675134594813,0.615384615384615,0.795918367346939,0.571428571428571,0.714285714285714,0.666666666666667,0.625
