"Sample","TNFSF10","TREM1","CD177","PTX3","TNFSF10.1","CCL19","ITGAM","IL10","ELANE","PDCD1","LBP","IFNG","ICAM1","C5AR1","PLAUR","LCN2","TREM1.1","SOCS3","CCR2","S100A9","C3AR1","MMP8","IFNA2","CD177.1","CALCA","CCR2.1","CCR7","VCAM1","BCL2","MYD88","TNF","MMP9","CX3CR1","S100A8","CCL25","NOTCH1","IL6","IFNB1","S100A12","IL1B","CCL2","TLR2","NLRP3","HMGB1","OLFM4","CALCA.1","MAPK14","CXCL10","P2RX7","CRP","HIF1A","IL1R2","TLR4","TLR4.1","IL8","HLA-DRA","TNFSF10.2","HIF1A.1","CD177.2","IL8.1","P2RX7.1","NLRP3.1","CD14","CCL25.1","CRP.1","CALCA.2","TREM1.2","ARG1","CXCL10.1","ARG1.1","BCL2.1","GATA3","NOTCH1.1","CCL19.1","S100A12.1","IL6.1","Label"
"GSM7574081",-0.25883532,-1.8472209,2.4474237,-0.6619643,-1.4644866,2.0557573,-0.988986,-0.9133735,-1.5593147,-0.33173466,1.9985385,0.12285876,-1.0139515,-2.0448601,-1.2900021,1.3526657,-1.9107845,0.023758888,-1.4984865,-0.10313892,-0.967716,1.7340789,1.7638896,1.5058286,0.8340039,-1.7695625,-0.36383057,2.0513186,1.1451352,-1.1082635,-0.29168415,1.1706371,0.20579052,0.41066265,2.077857,-1.8462961,-0.36804175,2.060922,-0.37610912,-0.8571224,1.1007648,-1.4535275,-1.4126477,0.04647255,0.38755894,2.0793858,-0.1297636,0.90301037,-1.2498803,1.7552853,-0.008340359,-0.16568208,-0.15375805,-1.1234889,1.6694779,-1.69522,-1.0682936,-0.39934874,1.259752,-1.5976636,-0.33493447,-1.9869078,-1.193758,2.1997333,2.1352334,1.7374325,-2.035018,0.27746987,0.8087654,-0.026800394,0.73349833,0.37720942,0.16810322,0.76240206,-0.21515131,2.154252,"Sepsis"
"GSM7574083",-0.0464828,-0.64928126,0.039557695,1.3564881,-0.48120308,-1.0227275,0.69852257,0.8347454,0.17799425,-0.50004625,-1.1284266,1.1469111,-0.10370278,-0.7462528,0.21921086,1.0253055,-0.30205846,1.1291056,0.024373055,-0.7813721,-0.09398103,3.5248544,0.25241232,-0.049477816,0.45125103,-0.7008786,1.1777964,-0.044255733,0.35848308,-0.17178345,1.5739584,3.2125359,0.74656963,0.27731514,-0.97628975,0.62739253,0.76276135,0.024992466,0.3275833,0.62850523,1.6292334,0.2012682,0.43022394,0.26519394,2.310635,0.07614231,-0.3814435,-1.198225,0.48762035,1.6167808,-0.11956644,1.8224552,-0.39303017,0.60352707,-0.39236736,-0.75732756,-0.51685286,0.20395851,-0.754719,-0.60869217,-0.4207542,1.0120231,-0.72018814,0.14335346,0.1487422,-0.37435484,-0.2567296,2.281338,-1.2728386,2.5727956,-0.700742,-0.2129786,-0.5146251,0.82216644,0.41386652,0.07081747,"Sepsis"
"GSM7574085",2.0283449,0.75370336,2.182822,0.9562429,-1.1716361,0.74827695,0.10728216,-0.1038599,-0.62179804,0.6936474,1.4783607,-0.32623887,0.49589658,0.14708018,-3.2533681,2.6030114,0.22286153,1.9337058,-2.6313052,-0.06084633,-0.86675906,3.6563656,1.8972073,2.3421443,1.0369022,-3.3665843,1.8561912,0.9058213,-0.46521258,-0.2822461,1.9081683,2.8162594,-2.8719506,0.6700821,0.6869314,-0.15825105,-0.15529823,0.93342495,-0.15420151,0.38345528,0.27088976,0.95572233,0.18853474,0.5146756,2.8672943,1.0085821,1.0918541,-0.23391151,-2.8713279,1.1226366,0.41109085,2.0020258,0.7958827,-0.8345847,0.53245926,-1.2468548,-0.03574848,0.47991228,2.421674,0.8865614,-0.46088147,-0.1840223,-0.9727893,1.0787339,1.0734682,1.8024251,-0.30201817,1.8644502,-0.3426013,2.22271,-0.43360543,1.0528772,1.2613444,-0.4282503,-0.11009598,1.0137057,"Sepsis"
"GSM7574089",1.2203071,-1.0863883,0.09304118,0.81945264,-0.88234234,1.8851187,-0.81195736,-1.2120919,0.6343341,0.5942235,-0.2936058,0.68562174,-1.2540343,-0.5761335,-1.8924186,1.859349,-1.5758479,-1.7988563,-0.6864166,-1.0368662,-0.038828135,2.6905754,0.4484172,-0.04737401,1.1211019,-0.40708923,-0.18860435,2.0429926,0.28886676,-1.049573,0.01760292,0.7091398,-1.4099159,-0.41750908,0.33802176,-0.54149604,0.2897668,0.74700403,-1.2966547,-0.60780287,-0.230721,-0.7048807,-2.1126943,-0.17070389,2.3912969,0.8118057,0.6241088,-0.43484974,-1.5594189,1.1858883,-1.1751242,1.5063055,0.59343433,-0.92423344,0.35397387,-2.255772,-0.108290195,-0.79253674,-0.34600544,-1.2797022,-1.0759909,-2.2445216,-1.4596405,0.8901901,0.87622595,1.3675845,-0.40376568,1.1517937,-0.53984785,1.2088907,0.19876838,-0.1427567,0.6085329,0.3195634,-1.2722325,0.874506,"Sepsis"
"GSM7574093",2.2040765,-0.9617183,3.373317,0.21229923,1.1899214,0.76483464,0.80986404,0.33455753,-1.2730432,-1.1594329,-0.003705502,-1.455672,1.680207,-0.17850661,-2.1067216,0.5767267,-1.4319098,2.26573,-1.568985,0.25632954,-0.14775395,1.7228444,0.8267474,2.939782,-1.647038,-1.8960671,-0.21370125,-0.40929556,-1.1295416,0.68586063,-1.0080738,1.1737299,-4.1831675,-0.2618208,1.5060029,1.452379,1.3020794,-0.26641464,-0.1805067,1.6623387,-1.2352343,1.9694004,-1.560617,0.1867609,1.0137563,-0.29338932,2.5779014,0.23366404,-1.9757438,-0.36965513,0.15846014,3.7179668,1.2925596,0.00675869,-0.7010126,-1.7297864,1.2401233,1.0814486,2.5872667,0.4852438,-1.6908662,-1.4704064,-2.2077932,-0.21489334,0.376503,-0.7618022,-0.2610097,1.5057061,1.4828267,2.0789068,-0.7680886,-1.177603,0.58360195,-0.6319766,0.12729692,-0.26904106,"Sepsis"
"GSM7574095",0.8148043,1.0228951,0.68125653,0.26032627,0.023124695,-1.8013384,-0.3507023,0.20106745,-0.35292435,-0.52734566,-1.061657,0.17329979,0.20647025,-0.07583213,0.08042073,0.6554115,-0.06542897,0.384593,0.38047504,0.3755741,-0.7394326,-0.5545809,-1.2027545,0.20662093,-0.086500645,0.0679307,0.933856,-1.1270046,1.0776374,0.35146523,1.1465645,-1.7540121,0.029798508,-0.8068657,-1.6259832,0.43381667,0.13664031,-1.0167227,-0.003480911,0.46506453,-0.9541693,-0.3826809,0.1089015,-0.21479034,-0.14384699,-1.0113611,0.33449697,-0.28046703,0.8707223,-1.4878068,-0.41836596,-0.85399747,-0.27729034,0.20885181,0.97381735,-0.8350167,-0.4368825,-0.36402798,-0.6966016,3.4066381,0.6266453,0.46274483,-0.12602043,-0.9626622,-0.92505884,-0.42542315,0.6632724,-1.3028953,-0.2666998,-1.3086827,0.91299653,0.9033687,-0.45160484,-2.0134048,0.33966017,-0.96689653,"Sepsis"
"GSM7574099",1.9740713,0.010808706,0.718354,-1.1456498,-1.3942862,4.0506697,-0.6504426,0.66717744,-0.42320013,1.4718418,1.5418477,-0.7584753,-1.2603438,0.2532618,-2.294216,-0.034310102,0.04801917,-0.007313728,-0.4889121,-0.004827499,1.0777476,0.11864138,1.5687075,0.6717994,0.5970428,1.2172642,0.28010416,2.469466,-0.25405526,-1.4397545,-1.6278563,0.14702272,-1.9105353,0.92583656,1.8976898,-3.3051598,-0.53038716,1.8963666,-0.24131203,-0.46342134,0.89172053,-0.48187208,-1.2820644,0.19640589,0.1180253,1.9222801,0.03309107,0.6628585,-1.8336425,1.5760057,-0.7438841,1.1364758,1.6477189,-0.5888505,1.6314311,-0.5720291,0.030924797,-0.23913145,0.69900084,-2.3449676,-0.8332312,-1.9275979,-0.22016525,2.0126595,1.9809284,1.5332417,-0.37648106,0.7291925,0.6491952,-0.52235913,0.37390113,0.2653129,2.0460906,0.5320332,-0.38715363,2.000126,"Sepsis"
"GSM7574104",-0.27823806,2.5935767,-6.4828386,-1.3323423,-0.1950407,0.12210631,-0.94687176,-1.7269497,-1.9388738,0.014734268,-0.5214348,1.2730546,0.09130263,-0.34334064,-1.0064352,0.5275667,-0.40617967,-0.38664246,-0.49921703,-0.07420635,-1.4319956,-2.752216,0.34940195,-6.647768,2.4062161,0.2851615,0.13579464,-1.0881453,0.056348562,-1.2642784,0.49768066,-3.3914938,-0.8597193,-0.81452084,-1.4610138,0.05599284,-0.9002936,-0.9438958,-1.0338125,-0.5682702,-0.42865658,-1.1726933,0.00289011,0.69313526,-3.4368048,-0.95795345,0.15741873,-2.2392836,0.3221445,0.17497683,-0.6853719,-1.3537772,-0.082505226,-1.0967503,2.7756433,-0.68131685,0.006748676,0.8444462,-3.0630248,5.495619,0.09440541,0.23111069,-0.6073446,-0.8762007,-0.89294815,-0.5204849,1.4631524,-3.6200807,0.48996067,-3.7389748,0.8476174,1.2796981,-0.03905487,0.27625322,-0.7922578,-0.92959595,"Sepsis"
"GSM7574107",-0.014662504,-1.3299005,6.137142,-0.14759314,-0.025792122,-1.153857,0.5860777,1.683631,0.8198118,-0.8493023,-0.6251955,-1.5980244,0.07478309,0.60641885,0.30107903,0.8871076,0.39949107,0.4750681,0.6838045,0.32912445,0.8700788,2.3959606,-1.1589193,4.384556,-1.3060274,0.5892043,-1.3940086,-0.88528204,-1.1453688,0.5563965,-0.05704689,1.0673122,-1.0201035,-0.22044945,-1.820725,-0.13303876,-0.3235352,-0.8394661,0.7306919,-0.055035114,-1.8780837,0.001786232,-0.17896032,0.019880295,1.4880767,-0.80755043,0.65547514,-2.0477734,0.7084427,0.26521254,-0.13183641,2.8964975,0.5048475,0.6143131,-1.2412329,0.404593,-0.025700092,0.44565105,2.3383896,-3.1980739,0.53122735,0.15811837,-0.04856491,-0.71549416,-0.7453346,0.13029146,0.2866149,0.54856896,-2.1274853,0.8797767,-1.014991,-1.7423208,-0.487895,-0.38902617,1.0669494,-0.7729759,"Sepsis"
"GSM7574109",-0.04207349,2.9476664,-1.7439544,0.40949142,0.53617287,-1.7630627,0.24225616,-0.31691313,-1.1604519,-0.6362848,-1.3451462,-0.22628117,0.1759727,0.057379007,0.32242894,0.15124774,0.6417787,0.36221886,0.46473694,0.21410084,0.5786884,-3.3201902,-0.32772636,-1.9957726,-2.8306665,0.20336008,0.06055641,-1.6069846,0.09280181,0.5887594,0.12149048,-2.5335836,0.5992327,-0.87289906,-1.1338005,0.59102225,0.34792733,-1.4975014,-0.020579338,0.89463377,-1.6767669,0.22936058,0.45715666,-0.46743393,-4.9673877,-1.5143905,0.4642501,-0.28344917,1.2208133,-0.8927522,-0.2302947,-0.24559903,-0.118388176,0.70142937,3.264135,0.20313406,-0.041725636,-0.09633255,-3.184574,4.7412167,0.7557509,0.82124627,-0.1623869,-1.0824056,-1.3809366,-1.9765587,1.82972,-0.5661638,-0.45578098,-0.33350873,0.025687456,0.04641509,-0.06703186,-0.7399726,0.266541,-1.480968,"Sepsis"
"GSM7574111",-1.5243504,-2.772067,4.9763155,-0.31999123,0.3067956,2.0593064,1.4135337,0.8208246,3.1933904,0.5772729,1.6023374,0.28388596,0.4583361,-0.5651696,-0.5670569,4.1763163,-2.0345333,0.22197008,-0.9579892,1.2709236,-0.30454135,5.8552303,-0.30136204,4.6215563,0.5594561,-1.537004,-0.055611134,0.020132542,0.7825005,0.29431772,0.10339117,2.7184563,-0.8563504,0.37577057,-0.9770651,0.15576005,-0.13456345,0.0218606,1.1174221,-1.6800222,4.074868,-0.4525361,-1.5503502,0.33825827,5.9340267,0.78063345,1.523345,2.5590687,-1.6204557,-0.39969158,0.8299837,3.2420104,-0.64999914,-0.44235277,-0.37440348,-1.1602545,-0.046729088,1.4469619,2.5726726,1.3949971,-1.3095124,-1.120704,-1.6263318,0.14245415,0.11022186,-0.2938218,-2.4193678,1.2825353,3.2850122,1.555754,0.58640075,0.608114,-0.15747166,1.4206481,1.6938491,0.1277132,"Sepsis"
"GSM7574112",-0.33561873,-1.6478856,2.7617214,0.62098587,0.7945647,1.173095,-0.3784852,-0.80387783,-0.11321926,0.08539724,-1.0876102,0.40937376,0.57732034,-0.09728646,0.30522037,-0.5503156,-0.1572845,-0.5417743,-0.15948725,0.70285225,1.7616808,-0.1522348,-0.30849266,2.4307435,1.1518974,0.6467638,0.4806733,2.6392803,0.1822865,0.1562438,0.14608622,-0.52294874,1.0104442,0.21699715,-0.4617691,-0.9349406,-0.71643543,1.2287416,0.70223236,-0.32240868,0.43500638,-0.65585375,0.11321926,0.40978098,1.8415384,0.03529358,0.2359066,4.0659075,1.501925,-0.33492136,0.06928635,0.569896,-0.19661379,-0.3531785,-0.36802912,0.59655666,0.46557903,0.85779524,0.95450044,3.403605,1.60342,-0.08360422,0.30068588,0.671082,0.113553524,-0.301713,-1.2045107,-2.1594698,4.202341,-1.7193124,1.2022521,0.6282909,-0.22062063,-1.0468559,0.87609625,0.12837219,"Sepsis"
"GSM7574117",1.6760061,2.1054885,5.343726,1.5094355,0.11039972,0.55525374,2.2860684,1.853395,1.8621178,-1.5774794,0.07096529,-0.7517159,0.42592454,-0.17872071,-0.9535043,2.9763796,-0.15537333,1.0581193,-1.050961,0.62794113,0.027761698,5.670147,1.7086225,5.1241407,-0.4146719,-1.0839653,-1.6709294,0.71703386,-0.15099835,0.5766063,-2.062398,1.9397469,-1.3626904,0.4146557,-0.22618103,1.925935,0.47460532,0.7633047,1.0514774,0.29231548,-0.25305367,1.2827697,0.9384384,-0.10573816,6.6646757,0.78787994,2.5808992,-0.5052409,-1.5643702,2.3834724,1.9977512,4.0490446,1.6116643,0.9974179,2.5764623,-2.2668228,-0.22041512,2.3012786,2.841933,3.8592858,-0.5901387,0.6202866,-1.3348508,0.88072824,0.85432005,0.33412313,0.95199823,2.3446376,-0.5357399,2.6815636,-0.2823708,-1.4911964,1.381331,0.5118873,1.3198295,0.94584084,"Sepsis"
"GSM7574121",-0.124509096,-1.2299883,-6.153121,0.12309253,2.2212763,-2.3391483,-0.27314568,0.33189297,-0.26167822,0.15782166,-1.6829023,0.8837867,1.007529,-0.041270018,1.1101105,-1.2773588,-0.7223284,-0.37903023,0.9957266,0.20204449,0.7839458,-0.4043572,-0.7688341,-5.9315825,-0.49891376,1.1977096,-0.4888916,-0.7102704,0.22102046,1.1004744,0.28424263,-5.578149,2.0570345,-0.82220936,0.3078966,-0.45417142,-0.37298036,-0.7027607,-0.25786686,0.09255266,0.837811,-0.03676796,0.6831012,0.22102547,-6.2637777,-0.5641575,-0.560575,3.6215405,2.3334231,-0.2124958,-0.30233908,-4.9293833,-0.64675903,0.23781013,-1.0840468,2.4609132,1.7067218,-0.6704073,-2.814175,1.8096981,1.8790925,0.48099816,-0.19077587,-0.4926777,-0.54038906,-1.1089115,-0.5169368,-4.946518,3.7997723,-4.852276,0.15828443,0.83986354,-0.8961048,-2.082591,-0.10475969,-0.6266775,"Sepsis"
"GSM7574123",-1.038274,-1.165663,-3.4467027,-0.12764037,-0.1269803,0.29785752,-1.1419663,-1.5614743,-1.432889,-0.2969222,-0.6398411,-0.47918606,-0.96248794,-0.80122876,-0.77550626,0.7219393,-0.10507178,-1.048079,-0.02448988,-0.328712,-0.24429202,-1.9863856,-0.59662485,-2.6809995,1.3741837,0.3359766,0.878448,0.7736201,0.9112904,-0.4831109,-0.27640867,-3.140139,-0.04000616,-0.9101391,-0.8402238,-0.59080243,-0.33029723,-0.20876503,-0.639688,-1.9393272,-0.9785547,-0.95741224,-0.52126026,0.4757161,-5.2752385,-0.23742628,-0.6891165,-1.4490786,1.2891936,-0.026212215,-0.8378582,-4.7430925,-0.93828535,-1.1344619,-0.64402676,0.012443543,-0.49296856,-0.7297807,-2.2749379,0.35981846,0.8405082,-0.030406356,-0.34272194,-0.14795065,-0.17006826,-0.29716444,-0.2999258,-5.700287,-1.4173613,-5.5646152,1.3122394,1.5299342,-0.9623413,-1.5407848,-0.41617107,-0.12924671,"Sepsis"
"GSM7574125",0.39538407,-0.08699918,2.3872736,-1.5917469,-0.6533985,0.13459945,-0.6168871,0.0942359,1.1881652,0.22006083,1.8269897,0.17612123,-0.7276199,-1.4400733,-1.5995591,0.024741888,-0.25327182,0.38231182,-0.34211826,0.63488865,-1.0544999,1.0479043,2.4834495,1.9517171,2.6523938,-0.948189,0.7151232,2.7732444,0.002450705,-0.59267426,-0.69989586,0.49937344,-0.51593494,0.9417887,1.8417971,-1.5693309,0.4184754,2.8418012,0.3601513,-0.77686596,1.7883351,-0.82235813,-0.20330381,-0.58117294,1.640758,2.8757958,-1.345624,1.6161754,-1.0487065,2.4126277,-0.22101259,-4.2398314,-0.46955395,-0.84176207,2.435625,-0.53394175,-0.34318495,-0.38283587,0.7339494,-1.4597406,-0.01895976,-0.924806,0.6297817,2.938075,3.1857111,2.4267216,-1.1108997,-2.5628655,1.5530941,-3.2698405,-1.2586136,0.3238771,0.68806934,2.5381656,0.53841543,5.1948276,"Sepsis"
"GSM7574132",0.21629405,2.0310404,-2.122049,0.10968578,1.2561207,-1.0823629,-0.076784134,-0.6224332,-1.3484492,1.7450638,-0.91557074,2.0907998,0.77207446,0.247967,0.16292214,-1.0343397,-0.7944901,-1.7460852,0.55706596,-0.09484005,-0.2940333,-2.7214053,-0.9466777,-2.692959,-0.2311244,0.7552581,-2.3801222,-1.1005898,-0.3414309,0.30710793,0.015140533,-2.3974962,0.86721706,-0.9073553,-0.5108166,0.73922324,-1.0180285,-1.0943317,-1.199151,-0.4585719,0.936172,0.40295696,-0.3738351,0.044384956,-0.63876915,-1.0190291,0.4591632,1.2610192,1.5112319,-1.3065066,-0.34504843,0.28497863,-0.23021793,-0.13136578,2.229959,0.8292308,0.80072737,0.061593056,-3.2004483,4.147933,1.0607026,-0.019663692,-0.72929287,-0.9075365,-0.93644714,0.10249472,1.0506368,-3.1150215,1.5995874,-3.091272,-0.32397628,0.47851062,0.26591206,-2.4550295,-1.0526719,0.82161856,"Sepsis"
"GSM7574135",1.3241622,1.4908931,0.6789129,-0.56482804,0.64154387,1.6700075,-0.1340518,-0.1113472,-0.8646779,-0.485332,1.3021345,-0.22482729,-0.9898298,1.3053672,-0.038796663,0.7699826,0.8696892,-1.5266194,-1.0687442,-0.7239661,-0.35257697,-2.666374,0.11951256,0.33578515,-1.7729077,-1.2499142,-0.23520327,-0.280972,-0.75159144,0.6896548,-1.9921117,0.59221315,-1.3847804,-0.41251945,-1.8042617,1.1927722,-0.23911548,-0.8680911,-0.7603545,0.41114998,-1.4225922,1.588387,-1.8808613,0.049589634,-3.146865,-0.81145334,1.087286,-2.0177689,-1.0323815,0.266582,-0.4627056,3.3074744,1.2951427,0.3941598,-1.2707162,-1.3174591,0.7614479,-0.2736473,0.59168935,0.5200491,-1.0137532,-1.5396861,-1.2755399,-0.7272396,-0.7500496,-1.224688,1.9579563,2.570051,-2.1400628,2.9887116,-0.6583526,-0.5646851,0.5089097,1.8842568,-0.68427753,-0.7911353,"Sepsis"
"GSM7574138",-0.095849276,0.26704907,2.4569218,-0.6453048,-0.044511795,1.7206314,0.41714668,0.7614379,-1.192636,-0.05189705,1.2266889,-0.91878843,-0.018214464,0.08693528,-0.67659545,-0.4646213,-0.41574216,0.32530975,-0.41809654,-0.33540344,0.17176986,1.9664476,0.624949,2.4227283,-0.12336683,-0.32496595,0.1441288,-0.88716555,-0.16664815,-0.062091827,0.30704117,0.73634243,-0.94481564,-0.33312607,-0.5764985,0.40167403,-0.21980166,-0.86923885,-0.059473038,0.50362635,-1.6814198,-0.28617764,-0.75537825,-0.37444115,1.2478938,-0.8376632,1.270824,-2.0369167,-0.15617704,0.7470794,-0.39613104,1.6276319,0.3092594,-0.062350273,-1.2775126,-0.67446756,0.21093893,0.3902893,1.8616512,-0.08237362,-0.20887828,-0.26104152,-0.6643944,-0.75834227,-0.7592025,0.13019943,-0.07737017,1.1684849,-1.455266,1.4323719,0.2831738,-0.1491921,0.38053226,1.737278,-0.13571978,-0.7762208,"Sepsis"
"GSM7574139",0.85070205,2.1518242,2.371154,-1.670425,-0.5086775,3.1819317,0.5427246,0.25895452,-0.41526747,-1.176969,1.9357843,-0.7086761,0.79041743,0.8292687,-1.5991361,1.1934297,-0.91287637,-0.21204662,-2.6471033,-0.24271297,-0.043643236,1.703428,0.9502578,2.1670778,1.2540512,-1.8420506,-0.9423218,-0.16267443,-2.5434144,-0.3628149,0.97338295,1.6854935,-1.9397316,0.264596,-1.0297523,0.7683809,0.23010373,0.46752548,-0.651495,0.40203238,-1.0710759,1.2192974,0.83404016,-0.037178993,2.1855206,-0.020102978,1.7702937,-1.3077288,-1.401022,-0.48517084,0.17004728,3.1723125,1.9474907,-0.682044,0.65399027,-3.247332,-0.07375002,1.3039188,2.0561745,3.1603527,-0.696429,0.79818356,-0.9550104,0.03830862,0.62275887,-0.5085273,0.70063066,1.1646006,-1.3829203,1.0728462,-1.3780091,-1.8631227,1.0639324,2.6186862,-0.808661,-0.03088665,"Sepsis"
"GSM7574142",0.38365197,1.5520351,0.16298461,-0.37780964,0.3541112,-1.0830114,0.41186476,-0.27104044,0.42841053,-1.0432668,-1.6585736,1.2812581,0.3994267,1.1564395,0.12809157,-1.0006034,0.40578008,-1.0819421,-0.07925749,0.31632996,0.26553082,-1.8398769,-0.7945533,-0.20232749,0.021428108,-0.029759407,-3.3748908,-0.6210656,-0.62498355,0.78129435,0.13308287,0.43441916,-0.4784608,-0.25021744,-1.5116863,0.90373445,-2.8437283,-0.0783844,0.5539322,0.029726028,-1.5766726,0.8245311,-0.43789005,-0.22421885,-0.04792881,-0.5957303,1.0503407,-0.063121796,0.79234743,-0.82762,-0.5640564,2.16492,1.1728835,0.37079287,-0.7452421,-1.1659212,0.47159195,-0.19427967,-0.75948167,1.2810264,0.53642726,-0.09177053,-0.5358696,-0.5618634,-0.49870634,-0.8532605,1.0480938,0.44714713,0.0926559,0.34485173,-0.7588351,-0.713258,0.4660411,0.26340818,0.8025222,-0.42532253,"Sepsis"
"GSM7574148",0.69318795,-0.61705375,4.5154753,-0.45686257,-0.010647774,-0.022970915,0.6206484,1.0306301,0.5847783,0.6696987,0.18202019,1.6141429,0.4513662,0.7947695,-0.4482267,0.21350837,-0.8450663,1.297843,-0.4342966,0.5826597,0.46791053,3.4732077,-0.49839258,4.403516,0.27998185,-0.19476128,-1.4769974,-0.23355627,-1.0958917,0.4087181,-0.1869793,1.7159672,0.85617065,0.2853489,0.289227,0.5133941,0.2615602,1.4496651,0.6149483,0.56272554,-1.2352805,0.5634031,-1.0614228,-0.11284733,3.0878243,-0.11933756,1.6560845,-1.3827696,0.45671558,-0.5684204,-0.10168886,3.294112,1.7420588,0.26500225,-0.5371938,-1.8182521,0.28114462,0.5548763,1.6300561,-0.6184211,0.15511441,-0.766508,0.032200813,-0.040693283,-0.06330919,-0.01631689,-0.41126633,1.8374655,-0.81538296,2.0900104,-0.54768205,-0.66085887,0.2583151,-0.16998482,0.63250494,-0.10145378,"Sepsis"
"GSM7574150",1.2342446,-1.768162,3.7369025,-1.4413768,0.12585926,0.50099254,1.2195368,0.9942517,0.108650684,-0.6553135,1.1802053,0.3447976,-1.152312,0.4024508,-1.6551325,0.5711739,-1.8890555,0.8838053,-1.5826216,0.087530136,-0.3875935,3.2949483,0.5796962,3.5281885,0.71647763,-1.4470849,-0.7790022,0.27039003,-0.65927243,0.39635372,-0.88833904,2.1226196,-2.2681646,0.5691004,-0.81857824,0.7911732,-2.2558258,0.17162609,1.1550207,0.08820009,-0.90140676,0.9163704,-1.8625484,0.08988857,1.5744576,0.18772125,2.078443,-1.0908694,-1.3299232,-0.24195528,-0.032101154,4.0750933,1.5812349,-0.043589592,-0.23997164,-2.5953927,0.39628363,0.44298124,2.216492,-4.0960913,-1.0697238,-1.8432897,-2.1451597,0.25249767,0.27108765,0.47079992,-0.38601112,3.4220421,-1.1256361,3.835367,-0.2703693,-0.7303989,0.22812462,1.1472251,1.3539777,0.24411678,"Sepsis"
"GSM7574152",-0.25593925,-0.8259642,-0.677891,-0.32513297,0.7368102,-0.58568025,0.6827464,1.8945055,0.7781801,-1.7771397,-0.9164572,-1.9356179,-0.15068793,0.9571359,0.9228065,0.22580361,0.69560647,-1.0161147,1.6338325,1.0803585,1.4395354,-1.251034,-0.9398732,-0.93165183,0.037682533,1.4437742,-1.7117753,-0.4652977,-1.0392215,0.8457074,-0.20935583,-2.453505,-0.277205,-0.02514267,-1.5979724,0.3604281,-1.7967293,-0.5899229,0.8013668,-0.19981194,-1.1706991,0.6250043,0.38409233,0.23104715,-2.3151827,-0.5824394,0.6980562,-0.58832073,1.8440733,0.001018047,0.0638504,2.7161248,0.3028264,0.56108713,-0.98781013,1.0038862,0.3802204,-0.6207433,-2.6920798,-1.8520093,1.0388134,0.56900847,0.3471756,0.31834078,-0.5142212,-0.17088461,1.2373877,-0.09026933,0.50858164,-0.11541915,-1.1061175,-0.6631715,-0.2796178,-1.9672413,1.0135036,-0.06533766,"Sepsis"
"GSM7574156",-0.016283274,-1.3152382,4.1919975,0.61904037,0.3144169,-0.8693466,0.97853565,2.863093,2.1545572,-2.4430075,-1.1067309,-2.6239715,-0.6659968,0.91866326,0.6355736,1.9870718,0.64230895,0.989727,1.2190943,1.1648588,1.2304609,3.2502186,0.052354813,3.9667747,-1.0155535,1.2766461,-1.356123,-0.16143322,-1.4084232,0.78458214,-0.58324146,1.0576,-1.4700117,0.23643017,-1.0730877,0.50287986,-2.5245965,-0.101174355,1.3793402,0.6150346,-1.0424223,0.32944393,-0.047443867,0.55586624,2.4133487,-0.06834602,1.7388062,-0.02259159,0.8547907,-0.47431517,0.4669404,3.3730533,0.05213642,0.64727974,-0.5064726,0.32632113,0.15301657,0.12239933,3.0901754,-1.4725809,0.40191102,-0.13673961,0.2493391,0.004592419,0.003592014,1.1008966,0.4814248,1.7809784,0.853457,1.9600761,-1.0146282,-1.8063686,-0.039652824,0.12486744,1.8198018,-0.037150383,"Sepsis"
"GSM7574157",0.43524432,-0.96662974,0.45158887,0.45453393,-0.00894928,-0.10199809,-0.12177181,1.1593428,0.30448294,-0.40204906,-0.5951376,-0.3819828,-0.7784226,0.9059174,-0.21192527,2.2959564,0.88124347,-0.78094196,0.5964489,0.9018841,0.35729766,2.4359243,0.27454185,0.3023126,0.082452774,1.0743594,-0.75845337,-0.46419907,-0.87686276,0.13929176,-0.42391586,-0.29467106,-0.9063711,0.02312088,-1.4134674,-0.36569428,-1.5102475,0.07804918,0.9830971,-1.0077376,-1.4722872,-0.09550762,-0.3456092,0.81476974,2.6652179,-0.3032384,1.1539445,-1.6936884,1.0351806,-0.8421049,-0.12935495,0.56345916,0.25813103,-0.19264221,-0.71762276,-0.59573317,0.17590189,-0.025130272,-0.39634705,-1.618022,0.56139684,0.01710236,0.44037628,-0.24338102,-0.23404503,-0.57993364,0.7412505,-0.67187285,-0.54962397,-0.52270246,-0.2931249,0.43082023,-0.29986858,-0.41570187,1.4592261,-0.30478,"Sepsis"
