"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.946496057131856,0.959511544011544,0.999583333333333,0.9335,1,1,0.96159126984127
10,0.881124139474288,0.905309412809413,0.974548611111111,0.884714285714286,0.964880952380952,0.952,0.926309523809524
20,0.916433065811647,0.937654401154401,0.975133333333333,0.905166666666667,0.986904761904762,0.985,0.937722222222222
30,0.623841233577068,0.693713469471045,0.907709523809524,0.634833333333333,0.90115873015873,0.854547619047619,0.79790873015873
40,0.442886437780312,0.543585137085137,0.836472817460317,0.518285714285714,0.837972222222222,0.745404761904762,0.711583333333333
50,0.709707188325942,0.750352813852814,0.917649404761905,0.651690476190476,0.964464285714286,0.953333333333333,0.809507936507937
