"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.570633578453232,0.650650793650794,0.81275,0.5475,0.9,0.884,0.70847619047619
10,0.546396325105641,0.673804422289271,0.823,0.59,0.886,0.847047619047619,0.74375
20,0.437611357851393,0.60453514739229,0.774,0.515,0.862,0.795666666666667,0.699571428571429
30,0.376707937199931,0.503650793650794,0.66625,0.405,0.828,0.766333333333333,0.619964285714286
40,0.263441505967777,0.50474537037037,0.685,0.4375,0.734,0.634333333333333,0.614809523809524
50,0.454395019761952,0.602074314574315,0.7955,0.5225,0.85,0.798214285714286,0.694488095238095
