"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.805391320448784,0.926708778749595,0.965561224489796,0.926020408163265,0.862244897959184,0.941836734693878,0.887755102040816
10,0.725064141725836,0.902116402116402,0.942204301075269,0.922043010752688,0.763440860215054,0.897132616487455,0.879928315412186
20,0.817740722815424,0.931136764470098,0.974116161616162,0.929292929292929,0.873737373737374,0.946464646464646,0.892255892255892
30,0.657353575512279,0.876037157287157,0.930397727272727,0.886363636363636,0.738636363636364,0.884659090909091,0.816287878787879
40,0.792103601954724,0.920852956567242,0.960851648351648,0.914835164835165,0.862637362637363,0.942307692307692,0.871794871794872
50,0.684723297775852,0.880335097001764,0.942361111111111,0.883333333333333,0.772222222222222,0.901851851851852,0.822222222222222
