"Feature","MCC","F1","AUC","TPR","TNR","PPV","NPV"
"OLFM4",0.978033605141661,0.982,1,0.97,1,1,0.987142857142857
"NLRP3",0.963033605141661,0.967,0.999444444444444,0.95,1,1,0.979642857142857
"CCR7",0.965592894601845,0.97,1,0.953333333333333,1,1,0.980714285714286
"CRP",0.93932864119485,0.950571428571429,0.999722222222222,0.92,0.998333333333333,0.9975,0.965714285714286
"MAPK14",0.958389341902768,0.965,0.999166666666667,0.943333333333333,1,1,0.976071428571429
"CX3CR1",0.941067210283322,0.949,1,0.92,1,1,0.966785714285714
"ELANE",0.960474315681476,0.964,0.999444444444444,0.946666666666667,1,1,0.978571428571429
"GATA3",0.956522861823056,0.964809523809524,0.999444444444444,0.95,0.995,0.991666666666667,0.978690476190476
"HIF1A",0.96815218406203,0.974666666666667,0.998888888888889,0.96,0.998333333333333,0.996666666666667,0.982619047619048
"HLA.DRA",0.958389341902768,0.965,0.999444444444444,0.943333333333333,1,1,0.976071428571429
"HMGB1",0.955830052442584,0.962,1,0.94,1,1,0.975
"ICAM1",0.975474315681476,0.979,1,0.966666666666667,1,1,0.986071428571429
"IFNA2",0.968270762982399,0.974,0.999444444444444,0.956666666666667,1,1,0.981428571428571
"IFNB1",0.982915026221292,0.986,1,0.976666666666667,1,1,0.99
"IFNG",0.960948631362953,0.968,1,0.946666666666667,1,1,0.977142857142857
"IL1B",0.983261430911528,0.986571428571429,1,0.98,0.998333333333333,0.9975,0.991428571428571
"IL6",0.968270762982399,0.974,0.999444444444444,0.956666666666667,1,1,0.981428571428571
"CXCL8",0.973380009831897,0.977571428571429,1,0.966666666666667,0.998333333333333,0.9975,0.986071428571429
"IL10",0.977796447300923,0.98,0.999444444444444,0.97,1,1,0.987857142857143
"CXCL10",0.963270762982399,0.969,0.999166666666667,0.95,1,1,0.978928571428571
"ITGAM",0.968270762982399,0.974,0.999444444444444,0.956666666666667,1,1,0.981428571428571
"ARG1",0.946185789203691,0.955,0.999722222222222,0.926666666666667,1,1,0.968928571428571
"LBP",0.980355736761107,0.983,1,0.973333333333333,1,1,0.988928571428571
"LCN2",0.973033605141661,0.977,1,0.963333333333333,1,1,0.984642857142857
"MMP8",0.965830052442584,0.972,0.999444444444444,0.953333333333333,1,1,0.98
"MMP9",0.936650772814296,0.946571428571429,0.999166666666667,0.916666666666667,0.998333333333333,0.9975,0.965
"MYD88",0.968270762982399,0.974,1,0.956666666666667,1,1,0.981428571428571
"NOTCH1",0.960830052442584,0.967,1,0.946666666666667,1,1,0.9775
"P2RX7",0.953735746593005,0.960571428571429,0.999722222222222,0.94,0.998333333333333,0.9975,0.975
"PDCD1",0.970592894601845,0.975,1,0.96,1,1,0.983214285714286
"PLAUR",0.960948631362953,0.968,1,0.946666666666667,1,1,0.977142857142857
"TREM1",0.948389341902768,0.955,0.999166666666667,0.93,1,1,0.971071428571429
"CD177",0.975592894601845,0.98,0.998888888888889,0.966666666666667,1,1,0.985714285714286
"PTX3",0.950948631362953,0.958,0.999722222222222,0.933333333333333,1,1,0.972142857142857
"BCL2",0.926422947044429,0.937,0.998333333333333,0.9,1,1,0.958214285714286
"S100A8",0.975355736761107,0.978,1,0.966666666666667,1,1,0.986428571428571
"S100A9",0.958389341902768,0.965,1,0.943333333333333,1,1,0.976071428571429
"S100A12",0.975474315681476,0.979,0.999444444444444,0.966666666666667,1,1,0.986071428571429
"CCL2",0.955830052442584,0.962,0.999444444444444,0.94,1,1,0.975
"CCL19",0.956641440743425,0.964142857142857,0.998888888888889,0.946666666666667,0.996666666666667,0.995,0.9775
"CCL25",0.953972904433743,0.962571428571429,1,0.94,0.998333333333333,0.9975,0.974285714285714
"TLR2",0.967915026221292,0.971,1,0.956666666666667,1,1,0.9825
"TLR4",0.96315218406203,0.968,1,0.95,1,1,0.979285714285714
"TNF",0.975474315681476,0.979,1,0.966666666666667,1,1,0.986071428571429
"C3AR1",0.97315218406203,0.978,0.999722222222222,0.963333333333333,1,1,0.984285714285714
"C5AR1",0.963033605141661,0.967,0.999166666666667,0.95,1,1,0.979642857142857
"CCR2",0.963389341902768,0.97,0.999444444444444,0.95,1,1,0.978571428571429
"VCAM1",0.958389341902768,0.965,0.999444444444444,0.943333333333333,1,1,0.976071428571429
"IL1R2",0.968270762982399,0.974,1,0.956666666666667,1,1,0.981428571428571
"CALCA",0.958389341902768,0.965,0.998888888888889,0.943333333333333,1,1,0.976071428571429
"TNFSF10",0.965830052442584,0.972,0.999444444444444,0.953333333333333,1,1,0.98
"SOCS3",0.96315218406203,0.971333333333333,0.998055555555556,0.956666666666667,0.996666666666667,0.993333333333333,0.980952380952381
"CD14",0.963033605141661,0.967,1,0.95,1,1,0.979642857142857
