"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.889529651410519,0.98825242067062,0.993442028985507,0.987536231884058,0.905,0.989097072171037,0.900756854256854
10,0.868287790750467,0.986005978334446,0.992019927536232,0.985797101449275,0.88125,0.98638076086132,0.887493506493507
20,0.831601221588441,0.982757609216586,0.990788043478261,0.98695652173913,0.81375,0.978809053936621,0.891821428571429
30,0.868575365263609,0.986085348687895,0.993414855072464,0.986666666666667,0.875,0.985668781397153,0.894231601731602
40,0.846236958878699,0.983774452611606,0.988125,0.98463768115942,0.8525,0.98311409541662,0.877901154401155
50,0.864730100482618,0.985484479525504,0.994438405797101,0.984927536231884,0.88,0.986223294476571,0.88304797979798
