"Noise_Level","MCC","F1","AUC","TPR","TNR","PPV","NPV"
0,0.695828497738767,0.809603896103896,0.9155,0.8025,0.868,0.861309523809524,0.864333333333333
10,0.728869457949402,0.82644733044733,0.911,0.805,0.9,0.886380952380952,0.869654761904762
20,0.686858547406249,0.807387445887446,0.9125,0.8225,0.84,0.838404761904762,0.877452380952381
30,0.641107138677145,0.778109668109668,0.88425,0.79,0.824,0.817238095238095,0.856392857142857
40,0.472248036469647,0.674667962423064,0.81825,0.625,0.816,0.767666666666667,0.743583333333333
50,0.587033651713366,0.730479076479077,0.853,0.7125,0.824,0.807047619047619,0.7975
